language,construct_id,construct,evidence_name,parser_symbol,parser_symbol_id,resolved,implementation_class,implementation_role_vector
swift,C039,InterfaceTraitProtocol,Protocol,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
swift,C039,InterfaceTraitProtocol,protocol,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
swift,C039,InterfaceTraitProtocol,protocol_body,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
swift,C039,InterfaceTraitProtocol,protocol_declaration,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
rust,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
rust,C040,EnumVariant,enum_item,sym_enum_item,178,1,IMPL_b4c7e0017532,00110000000000000000100000000000
rust,C040,EnumVariant,enum_variant,sym_enum_variant,180,1,IMPL_b4c7e0017532,00110000000000000000100000000000
rust,C040,EnumVariant,enum_variant_list,sym_enum_variant_list,179,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,_enum_base_clause,sym__enum_base_clause,396,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,enum_specifier,sym_enum_specifier,307,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,enumerator,sym_enumerator,315,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,enumerator_list,sym_enumerator_list,308,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_elif_in_enumerator_list,sym_preproc_elif_in_enumerator_list,246,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_elif_in_enumerator_list_no_comma,sym_preproc_elif_in_enumerator_list_no_comma,251,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_elifdef_in_enumerator_list,sym_preproc_elifdef_in_enumerator_list,247,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_elifdef_in_enumerator_list_no_comma,sym_preproc_elifdef_in_enumerator_list_no_comma,252,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_else_in_enumerator_list,sym_preproc_else_in_enumerator_list,245,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_else_in_enumerator_list_no_comma,sym_preproc_else_in_enumerator_list_no_comma,250,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_if_in_enumerator_list,sym_preproc_if_in_enumerator_list,243,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_if_in_enumerator_list_no_comma,sym_preproc_if_in_enumerator_list_no_comma,248,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_ifdef_in_enumerator_list,sym_preproc_ifdef_in_enumerator_list,244,1,IMPL_b4c7e0017532,00110000000000000000100000000000
cpp,C040,EnumVariant,preproc_ifdef_in_enumerator_list_no_comma,sym_preproc_ifdef_in_enumerator_list_no_comma,249,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,enum_specifier,sym_enum_specifier,247,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,enumerator,sym_enumerator,256,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,enumerator_list,sym_enumerator_list,248,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_elif_in_enumerator_list,sym_preproc_elif_in_enumerator_list,182,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_elif_in_enumerator_list_no_comma,sym_preproc_elif_in_enumerator_list_no_comma,187,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_elifdef_in_enumerator_list,sym_preproc_elifdef_in_enumerator_list,183,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_elifdef_in_enumerator_list_no_comma,sym_preproc_elifdef_in_enumerator_list_no_comma,188,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_else_in_enumerator_list,sym_preproc_else_in_enumerator_list,181,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_else_in_enumerator_list_no_comma,sym_preproc_else_in_enumerator_list_no_comma,186,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_if_in_enumerator_list,sym_preproc_if_in_enumerator_list,179,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_if_in_enumerator_list_no_comma,sym_preproc_if_in_enumerator_list_no_comma,184,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_ifdef_in_enumerator_list,sym_preproc_ifdef_in_enumerator_list,180,1,IMPL_b4c7e0017532,00110000000000000000100000000000
c,C040,EnumVariant,preproc_ifdef_in_enumerator_list_no_comma,sym_preproc_ifdef_in_enumerator_list_no_comma,185,1,IMPL_b4c7e0017532,00110000000000000000100000000000
zig,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
zig,C040,EnumVariant,enum_declaration,sym_enum_declaration,170,1,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,_variant_declaration_body,sym__variant_declaration_body,208,1,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,enum_declaration,sym_enum_declaration,198,1,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,enum_field_declaration,sym_enum_field_declaration,199,1,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,enum_type,sym_enum_type,272,1,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,variant_declaration,sym_variant_declaration,207,1,IMPL_b4c7e0017532,00110000000000000000100000000000
nim,C040,EnumVariant,variant_discriminator_declaration,sym_variant_discriminator_declaration,209,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,_enum_declaration_initializer,sym__enum_declaration_initializer,239,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,enum_declaration,sym_enum_declaration,238,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,enum_member_declaration,sym_enum_member_declaration,241,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,enum_member_declaration_list,sym_enum_member_declaration_list,240,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,preproc_elif_in_enum_member_declaration,sym_preproc_elif_in_enum_member_declaration,471,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,preproc_else_in_enum_member_declaration,sym_preproc_else_in_enum_member_declaration,470,1,IMPL_b4c7e0017532,00110000000000000000100000000000
csharp,C040,EnumVariant,preproc_if_in_enum_member_declaration,sym_preproc_if_in_enum_member_declaration,469,1,IMPL_b4c7e0017532,00110000000000000000100000000000
java,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
java,C040,EnumVariant,enum_body,sym_enum_body,230,1,IMPL_b4c7e0017532,00110000000000000000100000000000
java,C040,EnumVariant,enum_body_declarations,sym_enum_body_declarations,231,1,IMPL_b4c7e0017532,00110000000000000000100000000000
java,C040,EnumVariant,enum_constant,sym_enum_constant,232,1,IMPL_b4c7e0017532,00110000000000000000100000000000
java,C040,EnumVariant,enum_declaration,sym_enum_declaration,229,1,IMPL_b4c7e0017532,00110000000000000000100000000000
kotlin,C040,EnumVariant,_enum_entries,sym__enum_entries,207,1,IMPL_b4c7e0017532,00110000000000000000100000000000
kotlin,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
kotlin,C040,EnumVariant,enum_class_body,sym_enum_class_body,206,1,IMPL_b4c7e0017532,00110000000000000000100000000000
kotlin,C040,EnumVariant,enum_entry,sym_enum_entry,208,1,IMPL_b4c7e0017532,00110000000000000000100000000000
swift,C040,EnumVariant,_enum_entry_suffix,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
swift,C040,EnumVariant,enum,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
swift,C040,EnumVariant,enum_class_body,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
swift,C040,EnumVariant,enum_entry,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
swift,C040,EnumVariant,enum_type_parameters,,,0,IMPL_b4c7e0017532,00110000000000000000100000000000
go,C041,TypeAlias,type_alias,sym_type_alias,114,1,IMPL_610b3b80bebb,00110000000000000000100000000000
cpp,C041,TypeAlias,alias_declaration,sym_alias_declaration,455,1,IMPL_610b3b80bebb,00110000000000000000100000000000
cpp,C041,TypeAlias,typedef,,,0,IMPL_610b3b80bebb,00110000000000000000100000000000
c,C041,TypeAlias,typedef,,,0,IMPL_610b3b80bebb,00110000000000000000100000000000
python,C041,TypeAlias,type_alias_statement,sym_type_alias_statement,154,1,IMPL_610b3b80bebb,00110000000000000000100000000000
kotlin,C041,TypeAlias,type_alias,sym_type_alias,161,1,IMPL_610b3b80bebb,00110000000000000000100000000000
swift,C041,TypeAlias,_local_typealias_declaration,,,0,IMPL_610b3b80bebb,00110000000000000000100000000000
swift,C041,TypeAlias,_modifierless_typealias_declaration,,,0,IMPL_610b3b80bebb,00110000000000000000100000000000
swift,C041,TypeAlias,typealias_declaration,,,0,IMPL_610b3b80bebb,00110000000000000000100000000000
go,C042,GenericParameter,type_parameter_declaration,sym_type_parameter_declaration,110,1,IMPL_780703a41fd7,00010000000000000000011000000000
go,C042,GenericParameter,type_parameter_list,sym_type_parameter_list,109,1,IMPL_780703a41fd7,00010000000000000000011000000000
rust,C042,GenericParameter,type_parameter,sym_type_parameter,201,1,IMPL_780703a41fd7,00010000000000000000011000000000
rust,C042,GenericParameter,type_parameters,sym_type_parameters,199,1,IMPL_780703a41fd7,00010000000000000000011000000000
cpp,C042,GenericParameter,optional_type_parameter_declaration,sym_optional_type_parameter_declaration,410,1,IMPL_780703a41fd7,00010000000000000000011000000000
cpp,C042,GenericParameter,template_parameter_list,sym_template_parameter_list,407,1,IMPL_780703a41fd7,00010000000000000000011000000000
cpp,C042,GenericParameter,template_template_parameter_declaration,sym_template_template_parameter_declaration,411,1,IMPL_780703a41fd7,00010000000000000000011000000000
cpp,C042,GenericParameter,type_parameter_declaration,sym_type_parameter_declaration,408,1,IMPL_780703a41fd7,00010000000000000000011000000000
cpp,C042,GenericParameter,type_parameter_pack_expansion,sym_type_parameter_pack_expansion,500,1,IMPL_780703a41fd7,00010000000000000000011000000000
cpp,C042,GenericParameter,variadic_type_parameter_declaration,sym_variadic_type_parameter_declaration,409,1,IMPL_780703a41fd7,00010000000000000000011000000000
python,C042,GenericParameter,type_parameter,sym_type_parameter,156,1,IMPL_780703a41fd7,00010000000000000000011000000000
nim,C042,GenericParameter,_concept_type_parameter,sym__concept_type_parameter,219,1,IMPL_780703a41fd7,00010000000000000000011000000000
nim,C042,GenericParameter,generic_parameter_list,sym_generic_parameter_list,183,1,IMPL_780703a41fd7,00010000000000000000011000000000
nim,C042,GenericParameter,type_parameter,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
csharp,C042,GenericParameter,type_parameter,sym_type_parameter,253,1,IMPL_780703a41fd7,00010000000000000000011000000000
csharp,C042,GenericParameter,type_parameter_constraint,sym_type_parameter_constraint,256,1,IMPL_780703a41fd7,00010000000000000000011000000000
csharp,C042,GenericParameter,type_parameter_constraints_clause,sym_type_parameter_constraints_clause,255,1,IMPL_780703a41fd7,00010000000000000000011000000000
csharp,C042,GenericParameter,type_parameter_list,sym_type_parameter_list,252,1,IMPL_780703a41fd7,00010000000000000000011000000000
java,C042,GenericParameter,type_parameter,sym_type_parameter,236,1,IMPL_780703a41fd7,00010000000000000000011000000000
java,C042,GenericParameter,type_parameters,sym_type_parameters,235,1,IMPL_780703a41fd7,00010000000000000000011000000000
kotlin,C042,GenericParameter,_type_parameter_modifier,sym__type_parameter_modifier,314,1,IMPL_780703a41fd7,00010000000000000000011000000000
kotlin,C042,GenericParameter,function_type_parameters,sym_function_type_parameters,219,1,IMPL_780703a41fd7,00010000000000000000011000000000
kotlin,C042,GenericParameter,type_parameter,sym_type_parameter,181,1,IMPL_780703a41fd7,00010000000000000000011000000000
kotlin,C042,GenericParameter,type_parameter_modifiers,sym_type_parameter_modifiers,313,1,IMPL_780703a41fd7,00010000000000000000011000000000
kotlin,C042,GenericParameter,type_parameters,sym_type_parameters,180,1,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,_type_parameter_possibly_packed,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,enum_type_parameters,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,lambda_function_type_parameters,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,type_parameter,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,type_parameter_modifiers,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,type_parameter_pack,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
swift,C042,GenericParameter,type_parameters,,,0,IMPL_780703a41fd7,00010000000000000000011000000000
go,C043,GenericInstantiation,generic_type,sym_generic_type,120,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
go,C043,GenericInstantiation,type_arguments,sym_type_arguments,121,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
rust,C043,GenericInstantiation,generic_type,sym_generic_type,226,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
rust,C043,GenericInstantiation,generic_type_with_turbofish,sym_generic_type_with_turbofish,227,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
rust,C043,GenericInstantiation,type_arguments,sym_type_arguments,230,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
cpp,C043,GenericInstantiation,_splice_specialization_specifier,sym__splice_specialization_specifier,514,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
cpp,C043,GenericInstantiation,template_function,sym_template_function,448,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
python,C043,GenericInstantiation,generic_type,sym_generic_type,211,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
nim,C043,GenericInstantiation,_dot_generic_call_block,sym__dot_generic_call_block,249,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
nim,C043,GenericInstantiation,_dot_generic_call_do,sym__dot_generic_call_do,252,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
nim,C043,GenericInstantiation,dot_generic_call,sym_dot_generic_call,261,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
csharp,C043,GenericInstantiation,generic_name,sym_generic_name,298,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
java,C043,GenericInstantiation,generic_type,sym_generic_type,267,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
java,C043,GenericInstantiation,type_arguments,sym_type_arguments,170,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
kotlin,C043,GenericInstantiation,_generic_call_expression,sym__generic_call_expression,237,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
kotlin,C043,GenericInstantiation,_generic_call_expression_no_trailing_lambda,sym__generic_call_expression_no_trailing_lambda,177,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
kotlin,C043,GenericInstantiation,_generic_call_suffix,sym__generic_call_suffix,257,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
kotlin,C043,GenericInstantiation,_generic_call_suffix_no_trailing_lambda,sym__generic_call_suffix_no_trailing_lambda,179,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
kotlin,C043,GenericInstantiation,type_arguments,sym_type_arguments,259,1,IMPL_03a45ea5ef87,00010000000000000000011000000000
swift,C043,GenericInstantiation,type_arguments,,,0,IMPL_03a45ea5ef87,00010000000000000000011000000000
go,C044,TypeConstraint,type_constraint,alias_sym_type_constraint,217,1,IMPL_076079f8fda0,00010000000000000000011000000000
rust,C044,TypeConstraint,where_clause,sym_where_clause,191,1,IMPL_076079f8fda0,00010000000000000000011000000000
cpp,C044,TypeConstraint,_requirement_clause_constraint,sym__requirement_clause_constraint,481,1,IMPL_076079f8fda0,00010000000000000000011000000000
cpp,C044,TypeConstraint,concept_definition,sym_concept_definition,458,1,IMPL_076079f8fda0,00010000000000000000011000000000
cpp,C044,TypeConstraint,constraint_conjunction,sym_constraint_conjunction,479,1,IMPL_076079f8fda0,00010000000000000000011000000000
cpp,C044,TypeConstraint,constraint_disjunction,sym_constraint_disjunction,480,1,IMPL_076079f8fda0,00010000000000000000011000000000
cpp,C044,TypeConstraint,requires_clause,sym_requires_clause,482,1,IMPL_076079f8fda0,00010000000000000000011000000000
csharp,C044,TypeConstraint,constructor_constraint,sym_constructor_constraint,257,1,IMPL_076079f8fda0,00010000000000000000011000000000
csharp,C044,TypeConstraint,type_parameter_constraint,sym_type_parameter_constraint,256,1,IMPL_076079f8fda0,00010000000000000000011000000000
csharp,C044,TypeConstraint,type_parameter_constraints_clause,sym_type_parameter_constraints_clause,255,1,IMPL_076079f8fda0,00010000000000000000011000000000
csharp,C044,TypeConstraint,where_clause,sym_where_clause,392,1,IMPL_076079f8fda0,00010000000000000000011000000000
kotlin,C044,TypeConstraint,type_constraint,sym_type_constraint,183,1,IMPL_076079f8fda0,00010000000000000000011000000000
kotlin,C044,TypeConstraint,type_constraints,sym_type_constraints,182,1,IMPL_076079f8fda0,00010000000000000000011000000000
swift,C044,TypeConstraint,equality_constraint,,,0,IMPL_076079f8fda0,00010000000000000000011000000000
swift,C044,TypeConstraint,inheritance_constraint,,,0,IMPL_076079f8fda0,00010000000000000000011000000000
