language,lexer_function,lex_state,transition_kind,target_lex_state,guard,guard_hash
julia,ts_lex,35,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,35,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,35,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,35,ADVANCE_MAP,,"'!', 342, '""', 299, '#', 369, '$', 181, '&', 326, '\'', 90, '(', 158, ')', 159, '+', 344, ',', 153, '-', 349, '.', 43, '/', 329, '0', 276, ':', 184, ';', 352, '<', 312, '=', 155, '>', 314, '?', 193, '@', 195, '[', 162, ']', 163, '`', 301, '{', 165, '|', 324, '}', 166, '~', 339, 0xb1, 343, 0x2213, 343,",a499efbd0c2b8cd6
julia,ts_lex,36,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,36,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,36,SKIP,36,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,36,ADVANCE,279,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
julia,ts_lex,36,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,36,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,36,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,36,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,36,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,36,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,36,ADVANCE_MAP,,"'!', 342, '""', 299, '#', 369, '$', 181, '&', 326, '\'', 90, '(', 158, '+', 344, ',', 153, '-', 346, '.', 44, '/', 329, '0', 278, ':', 184, '<', 312, '=', 155, '>', 314, '?', 193, '@', 195, '[', 162, '`', 301, '{', 165, '|', 324, '~', 339, 0xb1, 343, 0x2213, 343,",7781437cf7c98faf
julia,ts_lex,37,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,37,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,37,SKIP,36,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,37,ADVANCE,279,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
julia,ts_lex,37,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,37,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,37,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,37,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,37,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,37,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,37,ADVANCE_MAP,,"'!', 342, '""', 299, '#', 369, '$', 181, '&', 326, '\'', 90, '(', 158, '+', 344, ',', 153, '-', 346, '.', 282, '/', 329, '0', 278, ':', 160, '<', 312, '=', 155, '>', 314, '?', 193, '@', 195, '[', 162, '`', 301, '{', 165, '|', 324, '~', 339, 0xb1, 343, 0x2213, 343,",d3e5dba315f2bf1e
julia,ts_lex,38,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,38,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,38,SKIP,38,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,38,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,38,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,38,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,38,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,38,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,38,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,38,ADVANCE_MAP,,"'!', 342, '""', 299, '#', 369, '$', 181, '\'', 90, '(', 158, ')', 159, '+', 344, ',', 153, '-', 346, '.', 46, '/', 329, ':', 183, ';', 352, '<', 312, '=', 87, '>', 314, '@', 195, '[', 162, ']', 163, '`', 301, '{', 165, '|', 323, '}', 166, '~', 339, 0xb1, 343, 0x2213, 343,",37a3755d391ea292
julia,ts_lex,39,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,39,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,39,SKIP,39,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,39,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,39,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,39,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,39,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,39,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,39,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,39,ADVANCE_MAP,,"'!', 342, '#', 369, '$', 181, '(', 158, '+', 344, '-', 346, '.', 156, '/', 329, ':', 183, '<', 312, '=', 87, '>', 314, '@', 195, '|', 323, '~', 339, 0xb1, 343, 0x2213, 343,",9c943db471c424a8
julia,ts_lex,40,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,40,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,40,SKIP,40,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,40,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,40,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,40,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,40,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,40,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,40,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,40,ADVANCE_MAP,,"'!', 342, '#', 369, '$', 181, '+', 344, '-', 349, '.', 351, '/', 329, ':', 183, '<', 312, '=', 87, '>', 314, '?', 193, '|', 323, '~', 339, 0xb1, 343, 0x2213, 343,",49d94fae4e390b2e
julia,ts_lex,41,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,41,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,41,ADVANCE,280,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
julia,ts_lex,41,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,41,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,41,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,41,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,41,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,41,ADVANCE_MAP,,"'!', 342, '%', 330, '&', 327, '*', 330, '+', 345, '-', 347, '.', 319, '/', 328, '<', 311, '=', 189, '>', 313, '\\', 330, '^', 338, '|', 322, '~', 339, 0xf7, 330, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",878640731a96f088
julia,ts_lex,42,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,42,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,42,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,42,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,42,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,42,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,42,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,42,ADVANCE_MAP,,"'!', 342, '%', 330, '&', 327, '*', 330, '+', 345, '-', 347, '.', 319, '/', 328, '<', 311, '=', 189, '>', 313, '\\', 330, '^', 338, '|', 322, '~', 339, 0xf7, 330, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",878640731a96f088
julia,ts_lex,43,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,43,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,43,ADVANCE,280,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
julia,ts_lex,43,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,43,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,43,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,43,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,43,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,43,ADVANCE_MAP,,"'!', 342, '&', 326, '+', 344, '-', 346, '.', 319, '/', 329, '<', 312, '=', 87, '>', 314, '|', 324, '~', 339, 0xb1, 343, 0x2213, 343,",6cc6a10a56e039a1
julia,ts_lex,44,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,44,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,44,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,44,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,44,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,44,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,44,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,44,ADVANCE_MAP,,"'!', 342, '&', 326, '+', 344, '-', 346, '.', 319, '/', 329, '<', 312, '=', 87, '>', 314, '|', 324, '~', 339, 0xb1, 343, 0x2213, 343,",6cc6a10a56e039a1
julia,ts_lex,45,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,45,ADVANCE,318,lookahead == '.' || lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),aa919f869acb7497
julia,ts_lex,45,ADVANCE,280,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
julia,ts_lex,45,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,45,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,45,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,45,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,45,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,45,ADVANCE_MAP,,"'!', 342, '+', 344, '-', 346, '/', 329, '<', 312, '=', 87, '>', 314, '|', 323, '~', 339, 0xb1, 343, 0x2213, 343,",520471cd4d5f09d6
julia,ts_lex,46,ADVANCE,341,lookahead == 0xac || (0x221a <= lookahead && lookahead <= 0x221c),14f99a79e1c9b1cd
julia,ts_lex,46,ADVANCE,318,lookahead == '.' || lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),aa919f869acb7497
julia,ts_lex,46,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,46,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,46,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,46,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,46,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,46,ADVANCE_MAP,,"'!', 342, '+', 344, '-', 346, '/', 329, '<', 312, '=', 87, '>', 314, '|', 323, '~', 339, 0xb1, 343, 0x2213, 343,",520471cd4d5f09d6
julia,ts_lex,47,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,47,SKIP,53,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,47,ADVANCE,279,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
julia,ts_lex,47,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,47,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,47,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,47,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,47,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,47,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,47,ADVANCE_MAP,,"'!', 86, '#', 369, '$', 88, '%', 330, '&', 327, '\'', 167, ')', 159, '*', 330, '+', 345, ',', 153, '-', 348, '.', 177, '/', 328, '0', 278, ':', 161, ';', 352, '<', 311, '=', 155, '>', 313, '?', 193, '\\', 330, ']', 163, '^', 338, '|', 322, '}', 166, '~', 339, 0xf7, 330, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",5525b2b2d2e114a8
julia,ts_lex,48,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,48,SKIP,54,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,48,ADVANCE,279,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
julia,ts_lex,48,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,48,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,48,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,48,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,48,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,48,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,48,ADVANCE_MAP,,"'!', 86, '#', 369, '$', 88, '%', 330, '&', 327, '\'', 167, ')', 159, '*', 330, '+', 345, ',', 153, '-', 347, '.', 177, '/', 328, '0', 278, ':', 161, ';', 352, '<', 311, '=', 155, '>', 313, '?', 193, '\\', 330, ']', 163, '^', 338, '|', 322, '}', 166, '~', 339, 0xf7, 330, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",7c13a1c9ec14c491
julia,ts_lex,49,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,49,SKIP,54,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,49,ADVANCE,279,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
julia,ts_lex,49,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,49,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,49,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,49,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,49,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,49,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,49,ADVANCE_MAP,,"'!', 86, '#', 369, '$', 88, '%', 330, '&', 327, '\'', 167, ')', 159, '*', 330, '+', 345, ',', 153, '-', 347, '.', 176, '/', 328, '0', 278, ':', 161, ';', 352, '<', 311, '=', 155, '>', 313, '?', 193, '\\', 330, ']', 163, '^', 338, '|', 322, '}', 166, '~', 339, 0xf7, 330, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",5b715de56dbf4f2d
julia,ts_lex,50,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,50,SKIP,55,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,50,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,50,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,50,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,50,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,50,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,50,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,50,ADVANCE_MAP,,"'!', 86, '#', 369, '$', 88, '%', 330, '&', 327, '\'', 167, '*', 330, '+', 345, '-', 348, '.', 177, '/', 328, ':', 161, '<', 311, '=', 155, '>', 313, '?', 193, '\\', 330, '^', 338, '|', 322, '~', 339, 0xf7, 330, 0x2208, 164, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",abdbb9cbc43160ed
julia,ts_lex,51,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,51,SKIP,56,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,51,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,51,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,51,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,51,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,51,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,51,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
julia,ts_lex,51,ADVANCE_MAP,,"'!', 86, '#', 369, '$', 88, '%', 330, '&', 327, '\'', 167, '*', 330, '+', 345, '-', 347, '.', 177, '/', 328, ':', 161, '<', 311, '=', 155, '>', 313, '?', 193, '\\', 330, '^', 338, '|', 322, '~', 339, 0xf7, 330, 0x2208, 164, 0x2212, 321, 0x22bb, 321, 0xb1, 343, 0x2213, 343, 0x2254, 304, 0x2255, 304, 0x2a74, 304,",3ae014cb9c44657f
julia,ts_lex,52,ADVANCE,318,lookahead == 0x2026 || lookahead == 0x205d || (0x22ee <= lookahead && lookahead <= 0x22f1),869f697f207866c2
julia,ts_lex,52,SKIP,56,('\t' <= lookahead && lookahead <= '\r') || lookahead == ' ',1f8ddc7342cd63b6
julia,ts_lex,52,ADVANCE,337,"set_contains(sym__power_operator_character_set_2, 20, lookahead)",e89d2532435a4742
julia,ts_lex,52,ADVANCE,320,"set_contains(sym__plus_operator_character_set_2, 32, lookahead)",fd210e1a098ba0d8
julia,ts_lex,52,ADVANCE,325,"set_contains(sym__times_operator_character_set_2, 47, lookahead)",c86f6fada8d553b2
julia,ts_lex,52,ADVANCE,306,"set_contains(sym__arrow_operator_character_set_2, 50, lookahead)",1157ed55bcfcb667
julia,ts_lex,52,ADVANCE,310,"set_contains(sym__comparison_operator_character_set_2, 34, lookahead)",746a6e50dcb9b52a
julia,ts_lex,52,ADVANCE,271,"set_contains(sym__word_identifier_character_set_1, 689, lookahead)",6e44faa58fbfc0f3
