language,repository,from_rule,to_symbol,path
zig,tree-sitter-grammars/tree-sitter-zig,_block_expr_statement,expression_statement,$.content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,block_expression,block_label,$.content.members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,block_expression,block,$.content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,labeled_statement,block_label,$.content.members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,labeled_statement,block,$.content.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,labeled_statement,for_statement,$.content.members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,labeled_statement,while_statement,$.content.members[1].members[2]
zig,tree-sitter-grammars/tree-sitter-zig,expression_statement,expression,$.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,if_statement,_if_prefix,$.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,if_statement,_conditional_body,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_if_prefix,expression,$.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,_if_prefix,payload,$.members[4].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,else_clause,payload,$.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,else_clause,statement,$.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,for_statement,_for_prefix,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,for_statement,_conditional_body,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_for_prefix,expression,$.members[2].members[0].members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_for_prefix,expression,$.members[2].members[0].members[0].members[0].members[1].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_for_prefix,expression,$.members[2].members[0].members[0].members[1].content.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_for_prefix,expression,$.members[2].members[0].members[0].members[1].content.members[1].members[1].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_for_prefix,payload,$.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,while_statement,_while_prefix,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,while_statement,_conditional_body,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_while_prefix,expression,$.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,_while_prefix,payload,$.members[4].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_while_prefix,expression,$.members[5].members[0].members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_conditional_body,block_expression,$.members[0].members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,_conditional_body,else_clause,$.members[0].members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_conditional_body,expression,$.members[1].members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,_conditional_body,else_clause,$.members[1].members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,payload,identifier,$.members[1].members[0].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,payload,identifier,$.members[1].members[0].members[1].content.members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,byte_alignment,expression,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,address_space,expression,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,link_section,expression,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,calling_convention,expression,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,expression,asm_expression,$.content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,expression,if_expression,$.content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,expression,for_expression,$.content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,expression,while_expression,$.content.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,expression,assignment_expression,$.content.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,expression,unary_expression,$.content.members[5]
zig,tree-sitter-grammars/tree-sitter-zig,expression,binary_expression,$.content.members[6]
zig,tree-sitter-grammars/tree-sitter-zig,expression,comptime_expression,$.content.members[7]
zig,tree-sitter-grammars/tree-sitter-zig,expression,async_expression,$.content.members[8]
zig,tree-sitter-grammars/tree-sitter-zig,expression,await_expression,$.content.members[9]
zig,tree-sitter-grammars/tree-sitter-zig,expression,nosuspend_expression,$.content.members[10]
zig,tree-sitter-grammars/tree-sitter-zig,expression,continue_expression,$.content.members[11]
zig,tree-sitter-grammars/tree-sitter-zig,expression,resume_expression,$.content.members[12]
zig,tree-sitter-grammars/tree-sitter-zig,expression,return_expression,$.content.members[13]
zig,tree-sitter-grammars/tree-sitter-zig,expression,break_expression,$.content.members[14]
zig,tree-sitter-grammars/tree-sitter-zig,expression,try_expression,$.content.members[15]
zig,tree-sitter-grammars/tree-sitter-zig,expression,catch_expression,$.content.members[16]
zig,tree-sitter-grammars/tree-sitter-zig,expression,type_expression,$.content.members[17]
zig,tree-sitter-grammars/tree-sitter-zig,expression,block,$.content.members[18]
zig,tree-sitter-grammars/tree-sitter-zig,asm_expression,expression,$.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,asm_expression,asm_output,$.members[4].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output,asm_output_item,$.members[1].members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output,asm_output_item,$.members[1].members[0].members[0].members[1].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output,asm_input,$.members[2].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output_item,identifier,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output_item,string,$.members[3].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output_item,multiline_string,$.members[3].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output_item,type_expression,$.members[5].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_output_item,identifier,$.members[5].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input,asm_input_item,$.members[1].members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input,asm_input_item,$.members[1].members[0].members[0].members[1].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input,asm_clobbers,$.members[2].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input_item,identifier,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input_item,string,$.members[3].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input_item,multiline_string,$.members[3].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_input_item,expression,$.members[5]
zig,tree-sitter-grammars/tree-sitter-zig,asm_clobbers,string,$.members[1].members[0].members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_clobbers,multiline_string,$.members[1].members[0].members[0].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,asm_clobbers,string,$.members[1].members[0].members[0].members[1].content.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,asm_clobbers,multiline_string,$.members[1].members[0].members[0].members[1].content.members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,if_expression,_if_prefix,$.content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,if_expression,expression,$.content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,if_expression,payload,$.content.members[2].members[0].members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,if_expression,expression,$.content.members[2].members[0].members[2]
zig,tree-sitter-grammars/tree-sitter-zig,for_expression,block_label,$.content.members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,for_expression,_for_prefix,$.content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,for_expression,expression,$.content.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,for_expression,expression,$.content.members[4].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,while_expression,block_label,$.content.members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,while_expression,_while_prefix,$.content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,while_expression,expression,$.content.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,while_expression,payload,$.content.members[4].members[0].members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,while_expression,expression,$.content.members[4].members[0].members[2]
zig,tree-sitter-grammars/tree-sitter-zig,assignment_expression,expression,$.content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,assignment_expression,expression,$.content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,unary_expression,expression,$.content.members[1].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[0].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[0].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[1].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[1].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[2].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[2].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[3].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[3].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[4].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[4].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[5].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[5].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[6].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[6].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[7].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[7].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[8].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[8].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[9].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[9].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[10].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[10].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[11].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[11].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[12].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[12].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[13].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[13].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[14].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[14].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[15].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[15].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[16].content.members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,binary_expression,expression,$.members[16].content.members[2].content
