language,repository,rule,path,value_kind,value_json
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].name,str,"""size"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.members[0].type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.members[0].members[0].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.members[0].members[0].name,str,"""expression"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.members[0].members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.members[0].members[1].value,str,"""*"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[3].content.members[1].type,str,"""BLANK"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[4].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,abstract_array_declarator,rules.abstract_array_declarator.content.members[4].value,str,"""]"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.type,str,"""SEQ"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[0].type,str,"""FIELD"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[0].name,str,"""declarator"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[0].content.type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[0].content.name,str,"""_declarator"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[1].value,str,"""="""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].type,str,"""FIELD"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].name,str,"""value"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].content.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].content.members[0].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].content.members[0].name,str,"""initializer_list"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].content.members[1].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,init_declarator,rules.init_declarator.members[2].content.members[1].name,str,"""expression"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.type,str,"""SEQ"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[0].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[0].value,str,"""{"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[1].type,str,"""REPEAT"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[1].content.type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[1].content.name,str,"""_block_item"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[2].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,compound_statement,rules.compound_statement.members[2].value,str,"""}"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[0].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[0].value,str,"""extern"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[1].value,str,"""static"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[2].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[2].value,str,"""auto"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[3].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[3].value,str,"""register"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[4].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[4].value,str,"""inline"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[5].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[5].value,str,"""__inline"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[6].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[6].value,str,"""__inline__"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[7].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[7].value,str,"""__forceinline"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[8].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[8].value,str,"""thread_local"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[9].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,storage_class_specifier,rules.storage_class_specifier.members[9].value,str,"""__thread"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[0].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[0].value,str,"""const"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[1].value,str,"""constexpr"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[2].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[2].value,str,"""volatile"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[3].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[3].value,str,"""restrict"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[4].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[4].value,str,"""__restrict__"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[5].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[5].value,str,"""__extension__"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[6].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[6].value,str,"""_Atomic"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[7].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[7].value,str,"""_Noreturn"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[8].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[8].value,str,"""noreturn"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[9].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[9].value,str,"""_Nonnull"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[10].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_qualifier,rules.type_qualifier.members[10].name,str,"""alignas_qualifier"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.type,str,"""SEQ"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[0].type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[0].members[0].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[0].members[0].value,str,"""alignas"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[0].members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[0].members[1].value,str,"""_Alignas"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[1].value,str,"""("""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[2].type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[2].members[0].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[2].members[0].name,str,"""expression"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[2].members[1].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[2].members[1].name,str,"""type_descriptor"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[3].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,alignas_qualifier,rules.alignas_qualifier.members[3].value,str,""")"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[0].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[0].name,str,"""struct_specifier"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[1].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[1].name,str,"""union_specifier"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[2].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[2].name,str,"""enum_specifier"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[3].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[3].name,str,"""macro_type_specifier"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[4].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[4].name,str,"""sized_type_specifier"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[5].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[5].name,str,"""primitive_type"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[6].type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,type_specifier,rules.type_specifier.members[6].name,str,"""_type_identifier"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].type,str,"""SEQ"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].type,str,"""REPEAT"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[0].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[0].value,str,"""signed"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[1].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[1].value,str,"""unsigned"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[2].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[2].value,str,"""long"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[3].type,str,"""STRING"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[0].content.members[3].value,str,"""short"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].type,str,"""FIELD"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].name,str,"""type"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].content.type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].content.members[0].type,str,"""CHOICE"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].content.members[0].members[0].type,str,"""PREC_DYNAMIC"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].content.members[0].members[0].value,int,-1
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].content.members[0].members[0].content.type,str,"""SYMBOL"""
c,tree-sitter/tree-sitter-c,sized_type_specifier,rules.sized_type_specifier.members[0].members[1].content.members[0].members[0].content.name,str,"""_type_identifier"""
