language,repository,rule,field,path,payload_json
julia,tree-sitter/tree-sitter-julia,if_statement,condition,$.members[1],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
julia,tree-sitter/tree-sitter-julia,if_statement,alternative,$.members[4],"{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""REPEAT"",""content"":{""type"":""SYMBOL"",""name"":""elseif_clause""}}}"
julia,tree-sitter/tree-sitter-julia,if_statement,alternative,$.members[5],"{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""else_clause""},{""type"":""BLANK""}]}}"
julia,tree-sitter/tree-sitter-julia,elseif_clause,condition,$.members[1],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
julia,tree-sitter/tree-sitter-julia,while_statement,condition,$.members[1],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
julia,tree-sitter/tree-sitter-julia,field_expression,value,$.content.members[0],"{""type"":""FIELD"",""name"":""value"",""content"":{""type"":""SYMBOL"",""name"":""_primary_expression""}}"
julia,tree-sitter/tree-sitter-julia,prefixed_string_literal,prefix,$.content.members[0],"{""type"":""FIELD"",""name"":""prefix"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}}"
julia,tree-sitter/tree-sitter-julia,prefixed_string_literal,suffix,$.content.members[3].members[0],"{""type"":""FIELD"",""name"":""suffix"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}}"
julia,tree-sitter/tree-sitter-julia,prefixed_command_literal,prefix,$.content.members[0],"{""type"":""FIELD"",""name"":""prefix"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}}"
julia,tree-sitter/tree-sitter-julia,prefixed_command_literal,suffix,$.content.members[3].members[0],"{""type"":""FIELD"",""name"":""suffix"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}}"
nim,alaviss/tree-sitter-nim,assembly_statement,pragma,$.members[1].members[0],"{""type"":""FIELD"",""name"":""pragma"",""content"":{""type"":""SYMBOL"",""name"":""pragma_list""}}"
nim,alaviss/tree-sitter-nim,import_from_statement,module,$.members[1],"{""type"":""FIELD"",""name"":""module"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
nim,alaviss/tree-sitter-nim,while,condition,$.members[1],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""_simple_expression""}}"
nim,alaviss/tree-sitter-nim,while,body,$.members[3],"{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""statement_list""}}"
nim,alaviss/tree-sitter-nim,static_statement,body,$.members[2],"{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""statement_list""}}"
nim,alaviss/tree-sitter-nim,pragma_statement,body,$.content.members[1].members[0].members[1],"{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""statement_list""}}"
nim,alaviss/tree-sitter-nim,defer,body,$.members[2],"{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""statement_list""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[0].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[0].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_10r""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[0].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[1].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[1].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_10l""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[1].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[2].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[2].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_9""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[2].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[3].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[3].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_8""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[3].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[4].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[4].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_7""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[4].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[5].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[5].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_6""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[5].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[6].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[6].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_5""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[6].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[7].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[7].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_4""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[7].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[8].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[8].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_3""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[8].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[9].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[9].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_2""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[9].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[10].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[10].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_1""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[10].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,left,$.members[11].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""_typeof_expression""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,operator,$.members[11].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""SYMBOL"",""name"":""_infix_operator_0""}}"
nim,alaviss/tree-sitter-nim,_infix_typeof_expression,right,$.members[11].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_typeof_expression""},{""type"":""SYMBOL"",""name"":""_simple_expression""}]}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,name,$.members[0],"{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_symbol""},{""type"":""SYMBOL"",""name"":""exported_symbol""}]}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,rewrite_pattern,$.members[1],"{""type"":""FIELD"",""name"":""rewrite_pattern"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""term_rewriting_pattern""},{""type"":""BLANK""}]}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,generic_parameters,$.members[2],"{""type"":""FIELD"",""name"":""generic_parameters"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""generic_parameter_list""},{""type"":""BLANK""}]}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,parameters,$.members[3].members[0],"{""type"":""FIELD"",""name"":""parameters"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""parameter_declaration_list""},{""type"":""BLANK""}]}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,return_type,$.members[3].members[1].members[0].members[1],"{""type"":""FIELD"",""name"":""return_type"",""content"":{""type"":""SYMBOL"",""name"":""type_expression""}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,pragmas,$.members[3].members[2],"{""type"":""FIELD"",""name"":""pragmas"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""pragma_list""},{""type"":""BLANK""}]}}"
nim,alaviss/tree-sitter-nim,_routine_declaration,body,$.members[4].members[0].members[1],"{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""statement_list""}}"
nim,alaviss/tree-sitter-nim,variable_declaration,type,$.members[0].members[1].members[1],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type_expression""}}"
nim,alaviss/tree-sitter-nim,variable_declaration,value,$.members[0].members[2].members[0].members[1],"{""type"":""FIELD"",""name"":""value"",""content"":{""type"":""SYMBOL"",""name"":""_expression_with_post_block""}}"
nim,alaviss/tree-sitter-nim,variable_declaration,value,$.members[1].members[1].members[0].members[1],"{""type"":""FIELD"",""name"":""value"",""content"":{""type"":""SYMBOL"",""name"":""_expression_with_post_block""}}"
nim,alaviss/tree-sitter-nim,type_symbol_declaration,name,$.members[0],"{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_symbol""},{""type"":""SYMBOL"",""name"":""exported_symbol""}]}}"
nim,alaviss/tree-sitter-nim,type_symbol_declaration,pragma,$.members[2].members[0],"{""type"":""FIELD"",""name"":""pragma"",""content"":{""type"":""SYMBOL"",""name"":""pragma_list""}}"
nim,alaviss/tree-sitter-nim,enum_field_declaration,value,$.content.members[1].members[0].members[1],"{""type"":""FIELD"",""name"":""value"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
nim,alaviss/tree-sitter-nim,object_declaration,pragma,$.members[1].members[0],"{""type"":""FIELD"",""name"":""pragma"",""content"":{""type"":""SYMBOL"",""name"":""pragma_list""}}"
nim,alaviss/tree-sitter-nim,object_declaration,inherits,$.members[2].members[0].members[1],"{""type"":""FIELD"",""name"":""inherits"",""content"":{""type"":""SYMBOL"",""name"":""type_expression""}}"
nim,alaviss/tree-sitter-nim,conditional_declaration,condition,$.content.members[1],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
nim,alaviss/tree-sitter-nim,conditional_declaration,consequence,$.content.members[3],"{""type"":""FIELD"",""name"":""consequence"",""content"":{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_object_field_declaration_branch_list""},""named"":true,""value"":""field_declaration_list""}}"
nim,alaviss/tree-sitter-nim,conditional_declaration,alternative,$.content.members[4].content,"{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_elif_declaration_branch""},""named"":true,""value"":""elif_branch""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_else_declaration_branch""},""named"":true,""value"":""else_branch""},{""type"":""SYMBOL"",""name"":""_inhibit_keyword_termination""}]}}"
nim,alaviss/tree-sitter-nim,_elif_declaration_branch,condition,$.members[1],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""_expression""}}"
nim,alaviss/tree-sitter-nim,_elif_declaration_branch,consequence,$.members[3],"{""type"":""FIELD"",""name"":""consequence"",""content"":{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_object_field_declaration_branch_list""},""named"":true,""value"":""field_declaration_list""}}"
nim,alaviss/tree-sitter-nim,_variant_declaration_body,alternative,$.content.members[2].content,"{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_of_declaration_branch""},""named"":true,""value"":""of_branch""}}"
