language,repository,node_type,required,multiple,child_type,child_named
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,companion_object,False,True,class_body,True
kotlin,fwcd/tree-sitter-kotlin,companion_object,False,True,delegation_specifier,True
kotlin,fwcd/tree-sitter-kotlin,companion_object,False,True,modifiers,True
kotlin,fwcd/tree-sitter-kotlin,companion_object,False,True,type_identifier,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,comparison_expression,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,conjunction_expression,False,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,constructor_delegation_call,True,False,value_arguments,True
kotlin,fwcd/tree-sitter-kotlin,constructor_invocation,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,constructor_invocation,True,True,value_arguments,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,annotation,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,assignment,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,class_declaration,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,destructuring_declaration,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,do_while_statement,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,for_statement,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,function_declaration,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,getter,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,label,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,object_declaration,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,property_declaration,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,setter,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,statements,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,type_alias,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,control_structure_body,False,True,while_statement,True
kotlin,fwcd/tree-sitter-kotlin,delegation_specifier,True,False,constructor_invocation,True
kotlin,fwcd/tree-sitter-kotlin,delegation_specifier,True,False,explicit_delegation,True
kotlin,fwcd/tree-sitter-kotlin,delegation_specifier,True,False,function_type,True
kotlin,fwcd/tree-sitter-kotlin,delegation_specifier,True,False,user_type,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,modifiers,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,multi_variable_declaration,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,destructuring_declaration,True,True,try_expression,True
