state_id,language,rule,operators
S000233,rust,use_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000236,rust,use_list,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000238,rust,use_wildcard,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000241,rust,variadic_parameter,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000244,rust,visibility_modifier,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000220,rust,where_clause,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S000221,rust,where_predicate,ALIAS|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000308,rust,while_expression,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000286,rust,yield_expression,CHOICE|PREC|PREC_LEFT|SEQ|STRING|SYMBOL
S002280,swift,_additive_operator,ALIAS|CHOICE|STRING|SYMBOL
S002345,swift,_annotated_inheritance_specifier,REPEAT|SEQ|SYMBOL
S002364,swift,_arrow_operator,ALIAS|SYMBOL
S002369,swift,_as,ALIAS|SYMBOL
S002371,swift,_as_bang,ALIAS|SYMBOL
S002370,swift,_as_quest,ALIAS|SYMBOL
S002274,swift,_assignment_and_operator,CHOICE|STRING|SYMBOL
S002374,swift,_async_keyword,ALIAS|SYMBOL
S002375,swift,_async_modifier,STRING|TOKEN
S002404,swift,_attribute_argument,CHOICE|REPEAT|REPEAT1|SEQ|STRING|SYMBOL
S002308,swift,_availability_argument,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002232,swift,_await_operator,ALIAS|STRING
S002145,swift,_basic_literal,CHOICE|SYMBOL
S002208,swift,_binary_expression,CHOICE|SYMBOL
S002414,swift,_binding_kind_and_pattern,SEQ|SYMBOL
S002420,swift,_binding_pattern,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002407,swift,_binding_pattern_no_expr,BLANK|CHOICE|SEQ|SYMBOL
S002409,swift,_binding_pattern_with_expr,BLANK|CHOICE|SEQ|SYMBOL
S002284,swift,_bitwise_binary_operator,CHOICE|STRING
S002290,swift,_block,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S002332,swift,_bodyless_function_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002406,swift,_bound_identifier,FIELD|SYMBOL
S002418,swift,_case_pattern,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002355,swift,_class_member_declarations,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002354,swift,_class_member_separator,CHOICE|SYMBOL
S002276,swift,_comparison_operator,CHOICE|STRING
S002441,swift,_compilation_condition,CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002365,swift,_conjunction_operator,ALIAS|SYMBOL
S002353,swift,_constrained_type,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002224,swift,_constructor_value_arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002234,swift,_consume_operator,ALIAS|STRING
S002143,swift,_contextual_simple_identifier,CHOICE|STRING|SYMBOL
S002245,swift,_dictionary_literal_item,FIELD|SEQ|STRING|SYMBOL
S002411,swift,_direct_or_indirect_binding,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002303,swift,_discard_operator,ALIAS|STRING
S002366,swift,_disjunction_operator,ALIAS|SYMBOL
S002363,swift,_dot,ALIAS|SYMBOL
S002368,swift,_double_optional,ALIAS|SYMBOL
S002257,swift,_else_options,CHOICE|SYMBOL
S002380,swift,_enum_entry_suffix,CHOICE|FIELD|SEQ|SYMBOL
S002362,swift,_eq_eq,ALIAS|SYMBOL
S002361,swift,_equal_sign,ALIAS|SYMBOL
S002275,swift,_equality_operator,CHOICE|STRING|SYMBOL
S002166,swift,_escaped_identifier,PATTERN
S002236,swift,_expr_hack_at_ternary_binary_suffix,ALIAS|CHOICE|PREC_LEFT|SYMBOL
S002195,swift,_expression,ALIAS|CHOICE|PREC|SEQ|SYMBOL
S002323,swift,_expression_with_willset_didset,FIELD|PREC_DYNAMIC|SEQ|SYMBOL
S002324,swift,_expression_without_willset_didset,FIELD|SEQ|SYMBOL
S002169,swift,_extended_regex_literal,PATTERN|SEQ|SYMBOL
S002225,swift,_fn_call_lambda_arguments,FIELD|REPEAT|SEQ|STRING|SYMBOL
S002294,swift,_for_statement_collection,ALIAS|CHOICE|SYMBOL
S002357,swift,_function_value_parameter,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S002356,swift,_function_value_parameters,BLANK|CHOICE|REPEAT|REPEAT1|SEQ|STRING|SYMBOL
S002396,swift,_getter_effects,CHOICE|REPEAT1|SYMBOL
S002309,swift,_global_declaration,CHOICE|SYMBOL
S002372,swift,_hash_symbol,ALIAS|SYMBOL
S002259,swift,_if_condition_sequence_item,CHOICE|SYMBOL
S002260,swift,_if_let_binding,BLANK|CHOICE|SEQ|SYMBOL
S002188,swift,_immediate_quest,IMMEDIATE_TOKEN|STRING
S002317,swift,_import_kind,CHOICE|STRING
S002343,swift,_inheritance_specifiers,CHOICE|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S002164,swift,_interpolation,SEQ|STRING|SYMBOL
S002165,swift,_interpolation_contents,ALIAS|BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S002279,swift,_is_operator,STRING
S002270,swift,_key_path_component,CHOICE|PREC_LEFT|REPEAT|REPEAT1|SEQ|SYMBOL
S002271,swift,_key_path_postfixes,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002291,swift,_labeled_statement,BLANK|CHOICE|SEQ|SYMBOL
S002249,swift,_lambda_type_declaration,BLANK|CHOICE|FIELD|PREC|REPEAT|SEQ|STRING|SYMBOL
S002155,swift,_line_string_content,CHOICE|SYMBOL
S002315,swift,_local_class_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002311,swift,_local_declaration,ALIAS|CHOICE|SYMBOL
S002314,swift,_local_function_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002312,swift,_local_property_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002288,swift,_local_statement,CHOICE|SYMBOL
S002313,swift,_local_typealias_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002426,swift,_locally_permitted_modifier,CHOICE|SYMBOL
S002422,swift,_locally_permitted_modifiers,CHOICE|REPEAT1|SYMBOL
S002336,swift,_macro_head,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002337,swift,_macro_signature,BLANK|CHOICE|SEQ|SYMBOL
S002424,swift,_modifier,CHOICE|SYMBOL
S002341,swift,_modifierless_class_declaration,ALIAS|BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002331,swift,_modifierless_function_declaration,FIELD|PREC_RIGHT|SEQ|SYMBOL
S002333,swift,_modifierless_function_declaration_no_body,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|SYMBOL
S002321,swift,_modifierless_property_declaration,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002329,swift,_modifierless_typealias_declaration,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S002163,swift,_multi_line_string_content,CHOICE|STRING|SYMBOL
S002170,swift,_multiline_regex_literal,PATTERN|SEQ|SYMBOL
S002281,swift,_multiplicative_operator,ALIAS|CHOICE|PREC|STRING|TOKEN
S002201,swift,_navigable_type_expression,CHOICE|SYMBOL
S002367,swift,_nil_coalescing_operator,ALIAS|SYMBOL
S002408,swift,_no_expr_pattern_already_bound,BLANK|CHOICE|SEQ|SYMBOL
S002410,swift,_non_binding_pattern_with_expr,BLANK|CHOICE|SEQ|SYMBOL
S002359,swift,_non_constructor_function_decl,CHOICE|FIELD|SEQ|STRING|SYMBOL
S002425,swift,_non_local_scope_modifier,CHOICE|SYMBOL
S002171,swift,_oneline_regex_literal,IMMEDIATE_TOKEN|PATTERN|PREC|SEQ|STRING|TOKEN
S002278,swift,_open_ended_range_operator,ALIAS|STRING
S002301,swift,_optionally_valueful_control_keyword,CHOICE|STRING
S002438,swift,_parameter_ownership_modifier,CHOICE|STRING
S002199,swift,_parenthesized_type,CHOICE|FIELD|SEQ|STRING|SYMBOL
S002413,swift,_possibly_async_binding_pattern_kind,BLANK|CHOICE|SEQ|SYMBOL
S002173,swift,_possibly_implicitly_unwrapped_type,BLANK|CHOICE|IMMEDIATE_TOKEN|SEQ|STRING|SYMBOL
S002285,swift,_postfix_unary_operator,CHOICE|STRING|SYMBOL
S002283,swift,_prefix_unary_operator,CHOICE|PREC_RIGHT|STRING|SYMBOL
S002241,swift,_primary_expression,ALIAS|CHOICE|PREC_RIGHT|SYMBOL
S002385,swift,_protocol_member_declaration,ALIAS|BLANK|CHOICE|FIELD|SEQ|SYMBOL
S002384,swift,_protocol_member_declarations,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002187,swift,_quest,STRING
S002203,swift,_range_operator,CHOICE|SYMBOL
S002360,swift,_referenceable_operator,CHOICE|STRING|SYMBOL
S002139,swift,_semi,CHOICE|SYMBOL
S002177,swift,_simple_user_type,ALIAS|BLANK|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S002322,swift,_single_modifierless_property_declaration,ALIAS|BLANK|CHOICE|FIELD|PREC_LEFT|SEQ|SYMBOL
S002153,swift,_string_literal,CHOICE|SYMBOL
S002277,swift,_three_dot_operator,ALIAS|STRING
S002299,swift,_throw_statement,SEQ|SYMBOL
S002289,swift,_top_level_statement,CHOICE|SYMBOL
S002273,swift,_try_operator_type,CHOICE|IMMEDIATE_TOKEN|STRING
S002417,swift,_tuple_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002416,swift,_tuple_pattern_item,ALIAS|CHOICE|SEQ|STRING|SYMBOL
S002180,swift,_tuple_type_item_identifier,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S002174,swift,_type,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|SYMBOL
S002419,swift,_type_casting_pattern,ALIAS|CHOICE|SEQ|STRING|SYMBOL
S002310,swift,_type_level_declaration,CHOICE|SYMBOL
S002348,swift,_type_parameter_possibly_packed,ALIAS|CHOICE|SYMBOL
S002175,swift,_unannotated_type,CHOICE|PREC_RIGHT|SYMBOL
S002196,swift,_unary_expression,CHOICE|SYMBOL
S002158,swift,_uni_character_literal,PATTERN|SEQ|STRING
S002405,swift,_universally_allowed_pattern,CHOICE|SYMBOL
S002210,swift,additive_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002243,swift,array_literal,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S002182,swift,array_type,FIELD|SEQ|STRING|SYMBOL
S002206,swift,as_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002282,swift,as_operator,CHOICE|SYMBOL
S002304,swift,assignment,FIELD|PREC_LEFT|SEQ|SYMBOL
S002402,swift,associatedtype_declaration,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S002403,swift,attribute,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002307,swift,availability_condition,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002231,swift,await_expression,CHOICE|FIELD|PREC_DYNAMIC|PREC_LEFT|PREC_RIGHT|SEQ|SYMBOL
S002373,swift,bang,CHOICE|STRING|SYMBOL
S002150,swift,bin_literal,PATTERN|REPEAT|SEQ|STRING|TOKEN
S002219,swift,bitwise_operation,FIELD|PREC_LEFT|SEQ|SYMBOL
S002151,swift,boolean_literal,CHOICE|STRING
S002186,swift,bracket_qualified_type,ALIAS|CHOICE|PREC_LEFT|REPEAT1|SEQ|STRING|SYMBOL
S002239,swift,call_expression,PREC|PREC_DYNAMIC|SEQ|SYMBOL
S002222,swift,call_suffix,CHOICE|PREC|PREC_DYNAMIC|SEQ|SYMBOL
S002250,swift,capture_list,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002251,swift,capture_list_item,BLANK|CHOICE|FIELD|PREC|SEQ|SYMBOL
S002266,swift,catch_block,ALIAS|BLANK|CHOICE|FIELD|SEQ|SYMBOL
S002214,swift,check_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002342,swift,class_body,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002340,swift,class_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002141,swift,comment,PATTERN|PREC|SEQ|STRING|TOKEN
S002215,swift,comparison_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002390,swift,computed_getter,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002391,swift,computed_modify,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002389,swift,computed_property,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002392,swift,computed_setter,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002217,swift,conjunction_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002198,swift,constructor_expression,CHOICE|FIELD|PREC|SEQ|SYMBOL
S002223,swift,constructor_suffix,ALIAS|CHOICE|PREC|PREC_DYNAMIC|SEQ|SYMBOL
S002233,swift,consume_expression,CHOICE|FIELD|PREC_DYNAMIC|PREC_LEFT|PREC_RIGHT|SEQ|SYMBOL
S002298,swift,control_transfer_statement,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|SYMBOL
S002220,swift,custom_operator,CHOICE|PATTERN|SYMBOL|TOKEN
S002387,swift,deinit_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002398,swift,deprecated_operator_declaration_body,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002442,swift,diagnostic,CHOICE|PATTERN|PREC|SEQ|SYMBOL
S002244,swift,dictionary_literal,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002183,swift,dictionary_type,FIELD|SEQ|STRING|SYMBOL
S002327,swift,didset_clause,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002440,swift,directive,ALIAS|CHOICE|PREC_RIGHT|SEQ|SYMBOL
S002286,swift,directly_assignable_expression,SYMBOL
S002302,swift,discard_statement,PREC_RIGHT|SEQ|SYMBOL
S002218,swift,disjunction_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002265,swift,do_statement,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002378,swift,enum_class_body,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002379,swift,enum_entry,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S002381,swift,enum_type_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002352,swift,equality_constraint,CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S002216,swift,equality_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002190,swift,existential_type,PREC_RIGHT|SEQ|STRING|SYMBOL
S002237,swift,expr_hack_at_ternary_binary_call,ALIAS|SEQ|SYMBOL
S002238,swift,expr_hack_at_ternary_binary_call_suffix,PREC|SYMBOL
S002339,swift,external_macro_definition,SEQ|STRING|SYMBOL
S002293,swift,for_statement,ALIAS|BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S002295,swift,for_statement_await,SEQ|SYMBOL
S002334,swift,function_body,SYMBOL
S002330,swift,function_declaration,FIELD|PREC_RIGHT|SEQ|SYMBOL
S002432,swift,function_modifier,CHOICE|STRING
S002181,swift,function_type,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S002393,swift,getter_specifier,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002261,swift,guard_statement,FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002148,swift,hex_literal,PATTERN|REPEAT|SEQ|STRING|TOKEN
S002144,swift,identifier,REPEAT|SEQ|SYMBOL
S002258,swift,if_statement,BLANK|CHOICE|FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002316,swift,import_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002212,swift,infix_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002351,swift,inheritance_constraint,FIELD|REPEAT|SEQ|STRING|SYMBOL
S002435,swift,inheritance_modifier,CHOICE|STRING
S002344,swift,inheritance_specifier,CHOICE|FIELD|PREC_LEFT|SYMBOL
S002386,swift,init_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002147,swift,integer_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|TOKEN
S002268,swift,key_path_expression,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002269,swift,key_path_string_expression,PREC_LEFT|SEQ|STRING|SYMBOL
S002252,swift,lambda_function_type,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S002253,swift,lambda_function_type_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002248,swift,lambda_literal,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S002254,swift,lambda_parameter,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S002156,swift,line_str_text,PATTERN
S002154,swift,line_string_literal,CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S002335,swift,macro_declaration,BLANK|CHOICE|FIELD|SEQ|SYMBOL
S002338,swift,macro_definition,CHOICE|FIELD|SEQ|SYMBOL
S002240,swift,macro_invocation,BLANK|CHOICE|PREC|PREC_DYNAMIC|SEQ|SYMBOL
S002429,swift,member_modifier,BLANK|CHOICE|SEQ|STRING
S002185,swift,metatype,CHOICE|SEQ|STRING|SYMBOL
S002421,swift,modifiers,CHOICE|PREC_LEFT|REPEAT1|SYMBOL
S002395,swift,modify_specifier,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002167,swift,multi_line_str_text,PATTERN
S002159,swift,multi_line_string_literal,CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S002209,swift,multiplicative_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002433,swift,mutation_modifier,CHOICE|STRING
S002200,swift,navigation_expression,CHOICE|FIELD|PREC_LEFT|SEQ|SYMBOL
S002221,swift,navigation_suffix,CHOICE|FIELD|SEQ|SYMBOL
S002213,swift,nil_coalescing_expression,FIELD|PREC_RIGHT|SEQ|SYMBOL
S002152,swift,nil_literal,STRING
S002149,swift,oct_literal,PATTERN|REPEAT|SEQ|STRING|TOKEN
S002189,swift,opaque_type,PREC_RIGHT|SEQ|STRING|SYMBOL
S002204,swift,open_end_range_expression,FIELD|PREC_RIGHT|SEQ|SYMBOL
S002202,swift,open_start_range_expression,FIELD|PREC_RIGHT|SEQ|SYMBOL
S002397,swift,operator_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002184,swift,optional_type,ALIAS|CHOICE|FIELD|PREC_LEFT|REPEAT1|SEQ|SYMBOL
S002437,swift,ownership_modifier,CHOICE|STRING
S002358,swift,parameter,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S002436,swift,parameter_modifier,CHOICE|STRING|SYMBOL
S002423,swift,parameter_modifiers,REPEAT1|SYMBOL
S002247,swift,playground_literal,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002197,swift,postfix_expression,FIELD|PREC_LEFT|SEQ|SYMBOL
S002401,swift,precedence_group_attribute,CHOICE|SEQ|STRING|SYMBOL
S002400,swift,precedence_group_attributes,REPEAT1|SYMBOL
S002399,swift,precedence_group_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002205,swift,prefix_expression,ALIAS|CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S002427,swift,property_behavior_modifier,STRING
S002320,swift,property_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002434,swift,property_modifier,CHOICE|STRING
S002383,swift,protocol_body,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002193,swift,protocol_composition_type,PREC_LEFT|PREC_RIGHT|REPEAT1|SEQ|STRING|SYMBOL
S002382,swift,protocol_declaration,ALIAS|BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002318,swift,protocol_property_declaration,ALIAS|BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|SYMBOL
S002319,swift,protocol_property_requirements,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002211,swift,range_expression,FIELD|PREC_RIGHT|SEQ|SYMBOL
S002161,swift,raw_str_interpolation,SEQ|STRING|SYMBOL
S002162,swift,raw_str_interpolation_start,PATTERN
S002160,swift,raw_string_literal,BLANK|CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S002146,swift,real_literal,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|TOKEN
S002168,swift,regex_literal,CHOICE|SYMBOL
S002297,swift,repeat_while_statement,BLANK|CHOICE|FIELD|PREC|REPEAT|SEQ|STRING|SYMBOL
S002207,swift,selector_expression,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002255,swift,self_expression,STRING
S002394,swift,setter_specifier,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002140,swift,shebang_line,PATTERN|SEQ|STRING|SYMBOL
S002142,swift,simple_identifier,CHOICE|PATTERN|SEQ|STRING|SYMBOL|TOKEN
S002138,swift,source_file,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S002246,swift,special_literal,CHOICE|SEQ|STRING|SYMBOL
S002292,swift,statement_label,PATTERN|TOKEN
S002287,swift,statements,BLANK|CHOICE|PREC_LEFT|REPEAT|SEQ|SYMBOL
S002157,swift,str_escaped_char,CHOICE|SYMBOL
S002388,swift,subscript_declaration,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002256,swift,super_expression,SEQ|STRING
S002194,swift,suppressed_constraint,ALIAS|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002263,swift,switch_entry,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002264,swift,switch_pattern,ALIAS|SYMBOL
S002262,swift,switch_statement,FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002235,swift,ternary_expression,FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S002300,swift,throw_keyword,STRING
S002376,swift,throws,CHOICE|SYMBOL
S002377,swift,throws_clause,FIELD|SEQ|STRING|SYMBOL
S002230,swift,try_expression,CHOICE|FIELD|PREC_DYNAMIC|PREC_LEFT|PREC_RIGHT|SEQ|SYMBOL
S002272,swift,try_operator,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S002242,swift,tuple_expression,BLANK|CHOICE|FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002178,swift,tuple_type,ALIAS|BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S002179,swift,tuple_type_item,BLANK|CHOICE|FIELD|PREC|SEQ|SYMBOL
S002172,swift,type_annotation,FIELD|SEQ|STRING|SYMBOL
S002226,swift,type_arguments,BLANK|CHOICE|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S002350,swift,type_constraint,CHOICE|SYMBOL
S002349,swift,type_constraints,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S002428,swift,type_modifiers,REPEAT1|SYMBOL
S002192,swift,type_pack_expansion,PREC_LEFT|SEQ|STRING|SYMBOL
S002347,swift,type_parameter,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002431,swift,type_parameter_modifiers,REPEAT1|SYMBOL
S002191,swift,type_parameter_pack,PREC_LEFT|SEQ|STRING|SYMBOL
S002346,swift,type_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002328,swift,typealias_declaration,BLANK|CHOICE|SEQ|SYMBOL
S002443,swift,unused_for_backward_compatibility,ALIAS|CHOICE|STRING
S002439,swift,use_site_target,CHOICE|SEQ|STRING
S002176,swift,user_type,REPEAT|SEQ|SYMBOL
S002229,swift,value_argument,BLANK|CHOICE|FIELD|PREC_LEFT|REPEAT1|SEQ|STRING|SYMBOL
S002228,swift,value_argument_label,ALIAS|CHOICE|PREC_LEFT|STRING|SYMBOL
S002227,swift,value_arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S002412,swift,value_binding_pattern,CHOICE|FIELD|STRING
S002306,swift,value_pack_expansion,PREC_LEFT|SEQ|STRING|SYMBOL
S002305,swift,value_parameter_pack,PREC_LEFT|SEQ|STRING|SYMBOL
S002430,swift,visibility_modifier,BLANK|CHOICE|SEQ|STRING
S002267,swift,where_clause,PREC_LEFT|SEQ|SYMBOL
S002296,swift,while_statement,BLANK|CHOICE|FIELD|PREC|REPEAT|SEQ|STRING|SYMBOL
S002415,swift,wildcard_pattern,STRING
S002326,swift,willset_clause,BLANK|CHOICE|SEQ|STRING|SYMBOL
S002325,swift,willset_didset_block,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001048,zig,_block_expr_statement,BLANK|CHOICE|PREC|SEQ|SYMBOL
S001059,zig,_conditional_body,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001024,zig,_container_members,BLANK|CHOICE|REPEAT1|SEQ|STRING|SYMBOL
S001056,zig,_for_prefix,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001032,zig,_function_prototype,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001128,zig,_identifier,PATTERN
S001053,zig,_if_prefix,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001129,zig,_reserved_identifier,CHOICE|STRING
S001090,zig,_switch_case_exp,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001029,zig,_variable_declaration_expression_statement,CHOICE|PREC|REPEAT|REPEAT1|SEQ|STRING|SYMBOL
S001030,zig,_variable_declaration_header,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S001058,zig,_while_prefix,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001062,zig,address_space,SEQ|STRING|SYMBOL
S001105,zig,anonymous_struct_initializer,SEQ|STRING|SYMBOL
S001094,zig,anyframe_type,PREC|SEQ|STRING|SYMBOL
S001115,zig,arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001097,zig,array_type,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S001071,zig,asm_clobbers,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001066,zig,asm_expression,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001069,zig,asm_input,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001070,zig,asm_input_item,CHOICE|SEQ|STRING|SYMBOL
S001067,zig,asm_output,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001068,zig,asm_output_item,CHOICE|SEQ|STRING|SYMBOL
S001075,zig,assignment_expression,CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001079,zig,async_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001080,zig,await_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001077,zig,binary_expression,CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S001036,zig,block,REPEAT|SEQ|STRING|SYMBOL
S001049,zig,block_expression,BLANK|CHOICE|PREC|SEQ|SYMBOL
S001113,zig,block_label,ALIAS|CHOICE|PREC|SEQ|STRING|SYMBOL
S001123,zig,boolean,CHOICE|STRING
S001085,zig,break_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001114,zig,break_label,SEQ|STRING|SYMBOL
S001116,zig,builtin_function,SEQ|SYMBOL
S001126,zig,builtin_identifier,PATTERN
S001124,zig,builtin_type,CHOICE|PATTERN|STRING
S001061,zig,byte_alignment,SEQ|STRING|SYMBOL
