language,rule,symbol
csharp,using_statement,statement
csharp,using_statement,using_variable_declaration
csharp,foreach_statement,_foreach_statement_initializer
csharp,foreach_statement,statement
csharp,_foreach_statement_initializer,expression
csharp,_foreach_statement_initializer,identifier
csharp,_foreach_statement_initializer,tuple_pattern
csharp,_foreach_statement_initializer,type
csharp,goto_statement,expression
csharp,labeled_statement,identifier
csharp,labeled_statement,statement
csharp,if_statement,expression
csharp,if_statement,statement
csharp,while_statement,expression
csharp,while_statement,statement
csharp,local_declaration_statement,modifier
csharp,local_declaration_statement,variable_declaration
csharp,local_function_statement,_function_body
csharp,local_function_statement,_local_function_declaration
csharp,local_function_statement,type_parameter_constraints_clause
csharp,_local_function_declaration,_attribute_list
csharp,_local_function_declaration,identifier
csharp,_local_function_declaration,modifier
csharp,_local_function_declaration,parameter_list
csharp,_local_function_declaration,type
csharp,_local_function_declaration,type_parameter_list
csharp,pattern,_parenthesized_pattern_with_designation
csharp,pattern,and_pattern
csharp,pattern,constant_pattern
csharp,pattern,declaration_pattern
csharp,pattern,discard
csharp,pattern,list_pattern
csharp,pattern,negated_pattern
csharp,pattern,or_pattern
csharp,pattern,parenthesized_pattern
csharp,pattern,recursive_pattern
csharp,pattern,relational_pattern
csharp,pattern,type_pattern
csharp,pattern,var_pattern
csharp,_parenthesized_pattern_with_designation,_variable_designation
csharp,_parenthesized_pattern_with_designation,pattern
csharp,constant_pattern,_complex_invocation_expression
csharp,constant_pattern,_name_invocation_pattern
csharp,constant_pattern,_simple_name
csharp,constant_pattern,binary_expression
csharp,constant_pattern,cast_expression
csharp,constant_pattern,default_expression
csharp,constant_pattern,interpolated_string_expression
csharp,constant_pattern,literal
csharp,constant_pattern,member_access_expression
csharp,constant_pattern,parenthesized_expression
csharp,constant_pattern,postfix_unary_expression
csharp,constant_pattern,prefix_unary_expression
csharp,constant_pattern,sizeof_expression
csharp,constant_pattern,tuple_expression
csharp,constant_pattern,typeof_expression
csharp,_name_invocation_pattern,_name
csharp,_name_invocation_pattern,argument_list
csharp,_complex_invocation_expression,argument_list
csharp,_complex_invocation_expression,cast_expression
csharp,_complex_invocation_expression,conditional_access_expression
csharp,_complex_invocation_expression,element_access_expression
csharp,_complex_invocation_expression,invocation_expression
csharp,_complex_invocation_expression,member_access_expression
csharp,_complex_invocation_expression,parenthesized_expression
csharp,parenthesized_pattern,pattern
csharp,var_pattern,_variable_designation
csharp,type_pattern,type
csharp,list_pattern,_variable_designation
csharp,list_pattern,pattern
csharp,list_pattern,slice_pattern
csharp,slice_pattern,pattern
csharp,recursive_pattern,_name
csharp,recursive_pattern,_variable_designation
csharp,recursive_pattern,positional_pattern_clause
csharp,recursive_pattern,property_pattern_clause
csharp,recursive_pattern,type
csharp,positional_pattern_clause,subpattern
csharp,property_pattern_clause,subpattern
csharp,subpattern,expression
csharp,subpattern,identifier
csharp,subpattern,pattern
csharp,relational_pattern,expression
csharp,negated_pattern,pattern
csharp,and_pattern,pattern
csharp,or_pattern,pattern
csharp,declaration_pattern,_variable_designation
csharp,declaration_pattern,type
csharp,_variable_designation,discard
csharp,_variable_designation,identifier
csharp,_variable_designation,parenthesized_variable_designation
csharp,parenthesized_variable_designation,_variable_designation
csharp,expression,lvalue_expression
csharp,expression,non_lvalue_expression
csharp,non_lvalue_expression,_address_of_expression
csharp,non_lvalue_expression,_expression_statement_expression
csharp,non_lvalue_expression,anonymous_method_expression
csharp,non_lvalue_expression,anonymous_object_creation_expression
csharp,non_lvalue_expression,array_creation_expression
csharp,non_lvalue_expression,as_expression
csharp,non_lvalue_expression,binary_expression
csharp,non_lvalue_expression,cast_expression
csharp,non_lvalue_expression,checked_expression
csharp,non_lvalue_expression,collection_expression
csharp,non_lvalue_expression,conditional_access_expression
csharp,non_lvalue_expression,conditional_expression
csharp,non_lvalue_expression,default_expression
csharp,non_lvalue_expression,implicit_array_creation_expression
csharp,non_lvalue_expression,implicit_object_creation_expression
csharp,non_lvalue_expression,implicit_stackalloc_expression
csharp,non_lvalue_expression,initializer_expression
csharp,non_lvalue_expression,interpolated_string_expression
csharp,non_lvalue_expression,is_expression
csharp,non_lvalue_expression,is_pattern_expression
csharp,non_lvalue_expression,lambda_expression
csharp,non_lvalue_expression,literal
csharp,non_lvalue_expression,makeref_expression
csharp,non_lvalue_expression,preproc_if_in_expression
csharp,non_lvalue_expression,query_expression
csharp,non_lvalue_expression,range_expression
csharp,non_lvalue_expression,ref_expression
csharp,non_lvalue_expression,reftype_expression
csharp,non_lvalue_expression,refvalue_expression
csharp,non_lvalue_expression,sizeof_expression
csharp,non_lvalue_expression,stackalloc_expression
csharp,non_lvalue_expression,switch_expression
csharp,non_lvalue_expression,throw_expression
csharp,non_lvalue_expression,typeof_expression
csharp,non_lvalue_expression,with_expression
csharp,lvalue_expression,_parenthesized_lvalue_expression
csharp,lvalue_expression,_pointer_indirection_expression
csharp,lvalue_expression,_simple_name
csharp,lvalue_expression,bracketed_argument_list
csharp,lvalue_expression,conditional_access_expression
csharp,lvalue_expression,element_access_expression
csharp,lvalue_expression,member_access_expression
csharp,lvalue_expression,tuple_expression
csharp,_expression_statement_expression,assignment_expression
csharp,_expression_statement_expression,await_expression
csharp,_expression_statement_expression,invocation_expression
csharp,_expression_statement_expression,object_creation_expression
csharp,_expression_statement_expression,parenthesized_expression
csharp,_expression_statement_expression,postfix_unary_expression
csharp,_expression_statement_expression,prefix_unary_expression
csharp,assignment_expression,expression
csharp,assignment_expression,lvalue_expression
csharp,binary_expression,expression
csharp,postfix_unary_expression,expression
csharp,prefix_unary_expression,expression
csharp,_pointer_indirection_expression,lvalue_expression
csharp,_address_of_expression,lvalue_expression
csharp,query_expression,_query_body
csharp,query_expression,from_clause
csharp,from_clause,expression
csharp,from_clause,identifier
csharp,from_clause,type
csharp,_query_body,_query_clause
csharp,_query_body,_select_or_group_clause
csharp,_query_body,identifier
csharp,_query_clause,from_clause
csharp,_query_clause,join_clause
csharp,_query_clause,let_clause
csharp,_query_clause,order_by_clause
csharp,_query_clause,where_clause
csharp,join_clause,_join_body
csharp,join_clause,_join_header
csharp,join_clause,join_into_clause
csharp,_join_header,expression
csharp,_join_header,identifier
csharp,_join_header,type
csharp,_join_body,expression
csharp,join_into_clause,identifier
csharp,let_clause,expression
csharp,let_clause,identifier
csharp,order_by_clause,_ordering
csharp,_ordering,expression
csharp,where_clause,expression
csharp,_select_or_group_clause,group_clause
csharp,_select_or_group_clause,select_clause
csharp,group_clause,expression
csharp,select_clause,expression
csharp,conditional_expression,expression
csharp,conditional_access_expression,bracketed_argument_list
csharp,conditional_access_expression,expression
csharp,conditional_access_expression,member_binding_expression
csharp,as_expression,expression
csharp,as_expression,type
csharp,is_expression,expression
csharp,is_expression,type
csharp,is_pattern_expression,expression
csharp,is_pattern_expression,pattern
csharp,cast_expression,expression
csharp,cast_expression,type
csharp,checked_expression,expression
csharp,invocation_expression,argument_list
csharp,invocation_expression,expression
csharp,switch_expression,_switch_expression_body
csharp,switch_expression,expression
csharp,_switch_expression_body,switch_expression_arm
csharp,switch_expression_arm,expression
csharp,switch_expression_arm,pattern
csharp,switch_expression_arm,when_clause
csharp,when_clause,expression
csharp,await_expression,expression
csharp,throw_expression,expression
csharp,element_access_expression,bracketed_argument_list
csharp,element_access_expression,expression
csharp,interpolated_string_expression,_interpolated_raw_string_content
csharp,interpolated_string_expression,_interpolated_string_content
csharp,interpolated_string_expression,_interpolated_verbatim_string_content
csharp,interpolated_string_expression,interpolation_end_quote
csharp,interpolated_string_expression,interpolation_raw_start
csharp,interpolated_string_expression,interpolation_regular_start
csharp,interpolated_string_expression,interpolation_start_quote
csharp,interpolated_string_expression,interpolation_verbatim_start
csharp,_interpolated_string_content,escape_sequence
csharp,_interpolated_string_content,interpolation
csharp,_interpolated_string_content,interpolation_string_content
csharp,_interpolated_verbatim_string_content,interpolation
csharp,_interpolated_verbatim_string_content,interpolation_string_content
csharp,_interpolated_raw_string_content,interpolation
csharp,_interpolated_raw_string_content,interpolation_string_content
csharp,interpolation,expression
csharp,interpolation,interpolation_alignment_clause
csharp,interpolation,interpolation_close_brace
csharp,interpolation,interpolation_format_clause
csharp,interpolation,interpolation_open_brace
csharp,interpolation_alignment_clause,expression
csharp,member_access_expression,_name
csharp,member_access_expression,_simple_name
csharp,member_access_expression,expression
csharp,member_access_expression,predefined_type
csharp,member_binding_expression,_simple_name
csharp,object_creation_expression,argument_list
csharp,object_creation_expression,initializer_expression
csharp,object_creation_expression,type
csharp,_object_creation_type,_name
csharp,_object_creation_type,nullable_type
csharp,_object_creation_type,predefined_type
csharp,parenthesized_expression,non_lvalue_expression
csharp,_parenthesized_lvalue_expression,lvalue_expression
csharp,lambda_expression,_lambda_expression_init
csharp,lambda_expression,block
csharp,lambda_expression,expression
csharp,_lambda_expression_init,_attribute_list
csharp,_lambda_expression_init,_lambda_parameters
csharp,_lambda_expression_init,type
csharp,_lambda_parameters,_implicit_parameter_list_with_modifiers
csharp,_lambda_parameters,identifier
csharp,_lambda_parameters,parameter_list
csharp,_implicit_parameter_list_with_modifiers,_lambda_paren_open
csharp,_implicit_parameter_list_with_modifiers,identifier
csharp,array_creation_expression,array_type
csharp,array_creation_expression,initializer_expression
csharp,anonymous_method_expression,block
csharp,anonymous_method_expression,parameter_list
csharp,anonymous_object_creation_expression,_anonymous_object_member_declarator
csharp,_anonymous_object_member_declarator,expression
csharp,_anonymous_object_member_declarator,identifier
csharp,implicit_array_creation_expression,initializer_expression
csharp,implicit_object_creation_expression,argument_list
csharp,implicit_object_creation_expression,initializer_expression
csharp,implicit_stackalloc_expression,initializer_expression
