target,table_index,primitive,kernel,route,executable_path
zig,317,is.name,predicate,zig:predicate:is.name,kernel_runtime
zig,318,is.environment,predicate,zig:predicate:is.environment,kernel_runtime
zig,319,is.list,predicate,zig:predicate:is.list,kernel_runtime
zig,320,is.pairlist,predicate,zig:predicate:is.pairlist,kernel_runtime
zig,321,is.expression,predicate,zig:predicate:is.expression,kernel_runtime
zig,322,is.raw,predicate,zig:predicate:is.raw,kernel_runtime
zig,323,is.object,predicate,zig:predicate:is.object,kernel_runtime
zig,324,isS4,predicate,zig:predicate:isS4,kernel_runtime
zig,325,is.numeric,predicate,zig:predicate:is.numeric,kernel_runtime
zig,326,is.matrix,predicate,zig:predicate:is.matrix,kernel_runtime
zig,327,is.array,predicate,zig:predicate:is.array,kernel_runtime
zig,328,is.atomic,predicate,zig:predicate:is.atomic,kernel_runtime
zig,329,is.recursive,predicate,zig:predicate:is.recursive,kernel_runtime
zig,330,is.call,predicate,zig:predicate:is.call,kernel_runtime
zig,331,is.language,predicate,zig:predicate:is.language,kernel_runtime
zig,332,is.function,predicate,zig:predicate:is.function,kernel_runtime
zig,333,is.single,predicate,zig:predicate:is.single,kernel_runtime
zig,334,is.na,missingness,zig:missingness:is.na,kernel_runtime
zig,335,is.nan,numeric-predicate,zig:numeric-predicate:is.nan,kernel_runtime
zig,336,is.finite,numeric-predicate,zig:numeric-predicate:is.finite,kernel_runtime
zig,337,is.infinite,numeric-predicate,zig:numeric-predicate:is.infinite,kernel_runtime
zig,338,is.vector,runtime,zig:runtime:is.vector,kernel_runtime
zig,339,proc.time,system,zig:system:proc.time,kernel_runtime
zig,340,gc.time,runtime,zig:runtime:gc.time,kernel_runtime
zig,341,withVisible,language,zig:language:withVisible,kernel_runtime
zig,342,expression,language,zig:language:expression,kernel_runtime
zig,343,interactive,system,zig:system:interactive,kernel_runtime
zig,344,invisible,runtime,zig:runtime:invisible,kernel_runtime
zig,345,rep,language,zig:language:rep,kernel_runtime
zig,346,rep.int,runtime,zig:runtime:rep.int,kernel_runtime
zig,347,rep_len,runtime,zig:runtime:rep_len,kernel_runtime
zig,348,seq.int,runtime,zig:runtime:seq.int,kernel_runtime
zig,349,seq_len,runtime,zig:runtime:seq_len,kernel_runtime
zig,350,seq_along,runtime,zig:runtime:seq_along,kernel_runtime
zig,351,list,runtime,zig:runtime:list,kernel_runtime
zig,352,xtfrm,ordering,zig:ordering:xtfrm,kernel_runtime
zig,353,enc2native,runtime,zig:runtime:enc2native,kernel_runtime
zig,354,enc2utf8,runtime,zig:runtime:enc2utf8,kernel_runtime
zig,355,emptyenv,environment,zig:environment:emptyenv,kernel_runtime
zig,356,baseenv,environment,zig:environment:baseenv,kernel_runtime
zig,357,globalenv,environment,zig:environment:globalenv,kernel_runtime
zig,358,environment<-,replacement,zig:replacement:environment<-,kernel_runtime
zig,359,pos.to.env,environment,zig:environment:pos.to.env,kernel_runtime
zig,360,.C,runtime,zig:runtime:.C,kernel_runtime
zig,361,.Fortran,runtime,zig:runtime:.Fortran,kernel_runtime
zig,362,.External,runtime,zig:runtime:.External,kernel_runtime
zig,363,.External2,runtime,zig:runtime:.External2,kernel_runtime
zig,364,.Call,runtime,zig:runtime:.Call,kernel_runtime
zig,365,.External.graphics,runtime,zig:runtime:.External.graphics,kernel_runtime
zig,366,.Call.graphics,runtime,zig:runtime:.Call.graphics,kernel_runtime
zig,367,eapply,language,zig:language:eapply,kernel_runtime
zig,368,lapply,language,zig:language:lapply,kernel_runtime
zig,369,vapply,language,zig:language:vapply,kernel_runtime
zig,370,mapply,runtime,zig:runtime:mapply,kernel_runtime
zig,371,Version,runtime,zig:runtime:Version,kernel_runtime
zig,372,machine,runtime,zig:runtime:machine,kernel_runtime
zig,373,commandArgs,runtime,zig:runtime:commandArgs,kernel_runtime
zig,374,internalsID,runtime,zig:runtime:internalsID,kernel_runtime
zig,375,system,runtime,zig:runtime:system,kernel_runtime
zig,376,system,runtime,zig:runtime:system,kernel_runtime
zig,377,shell.exec,runtime,zig:runtime:shell.exec,kernel_runtime
zig,378,Sys.which,runtime,zig:runtime:Sys.which,kernel_runtime
zig,379,mkjunction,system,zig:system:mkjunction,kernel_runtime
zig,380,tzone_name,runtime,zig:runtime:tzone_name,kernel_runtime
zig,381,parse,runtime,zig:runtime:parse,kernel_runtime
zig,382,parse_Rd,runtime,zig:runtime:parse_Rd,kernel_runtime
zig,383,deparseRd,runtime,zig:runtime:deparseRd,kernel_runtime
zig,384,parseLatex,runtime,zig:runtime:parseLatex,kernel_runtime
zig,385,save,serialization,zig:serialization:save,kernel_runtime
zig,386,saveToConn,serialization,zig:serialization:saveToConn,kernel_runtime
zig,387,load,serialization,zig:serialization:load,kernel_runtime
zig,388,loadFromConn2,serialization,zig:serialization:loadFromConn2,kernel_runtime
zig,389,loadInfoFromConn2,serialization,zig:serialization:loadInfoFromConn2,kernel_runtime
zig,390,serializeToConn,serialization,zig:serialization:serializeToConn,kernel_runtime
zig,391,unserializeFromConn,serialization,zig:serialization:unserializeFromConn,kernel_runtime
zig,392,serializeInfoFromConn,serialization,zig:serialization:serializeInfoFromConn,kernel_runtime
zig,393,deparse,runtime,zig:runtime:deparse,kernel_runtime
zig,394,dput,runtime,zig:runtime:dput,kernel_runtime
zig,395,dump,runtime,zig:runtime:dump,kernel_runtime
zig,396,quit,runtime,zig:runtime:quit,kernel_runtime
zig,397,readline,io,zig:io:readline,kernel_runtime
zig,398,print.default,runtime,zig:runtime:print.default,kernel_runtime
zig,399,prmatrix,matrix,zig:matrix:prmatrix,kernel_runtime
zig,400,gc,runtime,zig:runtime:gc,kernel_runtime
zig,401,gcinfo,runtime,zig:runtime:gcinfo,kernel_runtime
zig,402,gctorture,runtime,zig:runtime:gctorture,kernel_runtime
zig,403,gctorture2,runtime,zig:runtime:gctorture2,kernel_runtime
zig,404,memory.profile,io,zig:io:memory.profile,kernel_runtime
zig,405,mem.maxVSize,runtime,zig:runtime:mem.maxVSize,kernel_runtime
zig,406,mem.maxNSize,runtime,zig:runtime:mem.maxNSize,kernel_runtime
zig,407,split,runtime,zig:runtime:split,kernel_runtime
zig,408,is.loaded,serialization,zig:serialization:is.loaded,kernel_runtime
zig,409,recordGraphics,runtime,zig:runtime:recordGraphics,kernel_runtime
zig,410,dyn.load,serialization,zig:serialization:dyn.load,kernel_runtime
zig,411,dyn.unload,serialization,zig:serialization:dyn.unload,kernel_runtime
zig,412,ls,environment,zig:environment:ls,kernel_runtime
zig,413,typeof,runtime,zig:runtime:typeof,kernel_runtime
zig,414,eval,language,zig:language:eval,kernel_runtime
zig,415,Exec,language,zig:language:Exec,kernel_runtime
zig,416,Tailcall,language,zig:language:Tailcall,kernel_runtime
zig,417,returnValue,language,zig:language:returnValue,kernel_runtime
zig,418,sys.parent,runtime,zig:runtime:sys.parent,kernel_runtime
zig,419,sys.call,runtime,zig:runtime:sys.call,kernel_runtime
zig,420,sys.frame,runtime,zig:runtime:sys.frame,kernel_runtime
zig,421,sys.nframe,runtime,zig:runtime:sys.nframe,kernel_runtime
zig,422,sys.calls,runtime,zig:runtime:sys.calls,kernel_runtime
zig,423,sys.frames,runtime,zig:runtime:sys.frames,kernel_runtime
zig,424,sys.on.exit,runtime,zig:runtime:sys.on.exit,kernel_runtime
zig,425,sys.parents,runtime,zig:runtime:sys.parents,kernel_runtime
zig,426,sys.function,runtime,zig:runtime:sys.function,kernel_runtime
zig,427,traceback,runtime,zig:runtime:traceback,kernel_runtime
zig,428,browserText,runtime,zig:runtime:browserText,kernel_runtime
zig,429,browserCondition,runtime,zig:runtime:browserCondition,kernel_runtime
zig,430,browserSetDebug,runtime,zig:runtime:browserSetDebug,kernel_runtime
zig,431,parent.frame,runtime,zig:runtime:parent.frame,kernel_runtime
zig,432,sort,ordering,zig:ordering:sort,kernel_runtime
zig,433,is.unsorted,ordering,zig:ordering:is.unsorted,kernel_runtime
zig,434,sorted_fpass,ordering,zig:ordering:sorted_fpass,kernel_runtime
zig,435,psort,ordering,zig:ordering:psort,kernel_runtime
zig,436,qsort,runtime,zig:runtime:qsort,kernel_runtime
zig,437,radixsort,runtime,zig:runtime:radixsort,kernel_runtime
zig,438,order,ordering,zig:ordering:order,kernel_runtime
zig,439,rank,ordering,zig:ordering:rank,kernel_runtime
zig,440,scan,runtime,zig:runtime:scan,kernel_runtime
zig,441,t.default,matrix,zig:matrix:t.default,kernel_runtime
zig,442,aperm,matrix,zig:matrix:aperm,kernel_runtime
zig,443,builtins,environment,zig:environment:builtins,kernel_runtime
zig,444,args,runtime,zig:runtime:args,kernel_runtime
zig,445,formals,runtime,zig:runtime:formals,kernel_runtime
zig,446,body,runtime,zig:runtime:body,kernel_runtime
zig,447,bodyCode,runtime,zig:runtime:bodyCode,kernel_runtime
zig,448,environment,environment,zig:environment:environment,kernel_runtime
zig,449,environmentName,environment,zig:environment:environmentName,kernel_runtime
zig,450,env2list,environment,zig:environment:env2list,kernel_runtime
zig,451,reg.finalizer,runtime,zig:runtime:reg.finalizer,kernel_runtime
zig,452,options,runtime,zig:runtime:options,kernel_runtime
zig,453,getOption,environment,zig:environment:getOption,kernel_runtime
zig,454,sink,io,zig:io:sink,kernel_runtime
zig,455,sink.number,io,zig:io:sink.number,kernel_runtime
zig,456,rapply,iteration,zig:iteration:rapply,kernel_runtime
zig,457,islistfactor,iteration,zig:iteration:islistfactor,kernel_runtime
zig,458,colSums,reduction,zig:reduction:colSums,kernel_runtime
zig,459,colMeans,reduction,zig:reduction:colMeans,kernel_runtime
zig,460,rowSums,reduction,zig:reduction:rowSums,kernel_runtime
zig,461,rowMeans,reduction,zig:reduction:rowMeans,kernel_runtime
zig,462,tracemem,runtime,zig:runtime:tracemem,kernel_runtime
zig,463,retracemem,runtime,zig:runtime:retracemem,kernel_runtime
zig,464,untracemem,runtime,zig:runtime:untracemem,kernel_runtime
zig,465,inspect,runtime,zig:runtime:inspect,kernel_runtime
zig,466,address,runtime,zig:runtime:address,kernel_runtime
zig,467,named,runtime,zig:runtime:named,kernel_runtime
zig,468,refcnt,runtime,zig:runtime:refcnt,kernel_runtime
zig,469,merge,runtime,zig:runtime:merge,kernel_runtime
zig,470,capabilities,system,zig:system:capabilities,kernel_runtime
zig,471,capabilitiesX11,system,zig:system:capabilitiesX11,kernel_runtime
zig,472,new.env,environment,zig:environment:new.env,kernel_runtime
zig,473,parent.env,environment,zig:environment:parent.env,kernel_runtime
zig,474,parent.env<-,replacement,zig:replacement:parent.env<-,kernel_runtime
zig,475,topenv,environment,zig:environment:topenv,kernel_runtime
zig,476,l10n_info,system,zig:system:l10n_info,kernel_runtime
zig,477,Cstack_info,system,zig:system:Cstack_info,kernel_runtime
zig,478,mmap_file,io,zig:io:mmap_file,kernel_runtime
zig,479,munmap_file,io,zig:io:munmap_file,kernel_runtime
zig,480,wrap_meta,runtime,zig:runtime:wrap_meta,kernel_runtime
zig,481,tryWrap,runtime,zig:runtime:tryWrap,kernel_runtime
zig,482,altrep_class,attribute,zig:attribute:altrep_class,kernel_runtime
zig,483,file.show,io,zig:io:file.show,kernel_runtime
zig,484,file.create,io,zig:io:file.create,kernel_runtime
zig,485,file.remove,environment,zig:environment:file.remove,kernel_runtime
zig,486,file.rename,io,zig:io:file.rename,kernel_runtime
zig,487,file.append,io,zig:io:file.append,kernel_runtime
zig,488,file.symlink,io,zig:io:file.symlink,kernel_runtime
zig,489,file.link,io,zig:io:file.link,kernel_runtime
zig,490,file.copy,io,zig:io:file.copy,kernel_runtime
zig,491,list.files,io,zig:io:list.files,kernel_runtime
zig,492,list.dirs,io,zig:io:list.dirs,kernel_runtime
zig,493,file.exists,io,zig:io:file.exists,kernel_runtime
zig,494,file.choose,io,zig:io:file.choose,kernel_runtime
zig,495,file.info,io,zig:io:file.info,kernel_runtime
zig,496,file.access,io,zig:io:file.access,kernel_runtime
zig,497,dir.exists,io,zig:io:dir.exists,kernel_runtime
zig,498,dir.create,io,zig:io:dir.create,kernel_runtime
zig,499,tempfile,io,zig:io:tempfile,kernel_runtime
zig,500,tempdir,io,zig:io:tempdir,kernel_runtime
zig,501,R.home,system,zig:system:R.home,kernel_runtime
zig,502,date,system,zig:system:date,kernel_runtime
zig,503,Sys.getenv,environment,zig:environment:Sys.getenv,kernel_runtime
zig,504,Sys.setenv,environment,zig:environment:Sys.setenv,kernel_runtime
zig,505,Sys.unsetenv,environment,zig:environment:Sys.unsetenv,kernel_runtime
zig,506,getwd,environment,zig:environment:getwd,kernel_runtime
zig,507,setwd,runtime,zig:runtime:setwd,kernel_runtime
zig,508,basename,runtime,zig:runtime:basename,kernel_runtime
zig,509,dirname,io,zig:io:dirname,kernel_runtime
zig,510,Sys.chmod,system,zig:system:Sys.chmod,kernel_runtime
zig,511,Sys.umask,system,zig:system:Sys.umask,kernel_runtime
zig,512,Sys.readlink,io,zig:io:Sys.readlink,kernel_runtime
zig,513,Sys.info,runtime,zig:runtime:Sys.info,kernel_runtime
zig,514,Sys.sleep,system,zig:system:Sys.sleep,kernel_runtime
zig,515,Sys.getlocale,environment,zig:environment:Sys.getlocale,kernel_runtime
zig,516,Sys.setlocale,system,zig:system:Sys.setlocale,kernel_runtime
zig,517,Sys.localeconv,system,zig:system:Sys.localeconv,kernel_runtime
zig,518,path.expand,system,zig:system:path.expand,kernel_runtime
zig,519,Sys.getpid,environment,zig:environment:Sys.getpid,kernel_runtime
zig,520,normalizePath,runtime,zig:runtime:normalizePath,kernel_runtime
zig,521,Sys.glob,system,zig:system:Sys.glob,kernel_runtime
zig,522,unlink,system,zig:system:unlink,kernel_runtime
zig,523,polyroot,numeric-complex,zig:numeric-complex:polyroot,kernel_runtime
zig,524,inherits,runtime,zig:runtime:inherits,kernel_runtime
zig,525,UseMethod,language,zig:language:UseMethod,kernel_runtime
zig,526,NextMethod,language,zig:language:NextMethod,kernel_runtime
zig,527,standardGeneric,runtime,zig:runtime:standardGeneric,kernel_runtime
zig,528,Sys.time,runtime,zig:runtime:Sys.time,kernel_runtime
zig,529,as.POSIXct,datetime,zig:datetime:as.POSIXct,kernel_runtime
zig,530,as.POSIXlt,datetime,zig:datetime:as.POSIXlt,kernel_runtime
zig,531,format.POSIXlt,datetime,zig:datetime:format.POSIXlt,kernel_runtime
zig,532,strptime,character,zig:character:strptime,kernel_runtime
zig,533,Date2POSIXlt,datetime,zig:datetime:Date2POSIXlt,kernel_runtime
zig,534,POSIXlt2Date,datetime,zig:datetime:POSIXlt2Date,kernel_runtime
zig,535,balancePOSIXlt,datetime,zig:datetime:balancePOSIXlt,kernel_runtime
zig,536,unCfillPOSIXlt,datetime,zig:datetime:unCfillPOSIXlt,kernel_runtime
zig,537,compareNumericVersion,runtime,zig:runtime:compareNumericVersion,kernel_runtime
zig,538,mkCode,language,zig:language:mkCode,kernel_runtime
zig,539,bcClose,language,zig:language:bcClose,kernel_runtime
zig,540,is.builtin.internal,language,zig:language:is.builtin.internal,kernel_runtime
zig,541,disassemble,language,zig:language:disassemble,kernel_runtime
zig,542,bcVersion,language,zig:language:bcVersion,kernel_runtime
zig,543,load.from.file,io,zig:io:load.from.file,kernel_runtime
zig,544,save.to.file,io,zig:io:save.to.file,kernel_runtime
zig,545,growconst,language,zig:language:growconst,kernel_runtime
zig,546,putconst,language,zig:language:putconst,kernel_runtime
zig,547,getconst,environment,zig:environment:getconst,kernel_runtime
zig,548,enableJIT,language,zig:language:enableJIT,kernel_runtime
zig,549,compilePKGS,language,zig:language:compilePKGS,kernel_runtime
zig,550,setNumMathThreads,io,zig:io:setNumMathThreads,kernel_runtime
zig,551,setMaxNumMathThreads,io,zig:io:setMaxNumMathThreads,kernel_runtime
zig,552,stdin,io,zig:io:stdin,kernel_runtime
zig,553,stdout,io,zig:io:stdout,kernel_runtime
zig,554,stderr,io,zig:io:stderr,kernel_runtime
zig,555,isatty,io,zig:io:isatty,kernel_runtime
zig,556,readLines,io,zig:io:readLines,kernel_runtime
zig,557,writeLines,io,zig:io:writeLines,kernel_runtime
zig,558,readBin,io,zig:io:readBin,kernel_runtime
zig,559,writeBin,io,zig:io:writeBin,kernel_runtime
zig,560,readChar,io,zig:io:readChar,kernel_runtime
zig,561,writeChar,io,zig:io:writeChar,kernel_runtime
zig,562,open,io,zig:io:open,kernel_runtime
zig,563,isOpen,io,zig:io:isOpen,kernel_runtime
zig,564,isIncomplete,io,zig:io:isIncomplete,kernel_runtime
zig,565,isSeekable,io,zig:io:isSeekable,kernel_runtime
zig,566,close,io,zig:io:close,kernel_runtime
zig,567,flush,io,zig:io:flush,kernel_runtime
zig,568,file,io,zig:io:file,kernel_runtime
zig,569,url,io,zig:io:url,kernel_runtime
zig,570,pipe,io,zig:io:pipe,kernel_runtime
zig,571,fifo,io,zig:io:fifo,kernel_runtime
zig,572,gzfile,io,zig:io:gzfile,kernel_runtime
zig,573,bzfile,io,zig:io:bzfile,kernel_runtime
zig,574,xzfile,io,zig:io:xzfile,kernel_runtime
zig,575,zstdfile,io,zig:io:zstdfile,kernel_runtime
zig,576,unz,io,zig:io:unz,kernel_runtime
zig,577,seek,io,zig:io:seek,kernel_runtime
zig,578,truncate,io,zig:io:truncate,kernel_runtime
zig,579,pushBack,io,zig:io:pushBack,kernel_runtime
zig,580,clearPushBack,io,zig:io:clearPushBack,kernel_runtime
zig,581,pushBackLength,io,zig:io:pushBackLength,kernel_runtime
zig,582,rawConnection,io,zig:io:rawConnection,kernel_runtime
zig,583,rawConnectionValue,io,zig:io:rawConnectionValue,kernel_runtime
