table_index,name,kernel,arity,target,route
338,is.vector,runtime,2,csharp,csharp:runtime:is.vector
338,is.vector,runtime,2,java,java:runtime:is.vector
338,is.vector,runtime,2,kotlin,kotlin:runtime:is.vector
338,is.vector,runtime,2,swift,swift:runtime:is.vector
339,proc.time,system,0,go,go:system:proc.time
339,proc.time,system,0,rust,rust:system:proc.time
339,proc.time,system,0,cpp,cpp:system:proc.time
339,proc.time,system,0,c,c:system:proc.time
339,proc.time,system,0,python,python:system:proc.time
339,proc.time,system,0,zig,zig:system:proc.time
339,proc.time,system,0,julia,julia:system:proc.time
339,proc.time,system,0,nim,nim:system:proc.time
339,proc.time,system,0,csharp,csharp:system:proc.time
339,proc.time,system,0,java,java:system:proc.time
339,proc.time,system,0,kotlin,kotlin:system:proc.time
339,proc.time,system,0,swift,swift:system:proc.time
340,gc.time,runtime,-1,go,go:runtime:gc.time
340,gc.time,runtime,-1,rust,rust:runtime:gc.time
340,gc.time,runtime,-1,cpp,cpp:runtime:gc.time
340,gc.time,runtime,-1,c,c:runtime:gc.time
340,gc.time,runtime,-1,python,python:runtime:gc.time
340,gc.time,runtime,-1,zig,zig:runtime:gc.time
340,gc.time,runtime,-1,julia,julia:runtime:gc.time
340,gc.time,runtime,-1,nim,nim:runtime:gc.time
340,gc.time,runtime,-1,csharp,csharp:runtime:gc.time
340,gc.time,runtime,-1,java,java:runtime:gc.time
340,gc.time,runtime,-1,kotlin,kotlin:runtime:gc.time
340,gc.time,runtime,-1,swift,swift:runtime:gc.time
341,withVisible,language,1,go,go:language:withVisible
341,withVisible,language,1,rust,rust:language:withVisible
341,withVisible,language,1,cpp,cpp:language:withVisible
341,withVisible,language,1,c,c:language:withVisible
341,withVisible,language,1,python,python:language:withVisible
341,withVisible,language,1,zig,zig:language:withVisible
341,withVisible,language,1,julia,julia:language:withVisible
341,withVisible,language,1,nim,nim:language:withVisible
341,withVisible,language,1,csharp,csharp:language:withVisible
341,withVisible,language,1,java,java:language:withVisible
341,withVisible,language,1,kotlin,kotlin:language:withVisible
341,withVisible,language,1,swift,swift:language:withVisible
342,expression,language,-1,go,go:language:expression
342,expression,language,-1,rust,rust:language:expression
342,expression,language,-1,cpp,cpp:language:expression
342,expression,language,-1,c,c:language:expression
342,expression,language,-1,python,python:language:expression
342,expression,language,-1,zig,zig:language:expression
342,expression,language,-1,julia,julia:language:expression
342,expression,language,-1,nim,nim:language:expression
342,expression,language,-1,csharp,csharp:language:expression
342,expression,language,-1,java,java:language:expression
342,expression,language,-1,kotlin,kotlin:language:expression
342,expression,language,-1,swift,swift:language:expression
343,interactive,system,0,go,go:system:interactive
343,interactive,system,0,rust,rust:system:interactive
343,interactive,system,0,cpp,cpp:system:interactive
343,interactive,system,0,c,c:system:interactive
343,interactive,system,0,python,python:system:interactive
343,interactive,system,0,zig,zig:system:interactive
343,interactive,system,0,julia,julia:system:interactive
343,interactive,system,0,nim,nim:system:interactive
343,interactive,system,0,csharp,csharp:system:interactive
343,interactive,system,0,java,java:system:interactive
343,interactive,system,0,kotlin,kotlin:system:interactive
343,interactive,system,0,swift,swift:system:interactive
344,invisible,runtime,1,go,go:runtime:invisible
344,invisible,runtime,1,rust,rust:runtime:invisible
344,invisible,runtime,1,cpp,cpp:runtime:invisible
344,invisible,runtime,1,c,c:runtime:invisible
344,invisible,runtime,1,python,python:runtime:invisible
344,invisible,runtime,1,zig,zig:runtime:invisible
344,invisible,runtime,1,julia,julia:runtime:invisible
344,invisible,runtime,1,nim,nim:runtime:invisible
344,invisible,runtime,1,csharp,csharp:runtime:invisible
344,invisible,runtime,1,java,java:runtime:invisible
344,invisible,runtime,1,kotlin,kotlin:runtime:invisible
344,invisible,runtime,1,swift,swift:runtime:invisible
345,rep,language,-1,go,go:language:rep
345,rep,language,-1,rust,rust:language:rep
345,rep,language,-1,cpp,cpp:language:rep
345,rep,language,-1,c,c:language:rep
345,rep,language,-1,python,python:language:rep
345,rep,language,-1,zig,zig:language:rep
345,rep,language,-1,julia,julia:language:rep
345,rep,language,-1,nim,nim:language:rep
345,rep,language,-1,csharp,csharp:language:rep
345,rep,language,-1,java,java:language:rep
345,rep,language,-1,kotlin,kotlin:language:rep
345,rep,language,-1,swift,swift:language:rep
346,rep.int,runtime,2,go,go:runtime:rep.int
346,rep.int,runtime,2,rust,rust:runtime:rep.int
346,rep.int,runtime,2,cpp,cpp:runtime:rep.int
346,rep.int,runtime,2,c,c:runtime:rep.int
346,rep.int,runtime,2,python,python:runtime:rep.int
346,rep.int,runtime,2,zig,zig:runtime:rep.int
346,rep.int,runtime,2,julia,julia:runtime:rep.int
346,rep.int,runtime,2,nim,nim:runtime:rep.int
346,rep.int,runtime,2,csharp,csharp:runtime:rep.int
346,rep.int,runtime,2,java,java:runtime:rep.int
346,rep.int,runtime,2,kotlin,kotlin:runtime:rep.int
346,rep.int,runtime,2,swift,swift:runtime:rep.int
347,rep_len,runtime,2,go,go:runtime:rep_len
347,rep_len,runtime,2,rust,rust:runtime:rep_len
347,rep_len,runtime,2,cpp,cpp:runtime:rep_len
347,rep_len,runtime,2,c,c:runtime:rep_len
347,rep_len,runtime,2,python,python:runtime:rep_len
347,rep_len,runtime,2,zig,zig:runtime:rep_len
347,rep_len,runtime,2,julia,julia:runtime:rep_len
347,rep_len,runtime,2,nim,nim:runtime:rep_len
347,rep_len,runtime,2,csharp,csharp:runtime:rep_len
347,rep_len,runtime,2,java,java:runtime:rep_len
347,rep_len,runtime,2,kotlin,kotlin:runtime:rep_len
347,rep_len,runtime,2,swift,swift:runtime:rep_len
348,seq.int,runtime,-1,go,go:runtime:seq.int
348,seq.int,runtime,-1,rust,rust:runtime:seq.int
348,seq.int,runtime,-1,cpp,cpp:runtime:seq.int
348,seq.int,runtime,-1,c,c:runtime:seq.int
348,seq.int,runtime,-1,python,python:runtime:seq.int
348,seq.int,runtime,-1,zig,zig:runtime:seq.int
348,seq.int,runtime,-1,julia,julia:runtime:seq.int
348,seq.int,runtime,-1,nim,nim:runtime:seq.int
348,seq.int,runtime,-1,csharp,csharp:runtime:seq.int
348,seq.int,runtime,-1,java,java:runtime:seq.int
348,seq.int,runtime,-1,kotlin,kotlin:runtime:seq.int
348,seq.int,runtime,-1,swift,swift:runtime:seq.int
349,seq_len,runtime,1,go,go:runtime:seq_len
349,seq_len,runtime,1,rust,rust:runtime:seq_len
349,seq_len,runtime,1,cpp,cpp:runtime:seq_len
349,seq_len,runtime,1,c,c:runtime:seq_len
349,seq_len,runtime,1,python,python:runtime:seq_len
349,seq_len,runtime,1,zig,zig:runtime:seq_len
349,seq_len,runtime,1,julia,julia:runtime:seq_len
349,seq_len,runtime,1,nim,nim:runtime:seq_len
349,seq_len,runtime,1,csharp,csharp:runtime:seq_len
349,seq_len,runtime,1,java,java:runtime:seq_len
349,seq_len,runtime,1,kotlin,kotlin:runtime:seq_len
349,seq_len,runtime,1,swift,swift:runtime:seq_len
350,seq_along,runtime,1,go,go:runtime:seq_along
350,seq_along,runtime,1,rust,rust:runtime:seq_along
350,seq_along,runtime,1,cpp,cpp:runtime:seq_along
350,seq_along,runtime,1,c,c:runtime:seq_along
350,seq_along,runtime,1,python,python:runtime:seq_along
350,seq_along,runtime,1,zig,zig:runtime:seq_along
350,seq_along,runtime,1,julia,julia:runtime:seq_along
350,seq_along,runtime,1,nim,nim:runtime:seq_along
350,seq_along,runtime,1,csharp,csharp:runtime:seq_along
350,seq_along,runtime,1,java,java:runtime:seq_along
350,seq_along,runtime,1,kotlin,kotlin:runtime:seq_along
350,seq_along,runtime,1,swift,swift:runtime:seq_along
351,list,runtime,-1,go,go:runtime:list
351,list,runtime,-1,rust,rust:runtime:list
351,list,runtime,-1,cpp,cpp:runtime:list
351,list,runtime,-1,c,c:runtime:list
351,list,runtime,-1,python,python:runtime:list
351,list,runtime,-1,zig,zig:runtime:list
351,list,runtime,-1,julia,julia:runtime:list
351,list,runtime,-1,nim,nim:runtime:list
351,list,runtime,-1,csharp,csharp:runtime:list
351,list,runtime,-1,java,java:runtime:list
351,list,runtime,-1,kotlin,kotlin:runtime:list
351,list,runtime,-1,swift,swift:runtime:list
352,xtfrm,ordering,1,go,go:ordering:xtfrm
352,xtfrm,ordering,1,rust,rust:ordering:xtfrm
352,xtfrm,ordering,1,cpp,cpp:ordering:xtfrm
352,xtfrm,ordering,1,c,c:ordering:xtfrm
352,xtfrm,ordering,1,python,python:ordering:xtfrm
352,xtfrm,ordering,1,zig,zig:ordering:xtfrm
352,xtfrm,ordering,1,julia,julia:ordering:xtfrm
352,xtfrm,ordering,1,nim,nim:ordering:xtfrm
352,xtfrm,ordering,1,csharp,csharp:ordering:xtfrm
352,xtfrm,ordering,1,java,java:ordering:xtfrm
352,xtfrm,ordering,1,kotlin,kotlin:ordering:xtfrm
352,xtfrm,ordering,1,swift,swift:ordering:xtfrm
353,enc2native,runtime,1,go,go:runtime:enc2native
353,enc2native,runtime,1,rust,rust:runtime:enc2native
353,enc2native,runtime,1,cpp,cpp:runtime:enc2native
353,enc2native,runtime,1,c,c:runtime:enc2native
353,enc2native,runtime,1,python,python:runtime:enc2native
353,enc2native,runtime,1,zig,zig:runtime:enc2native
353,enc2native,runtime,1,julia,julia:runtime:enc2native
353,enc2native,runtime,1,nim,nim:runtime:enc2native
353,enc2native,runtime,1,csharp,csharp:runtime:enc2native
353,enc2native,runtime,1,java,java:runtime:enc2native
353,enc2native,runtime,1,kotlin,kotlin:runtime:enc2native
353,enc2native,runtime,1,swift,swift:runtime:enc2native
354,enc2utf8,runtime,1,go,go:runtime:enc2utf8
354,enc2utf8,runtime,1,rust,rust:runtime:enc2utf8
354,enc2utf8,runtime,1,cpp,cpp:runtime:enc2utf8
354,enc2utf8,runtime,1,c,c:runtime:enc2utf8
354,enc2utf8,runtime,1,python,python:runtime:enc2utf8
354,enc2utf8,runtime,1,zig,zig:runtime:enc2utf8
354,enc2utf8,runtime,1,julia,julia:runtime:enc2utf8
354,enc2utf8,runtime,1,nim,nim:runtime:enc2utf8
354,enc2utf8,runtime,1,csharp,csharp:runtime:enc2utf8
354,enc2utf8,runtime,1,java,java:runtime:enc2utf8
354,enc2utf8,runtime,1,kotlin,kotlin:runtime:enc2utf8
354,enc2utf8,runtime,1,swift,swift:runtime:enc2utf8
355,emptyenv,environment,0,go,go:environment:emptyenv
355,emptyenv,environment,0,rust,rust:environment:emptyenv
355,emptyenv,environment,0,cpp,cpp:environment:emptyenv
355,emptyenv,environment,0,c,c:environment:emptyenv
355,emptyenv,environment,0,python,python:environment:emptyenv
355,emptyenv,environment,0,zig,zig:environment:emptyenv
355,emptyenv,environment,0,julia,julia:environment:emptyenv
355,emptyenv,environment,0,nim,nim:environment:emptyenv
355,emptyenv,environment,0,csharp,csharp:environment:emptyenv
355,emptyenv,environment,0,java,java:environment:emptyenv
355,emptyenv,environment,0,kotlin,kotlin:environment:emptyenv
355,emptyenv,environment,0,swift,swift:environment:emptyenv
356,baseenv,environment,0,go,go:environment:baseenv
356,baseenv,environment,0,rust,rust:environment:baseenv
356,baseenv,environment,0,cpp,cpp:environment:baseenv
356,baseenv,environment,0,c,c:environment:baseenv
356,baseenv,environment,0,python,python:environment:baseenv
356,baseenv,environment,0,zig,zig:environment:baseenv
356,baseenv,environment,0,julia,julia:environment:baseenv
356,baseenv,environment,0,nim,nim:environment:baseenv
356,baseenv,environment,0,csharp,csharp:environment:baseenv
356,baseenv,environment,0,java,java:environment:baseenv
356,baseenv,environment,0,kotlin,kotlin:environment:baseenv
356,baseenv,environment,0,swift,swift:environment:baseenv
357,globalenv,environment,0,go,go:environment:globalenv
357,globalenv,environment,0,rust,rust:environment:globalenv
357,globalenv,environment,0,cpp,cpp:environment:globalenv
357,globalenv,environment,0,c,c:environment:globalenv
357,globalenv,environment,0,python,python:environment:globalenv
357,globalenv,environment,0,zig,zig:environment:globalenv
357,globalenv,environment,0,julia,julia:environment:globalenv
357,globalenv,environment,0,nim,nim:environment:globalenv
357,globalenv,environment,0,csharp,csharp:environment:globalenv
357,globalenv,environment,0,java,java:environment:globalenv
357,globalenv,environment,0,kotlin,kotlin:environment:globalenv
357,globalenv,environment,0,swift,swift:environment:globalenv
358,environment<-,replacement,2,go,go:replacement:environment<-
358,environment<-,replacement,2,rust,rust:replacement:environment<-
358,environment<-,replacement,2,cpp,cpp:replacement:environment<-
358,environment<-,replacement,2,c,c:replacement:environment<-
358,environment<-,replacement,2,python,python:replacement:environment<-
358,environment<-,replacement,2,zig,zig:replacement:environment<-
358,environment<-,replacement,2,julia,julia:replacement:environment<-
358,environment<-,replacement,2,nim,nim:replacement:environment<-
358,environment<-,replacement,2,csharp,csharp:replacement:environment<-
358,environment<-,replacement,2,java,java:replacement:environment<-
358,environment<-,replacement,2,kotlin,kotlin:replacement:environment<-
358,environment<-,replacement,2,swift,swift:replacement:environment<-
359,pos.to.env,environment,1,go,go:environment:pos.to.env
359,pos.to.env,environment,1,rust,rust:environment:pos.to.env
359,pos.to.env,environment,1,cpp,cpp:environment:pos.to.env
359,pos.to.env,environment,1,c,c:environment:pos.to.env
359,pos.to.env,environment,1,python,python:environment:pos.to.env
359,pos.to.env,environment,1,zig,zig:environment:pos.to.env
359,pos.to.env,environment,1,julia,julia:environment:pos.to.env
359,pos.to.env,environment,1,nim,nim:environment:pos.to.env
359,pos.to.env,environment,1,csharp,csharp:environment:pos.to.env
359,pos.to.env,environment,1,java,java:environment:pos.to.env
359,pos.to.env,environment,1,kotlin,kotlin:environment:pos.to.env
359,pos.to.env,environment,1,swift,swift:environment:pos.to.env
360,.C,runtime,-1,go,go:runtime:.C
360,.C,runtime,-1,rust,rust:runtime:.C
360,.C,runtime,-1,cpp,cpp:runtime:.C
360,.C,runtime,-1,c,c:runtime:.C
360,.C,runtime,-1,python,python:runtime:.C
360,.C,runtime,-1,zig,zig:runtime:.C
360,.C,runtime,-1,julia,julia:runtime:.C
360,.C,runtime,-1,nim,nim:runtime:.C
360,.C,runtime,-1,csharp,csharp:runtime:.C
360,.C,runtime,-1,java,java:runtime:.C
360,.C,runtime,-1,kotlin,kotlin:runtime:.C
360,.C,runtime,-1,swift,swift:runtime:.C
361,.Fortran,runtime,-1,go,go:runtime:.Fortran
361,.Fortran,runtime,-1,rust,rust:runtime:.Fortran
361,.Fortran,runtime,-1,cpp,cpp:runtime:.Fortran
361,.Fortran,runtime,-1,c,c:runtime:.Fortran
361,.Fortran,runtime,-1,python,python:runtime:.Fortran
361,.Fortran,runtime,-1,zig,zig:runtime:.Fortran
361,.Fortran,runtime,-1,julia,julia:runtime:.Fortran
361,.Fortran,runtime,-1,nim,nim:runtime:.Fortran
361,.Fortran,runtime,-1,csharp,csharp:runtime:.Fortran
361,.Fortran,runtime,-1,java,java:runtime:.Fortran
361,.Fortran,runtime,-1,kotlin,kotlin:runtime:.Fortran
361,.Fortran,runtime,-1,swift,swift:runtime:.Fortran
362,.External,runtime,-1,go,go:runtime:.External
362,.External,runtime,-1,rust,rust:runtime:.External
362,.External,runtime,-1,cpp,cpp:runtime:.External
362,.External,runtime,-1,c,c:runtime:.External
362,.External,runtime,-1,python,python:runtime:.External
362,.External,runtime,-1,zig,zig:runtime:.External
362,.External,runtime,-1,julia,julia:runtime:.External
362,.External,runtime,-1,nim,nim:runtime:.External
362,.External,runtime,-1,csharp,csharp:runtime:.External
362,.External,runtime,-1,java,java:runtime:.External
362,.External,runtime,-1,kotlin,kotlin:runtime:.External
362,.External,runtime,-1,swift,swift:runtime:.External
363,.External2,runtime,-1,go,go:runtime:.External2
363,.External2,runtime,-1,rust,rust:runtime:.External2
363,.External2,runtime,-1,cpp,cpp:runtime:.External2
363,.External2,runtime,-1,c,c:runtime:.External2
363,.External2,runtime,-1,python,python:runtime:.External2
363,.External2,runtime,-1,zig,zig:runtime:.External2
363,.External2,runtime,-1,julia,julia:runtime:.External2
363,.External2,runtime,-1,nim,nim:runtime:.External2
363,.External2,runtime,-1,csharp,csharp:runtime:.External2
363,.External2,runtime,-1,java,java:runtime:.External2
363,.External2,runtime,-1,kotlin,kotlin:runtime:.External2
363,.External2,runtime,-1,swift,swift:runtime:.External2
364,.Call,runtime,-1,go,go:runtime:.Call
364,.Call,runtime,-1,rust,rust:runtime:.Call
364,.Call,runtime,-1,cpp,cpp:runtime:.Call
364,.Call,runtime,-1,c,c:runtime:.Call
364,.Call,runtime,-1,python,python:runtime:.Call
364,.Call,runtime,-1,zig,zig:runtime:.Call
364,.Call,runtime,-1,julia,julia:runtime:.Call
364,.Call,runtime,-1,nim,nim:runtime:.Call
364,.Call,runtime,-1,csharp,csharp:runtime:.Call
364,.Call,runtime,-1,java,java:runtime:.Call
364,.Call,runtime,-1,kotlin,kotlin:runtime:.Call
364,.Call,runtime,-1,swift,swift:runtime:.Call
365,.External.graphics,runtime,-1,go,go:runtime:.External.graphics
365,.External.graphics,runtime,-1,rust,rust:runtime:.External.graphics
365,.External.graphics,runtime,-1,cpp,cpp:runtime:.External.graphics
365,.External.graphics,runtime,-1,c,c:runtime:.External.graphics
365,.External.graphics,runtime,-1,python,python:runtime:.External.graphics
365,.External.graphics,runtime,-1,zig,zig:runtime:.External.graphics
365,.External.graphics,runtime,-1,julia,julia:runtime:.External.graphics
