feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,rust.move_semantics,rust.copy_semantics,rust.shared_borrow,rust.mutable_borrow,rust.reborrow,rust.borrow_checker,rust.nonlexical_lifetimes,rust.region_inference,rust.lifetime_parameters,rust.higher_ranked_lifetimes,rust.drop_semantics,rust.drop_check,rust.destructor_order,rust.pin_unpin,rust.interior_mutability,rust.cell_refcell,rust.smart_pointer_ownership,rust.raw_pointer_deref,rust.aliasing_model,rust.pointer_provenance,rust.unsafe_block,rust.unsafe_trait_impl,rust.trait_definition,rust.trait_impl,rust.associated_types,rust.associated_consts,rust.trait_object_dyn,rust.vtable_dispatch,rust.generic_bounds,rust.where_clauses,rust.blanket_impl,rust.coherence_orphan,rust.specialization,rust.impl_trait,rust.opaque_types,rust.method_resolution,rust.autoderef_autoref,rust.deref_coercion,rust.unsize_coercion,rust.operator_traits,rust.pattern_destructuring,rust.match_exhaustiveness,rust.match_guards,rust.ref_patterns,rust.enum_variant_semantics,rust.if_let_while_let,rust.let_else,rust.loop_break_value,rust.never_type_divergence,rust.result_question_operator,rust.option_niche_optimization,rust.panic_unwind_abort,rust.async_await,rust.future_poll,rust.generator_coroutine,rust.await_suspension,rust.closure_capture_modes,rust.fn_traits,rust.send_sync_auto_traits,rust.atomic_ordering,rust.thread_memory_model,rust.macro_rules_hygiene,rust.proc_macro,rust.name_resolution_hygiene,rust.const_eval,rust.const_generics,rust.monomorphization,rust.hir_lowering,rust.mir_semantics,rust.abi_layout,rust.repr_attributes,rust.ffi_extern_abi,rust.slice_fat_pointer,rust.dst_unsized,rust.crate_module_resolution,rust.visibility_privacy,rust.attributes_cfg,rust.feature_gates
rust.generator_coroutine,0.00000,0.00000,0.12857,0.00000,0.12857,0.30000,0.00000,0.42857,0.12857,0.15000,0.00000,0.12857,0.00000,0.12857,0.30000,0.00000,0.12857,0.00000,0.00000,0.12857,0.00000,0.15000,0.15000,0.00000,0.00000,0.15000,0.00000,0.00000,0.15000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.12857,0.15000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.12857,0.12857,0.12857,0.30000,0.00000,0.00000,0.12857,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.12857,0.00000,0.12857,0.00000,0.00000,0.15000,0.00000,0.30000,0.30000,0.15000,0.00000,0.12857,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.15000,0.12857,0.00000,0.00000,0.00000,0.00000,0.17857,0.16250,0.17857,0.00000,0.00000,0.00000,0.15000,0.16607,0.17857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29286,0.27500,0.37500,0.00000,0.15625,0.22857,0.22857,0.51000,0.20000,0.26786,0.12857,0.00000,0.59286,0.40625,1.00000,0.54286,0.21250,0.00000,0.00000,0.33750,0.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16607,0.15625,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
rust.await_suspension,0.00000,0.00000,0.12857,0.00000,0.12857,0.36429,0.00000,0.42857,0.12857,0.15000,0.00000,0.12857,0.00000,0.12857,0.36429,0.00000,0.12857,0.00000,0.00000,0.12857,0.00000,0.15000,0.15000,0.00000,0.00000,0.15000,0.00000,0.00000,0.15000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.12857,0.15000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.12857,0.12857,0.12857,0.36429,0.00000,0.00000,0.12857,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.12857,0.00000,0.12857,0.00000,0.00000,0.15000,0.00000,0.36429,0.36429,0.15000,0.00000,0.12857,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.15000,0.12857,0.21250,0.00000,0.21250,0.20000,0.37500,0.34286,0.37500,0.00000,0.00000,0.00000,0.29286,0.22857,0.27500,0.00000,0.00000,0.00000,0.00000,0.00000,0.22857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23036,0.12857,0.27500,0.00000,0.00000,0.16607,0.16607,0.27500,0.00000,0.14250,0.00000,0.00000,0.63750,0.47857,0.54286,1.00000,0.21250,0.00000,0.16607,0.38750,0.35000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26786,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
rust.closure_capture_modes,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35625,0.45000,0.00000,0.00000,0.00000,0.35625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18750,0.15857,0.26786,0.24375,0.32500,0.29286,0.32500,0.18750,0.20357,0.20357,0.12500,0.30000,0.00000,0.15857,0.14250,0.00000,0.14250,0.12500,0.20357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16607,0.00000,0.16607,0.16607,0.00000,0.00000,0.18750,0.16607,0.15625,0.25000,0.13125,0.13125,0.13125,0.22857,0.00000,0.00000,0.00000,0.00000,0.12500,0.00000,0.21250,0.21250,1.00000,0.15000,0.15857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000
rust.fn_traits,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.39000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.39000,0.00000,0.00000,0.00000,0.00000,0.39000,0.39000,0.39000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42500,0.53000,0.53000,0.12500,0.00000,0.51750,0.23000,0.42500,0.14000,0.30000,0.15000,0.30000,0.42500,0.42500,0.53000,0.53000,0.53000,0.53000,0.67500,0.00000,0.00000,0.00000,0.00000,0.51750,0.00000,0.00000,0.00000,0.14000,0.18000,0.17500,0.00000,0.00000,0.12500,0.00000,0.00000,0.15000,1.00000,0.47500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41250,0.00000,0.00000,0.00000,0.12500,0.00000,0.00000,0.17500,0.14000,0.00000,0.00000,0.00000,0.00000
rust.send_sync_auto_traits,0.00000,0.00000,0.00000,0.37500,0.00000,0.18000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.18000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.37500,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.37500,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.37500,0.00000,0.00000,0.00000,0.00000,0.37500,0.37500,0.37500,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.37500,0.00000,0.00000,0.18000,0.18000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.13125,0.30000,0.13125,0.12500,0.00000,0.00000,0.00000,0.17500,0.22500,0.22500,0.13125,0.22500,0.00000,0.30000,0.20357,0.00000,0.20357,0.00000,0.00000,0.00000,0.00000,0.40179,0.40179,0.40179,0.00000,0.00000,0.39429,0.00000,0.40179,0.00000,0.12500,0.00000,0.12500,0.40179,0.55000,0.40179,0.55000,0.55000,0.40179,0.47500,0.00000,0.00000,0.00000,0.00000,0.39429,0.00000,0.00000,0.00000,0.00000,0.00000,0.13929,0.00000,0.00000,0.00000,0.00000,0.16607,0.15857,0.47500,1.00000,0.15857,0.15857,0.00000,0.00000,0.00000,0.00000,0.39429,0.00000,0.00000,0.00000,0.18750,0.00000,0.00000,0.22500,0.00000,0.00000,0.00000,0.00000,0.00000
rust.atomic_ordering,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.00000,0.35625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18750,0.00000,0.00000,0.13000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12500,0.00000,0.15625,0.00000,0.00000,0.00000,0.00000,0.18750,0.00000,0.16250,0.15857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16250,0.44250,0.52857,0.33750,0.38750,0.00000,0.00000,0.15857,1.00000,0.56786,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
rust.thread_memory_model,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.00000,0.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57000,0.57000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14250,0.16607,0.14250,0.00000,0.15857,0.17250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13125,0.16250,0.35000,0.46607,0.30000,0.35000,0.00000,0.00000,0.15857,0.56786,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13125,0.00000,0.00000,0.00000,0.00000,0.00000
rust.macro_rules_hygiene,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.18000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.18000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.48000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.00000,0.18000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.50000,0.68750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53000,0.53000,0.53000,0.53000
rust.proc_macro,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33750,0.33750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.00000,0.00000,0.00000,0.33750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.63750,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.00000,0.30000,0.00000,0.33750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,1.00000,0.42500,0.12857,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.42500,0.42500,0.53000,0.53000
rust.name_resolution_hygiene,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.52500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.00000,0.22500,0.00000,0.22500,0.00000,0.00000,0.00000,0.00000,0.22500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12500,0.12500,0.12500,0.00000,0.00000,0.00000,0.12500,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.12500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.68750,0.42500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67500,0.67500,0.54000,0.39000
rust.const_eval,0.00000,0.15000,0.12857,0.00000,0.12857,0.00000,0.00000,0.12857,0.12857,0.00000,0.36429,0.12857,0.00000,0.12857,0.00000,0.00000,0.12857,0.36429,0.36429,0.12857,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.12857,0.00000,0.00000,0.12857,0.00000,0.15000,0.36429,0.00000,0.00000,0.12857,0.12857,0.12857,0.12857,0.00000,0.00000,0.00000,0.12857,0.00000,0.12857,0.00000,0.00000,0.15000,0.00000,0.15000,0.36429,0.00000,0.00000,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.15000,0.00000,0.00000,0.12857,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.12857,0.00000,0.00000,0.12857,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.23036,0.12857,0.00000,0.13750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23036,0.00000,0.17857,0.12857,0.00000,0.12857,0.00000,0.15000,0.00000,0.18750,0.26250,0.00000,0.00000,0.00000,0.00000,0.00000,0.12857,0.12857,0.00000,0.00000,0.00000,0.12857,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.17857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14250,0.00000,0.14250,0.15000,0.17857,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.00000,0.12857,0.00000,1.00000,0.00000,0.39375,0.33750,0.48750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000
rust.const_generics,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.48000,0.00000,0.48000,0.48000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.48000,0.48000,0.00000,0.18000,0.00000,0.18000,0.48000,0.48000,0.48000,0.48000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.48000,0.00000,0.48000,0.00000,0.18000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22500,0.22500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.55000,0.55000,0.55000,0.37000,0.60000,0.43929,0.00000,0.67000,0.43750,0.12500,0.20000,0.23000,0.67000,0.48750,0.48750,0.40179,0.40179,0.40179,0.41250,0.00000,0.18750,0.00000,0.00000,0.52500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41250,0.39429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.18000,0.00000,0.00000,0.00000,0.18750,0.00000,0.00000,0.00000,0.21750,0.21750,0.21750,0.00000
rust.monomorphization,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13929,0.00000,0.00000,0.00000,0.00000,0.00000,0.13125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.22500,0.25000,0.00000,0.00000,0.12500,0.20000,0.23000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25000,0.00000,0.00000,0.15000,0.00000,0.00000,0.13929,0.00000,0.00000,0.00000,0.17500,0.00000,0.34500,0.00000,0.00000,0.00000,0.16607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.39375,0.18000,1.00000,0.39429,0.40625,0.25000,0.18750,0.00000,0.22500,0.28000,0.00000,0.00000,0.00000,0.00000
rust.hir_lowering,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.37500,0.37500,0.00000,0.18000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.18000,0.00000,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.37500,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18000,0.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.18750,0.18750,0.18750,0.00000,0.00000,0.00000,0.18750,0.00000,0.00000,0.00000,0.00000,0.18750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20625,0.00000,0.00000,0.00000,0.22500,0.21429,0.15000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15000,0.00000,0.15625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33750,0.00000,0.39429,1.00000,0.40625,0.00000,0.00000,0.00000,0.00000,0.00000,0.21750,0.21750,0.00000,0.00000
