feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,r.promise_lazy_argument,r.promise_forcing,r.missing_argument,r.dots_ellipsis,r.default_argument_lazy,r.quote_substitute_eval,r.language_object_pairlist,r.environment,r.lexical_lookup,r.superassignment,r.active_binding,r.delayed_assignment,r.closure_environment_capture,r.atomic_vector,r.list_pairlist,r.vectorized_operation,r.vector_recycling,r.coercion_lattice,r.na_value,r.na_propagation,r.nan_inf_semantics,r.complex_type,r.raw_type,r.one_based_index,r.negative_index_exclusion,r.logical_index,r.double_bracket_index,r.dollar_member_partial_match,r.attributes,r.s3_dispatch,r.s4_dispatch,r.condition_system,r.restarts_unwind,r.on_exit_cleanup,r.copy_on_modify_named,r.gc_protect,r.altrep,r.ffi_C_Call_External,r.native_registration,r.namespace_package,r.bytecode_compiler,r.rng_state
r.logical_index,0.000090,0.001890,0.007485,0.005891,0.003826,0.000069,0.001932,0.003826,0.007485,0.000283,0.000067,0.003822,0.000260,0.007485,0.000069,0.001932,0.003826,0.000067,0.000067,0.003826,0.001936,0.000283,0.000209,0.001927,0.001936,0.000209,0.000090,0.001906,0.000283,0.000283,0.001933,0.005891,0.000106,0.001932,0.002238,0.001906,0.000283,0.003826,0.000283,0.001876,0.007485,0.001932,0.001906,0.000067,0.000106,0.000220,0.003826,0.003826,0.003826,0.003826,0.000069,0.000067,0.000106,0.007485,0.005891,0.007485,0.000054,0.001876,0.001906,0.000260,0.001906,0.000067,0.005891,0.005891,0.000106,0.001933,0.003826,0.002201,0.005891,0.005891,0.005891,0.005891,0.001906,0.005891,0.001852,0.000283,0.000260,0.007485,0.000260,0.007485,0.001936,0.002238,0.000283,0.000260,0.000069,0.000069,0.000209,0.001906,0.007485,0.005891,0.005891,0.007485,0.005891,0.000106,0.001936,0.001936,0.000283,0.003826,0.003210,0.003106,0.003685,0.001627,0.003117,0.002967,0.005014,0.002980,0.002952,0.002682,0.003073,0.003175,0.002952,0.008844,0.009586,0.011628,0.008973,0.008844,0.009860,0.009104,0.011042,0.009592,0.009575,0.010049,0.011309,1.001960,0.011115,0.009878,0.005061,0.002754,0.004306,0.002826,0.001570,0.000282,0.003153,0.001477,0.003248,0.001372,0.001515,0.001477,0.001446,0.003355
r.double_bracket_index,0.000091,0.002383,0.008812,0.004629,0.004879,0.000091,0.000333,0.004865,0.008812,0.000320,0.000075,0.004867,0.000251,0.008812,0.000091,0.000333,0.004879,0.000075,0.000075,0.004865,0.000377,0.000320,0.000245,0.002380,0.000377,0.000245,0.000091,0.002426,0.000320,0.000320,0.000383,0.004629,0.000110,0.000333,0.000654,0.002426,0.000320,0.004879,0.000320,0.000315,0.008812,0.000333,0.002426,0.000075,0.000110,0.000192,0.004865,0.004865,0.004865,0.004865,0.000091,0.000075,0.000110,0.008812,0.004629,0.008812,0.000049,0.000315,0.002426,0.000251,0.002426,0.000075,0.004629,0.004629,0.000110,0.000383,0.004865,0.000657,0.004629,0.004629,0.004629,0.004629,0.002426,0.004629,0.002355,0.000320,0.000251,0.008812,0.000251,0.008812,0.000377,0.000654,0.000320,0.000251,0.000091,0.000091,0.000245,0.002426,0.008812,0.004629,0.004629,0.008812,0.004629,0.000110,0.000394,0.000377,0.000320,0.004865,0.004000,0.003880,0.005127,0.002231,0.004239,0.003554,0.003960,0.001922,0.003654,0.003598,0.003766,0.003895,0.003654,0.008022,0.008595,0.010587,0.010294,0.007955,0.008630,0.010460,0.009405,0.008525,0.008509,0.013184,0.014509,0.012202,1.001953,0.012049,0.003976,0.003209,0.003264,0.001785,0.001933,0.000330,0.003892,0.001811,0.002009,0.001656,0.001805,0.001684,0.001785,0.004325
r.dollar_member_partial_match,0.000102,0.001983,0.007760,0.004431,0.004136,0.000073,0.002023,0.004031,0.007760,0.000300,0.000073,0.004045,0.001978,0.007760,0.000073,0.002023,0.004136,0.000073,0.000073,0.004031,0.002041,0.000300,0.000215,0.002015,0.002041,0.000215,0.000102,0.002006,0.000300,0.000300,0.002055,0.004431,0.000103,0.002023,0.000703,0.002006,0.000300,0.004136,0.000300,0.001989,0.007760,0.002023,0.002006,0.000073,0.000103,0.001822,0.004031,0.004031,0.004031,0.004031,0.000073,0.000073,0.000103,0.007760,0.004431,0.007760,0.000052,0.001989,0.002006,0.001978,0.002006,0.000073,0.004431,0.004431,0.000103,0.002055,0.004031,0.000671,0.004431,0.004431,0.004431,0.004431,0.002006,0.004431,0.001949,0.000300,0.001978,0.007760,0.001978,0.007760,0.002041,0.000703,0.000300,0.001978,0.000073,0.000073,0.000215,0.002006,0.007760,0.004431,0.004431,0.007760,0.004431,0.000103,0.002145,0.002041,0.000300,0.004031,0.003795,0.003809,0.003921,0.003329,0.005157,0.004975,0.003440,0.003793,0.005601,0.004883,0.005850,0.005762,0.005601,0.007246,0.007642,0.009257,0.008967,0.007197,0.007672,0.009108,0.008167,0.007592,0.007578,0.010465,0.011775,0.010417,0.011574,1.001771,0.003453,0.004838,0.004513,0.001590,0.001641,0.000301,0.003323,0.001538,0.001775,0.001452,0.001619,0.003437,0.001527,0.003549
r.attributes,0.000144,0.004807,0.004570,0.002702,0.004249,0.000175,0.007021,0.004253,0.004570,0.000308,0.000120,0.004263,0.000357,0.004570,0.000175,0.007021,0.004249,0.000120,0.000120,0.004253,0.002548,0.000308,0.000239,0.009298,0.002548,0.000239,0.000144,0.004903,0.000308,0.000308,0.002558,0.002702,0.000165,0.007021,0.006857,0.004903,0.000308,0.004249,0.000308,0.002488,0.004570,0.007021,0.004903,0.000120,0.000165,0.000325,0.004253,0.004253,0.004253,0.004253,0.000175,0.000120,0.000165,0.004570,0.002702,0.004570,0.000080,0.002488,0.004903,0.000357,0.004903,0.000120,0.002702,0.002702,0.000165,0.002558,0.004253,0.002348,0.002702,0.002702,0.002702,0.002702,0.004903,0.002702,0.004757,0.000308,0.000357,0.004570,0.000357,0.004570,0.002548,0.006857,0.000308,0.000357,0.000175,0.000175,0.000239,0.004903,0.004570,0.002702,0.002702,0.004570,0.002702,0.000165,0.002544,0.002548,0.000308,0.004253,0.003790,0.003816,0.004266,0.001958,0.002280,0.005335,0.008673,0.003728,0.002065,0.003294,0.005866,0.003838,0.002065,0.009480,0.011142,0.006460,0.006687,0.006320,0.010590,0.004231,0.008312,0.007150,0.007137,0.004705,0.005165,0.007222,0.005169,0.004674,1.001543,0.009796,0.009912,0.005618,0.001956,0.001805,0.004005,0.001893,0.004004,0.003398,0.002008,0.002017,0.001860,0.004358
r.s3_dispatch,0.000265,0.004897,0.002317,0.000682,0.002335,0.000177,0.010476,0.002209,0.002317,0.000253,0.002274,0.002263,0.002510,0.002317,0.000177,0.010476,0.002335,0.002274,0.002274,0.002209,0.005170,0.000253,0.000181,0.010212,0.005170,0.000181,0.000265,0.004990,0.000253,0.000253,0.005216,0.000682,0.000186,0.010476,0.005891,0.004990,0.000253,0.002335,0.000253,0.005214,0.002317,0.010476,0.004990,0.002274,0.000186,0.002357,0.002209,0.002209,0.002209,0.002209,0.000177,0.002274,0.000186,0.002317,0.000682,0.002317,0.000085,0.005214,0.004990,0.002510,0.004990,0.002274,0.000682,0.000682,0.000186,0.005216,0.002209,0.000554,0.000682,0.000682,0.000682,0.000682,0.004990,0.000682,0.004998,0.000253,0.002510,0.002317,0.002510,0.002317,0.005170,0.005891,0.000253,0.002510,0.000177,0.000177,0.000181,0.004990,0.002317,0.000682,0.000682,0.002317,0.000682,0.000186,0.005292,0.005170,0.000253,0.002209,0.002840,0.004729,0.002452,0.004204,0.006235,0.008352,0.006186,0.005026,0.004873,0.006024,0.009942,0.006969,0.004873,0.004120,0.004573,0.004234,0.006089,0.004046,0.004581,0.003981,0.005075,0.004491,0.004484,0.004449,0.004892,0.004616,0.004899,0.007689,0.011504,1.001753,0.016911,0.003791,0.001996,0.001833,0.003726,0.002008,0.004231,0.003686,0.006555,0.009481,0.004242,0.004472
r.s4_dispatch,0.000227,0.002167,0.002163,0.002522,0.002044,0.000068,0.012212,0.001993,0.002163,0.000246,0.001999,0.002017,0.002244,0.002163,0.000068,0.012212,0.002044,0.001999,0.001999,0.001993,0.007530,0.000246,0.000130,0.006912,0.007530,0.000130,0.000227,0.002161,0.000246,0.000246,0.007539,0.002522,0.000144,0.012212,0.007044,0.002161,0.000246,0.002044,0.000246,0.007527,0.002163,0.012212,0.002161,0.001999,0.000144,0.002125,0.001993,0.001993,0.001993,0.001993,0.000068,0.001999,0.000144,0.002163,0.002522,0.002163,0.000075,0.007527,0.002161,0.002244,0.002161,0.001999,0.002522,0.002522,0.000144,0.007539,0.001993,0.002283,0.002522,0.002522,0.002522,0.002522,0.002161,0.002522,0.002247,0.000246,0.002244,0.002163,0.002244,0.002163,0.007530,0.007044,0.000246,0.002244,0.000068,0.000068,0.000130,0.002161,0.002163,0.002522,0.002522,0.002163,0.002522,0.000144,0.007573,0.007530,0.000246,0.001993,0.002007,0.002038,0.002116,0.003360,0.005578,0.006970,0.007850,0.005694,0.003655,0.003287,0.005549,0.005526,0.003655,0.005700,0.006351,0.005703,0.003656,0.005684,0.006364,0.003623,0.007217,0.006339,0.006330,0.003988,0.004382,0.006352,0.004387,0.006314,0.010246,0.014886,1.001941,0.003330,0.001687,0.000255,0.001746,0.001704,0.005870,0.001744,0.005818,0.007863,0.003687,0.002003
r.condition_system,0.000192,0.006317,0.000809,0.003006,0.000633,0.000238,0.002942,0.000816,0.000809,0.006856,0.000143,0.000646,0.000318,0.000809,0.000238,0.002942,0.000633,0.000143,0.000143,0.000816,0.003062,0.006856,0.012704,0.006369,0.003062,0.012704,0.000192,0.006451,0.006856,0.006856,0.002886,0.003006,0.000217,0.002942,0.002886,0.006451,0.006856,0.000633,0.006856,0.002858,0.000809,0.002942,0.006451,0.000143,0.000217,0.000329,0.000816,0.000816,0.000816,0.000816,0.000238,0.000143,0.000217,0.000809,0.003006,0.000809,0.000105,0.002858,0.006451,0.000318,0.006451,0.000143,0.003006,0.003006,0.000217,0.002886,0.000816,0.002831,0.003006,0.003006,0.003006,0.003006,0.006451,0.003006,0.006259,0.006856,0.000318,0.000809,0.000318,0.000809,0.003062,0.002886,0.006856,0.000318,0.000238,0.000238,0.012704,0.006451,0.000809,0.003006,0.003006,0.000809,0.003006,0.000217,0.002876,0.003062,0.006856,0.000816,0.003185,0.005706,0.003637,0.001283,0.003477,0.003063,0.005260,0.005418,0.003198,0.002731,0.004750,0.003482,0.003198,0.004895,0.005438,0.005100,0.004919,0.004936,0.005451,0.002826,0.006234,0.005488,0.005480,0.003095,0.003141,0.005465,0.003144,0.002917,0.007613,0.004375,0.004366,1.001760,0.016077,0.015925,0.004602,0.002458,0.005101,0.004494,0.002491,0.002400,0.003160,0.005597
r.restarts_unwind,0.000120,0.003210,0.003342,0.000280,0.003230,0.000116,0.000194,0.003731,0.003342,0.014163,0.000099,0.003269,0.000186,0.003342,0.000116,0.000194,0.003230,0.000099,0.000099,0.003731,0.000729,0.014163,0.019648,0.003193,0.000729,0.019648,0.000120,0.003272,0.014163,0.014163,0.000269,0.000280,0.000130,0.000194,0.000139,0.003272,0.014163,0.003230,0.014163,0.000199,0.003342,0.000194,0.003272,0.000099,0.000130,0.000167,0.003731,0.003731,0.003731,0.003731,0.000116,0.000099,0.000130,0.003342,0.000280,0.003342,0.000055,0.000199,0.003272,0.000186,0.003272,0.000099,0.000280,0.000280,0.000130,0.000269,0.003731,0.000154,0.000280,0.000280,0.000280,0.000280,0.003272,0.000280,0.003185,0.014163,0.000186,0.003342,0.000186,0.003342,0.000729,0.000139,0.014163,0.000186,0.000116,0.000116,0.019648,0.003272,0.003342,0.000280,0.000280,0.003342,0.000280,0.000130,0.000229,0.000729,0.014163,0.003731,0.005359,0.005424,0.006166,0.002522,0.005263,0.004745,0.002549,0.002364,0.002426,0.000564,0.002534,0.005256,0.002426,0.002571,0.002893,0.005486,0.002700,0.002476,0.002905,0.005406,0.003217,0.002793,0.002787,0.006271,0.003304,0.002953,0.003312,0.002927,0.002577,0.002240,0.002151,0.015634,1.002801,0.017869,0.002441,0.002451,0.002538,0.002315,0.002457,0.002257,0.002453,0.002938
r.on_exit_cleanup,0.000054,0.003631,0.003667,0.000146,0.003638,0.000136,0.000130,0.004241,0.003667,0.016607,0.000049,0.003663,0.000165,0.003667,0.000136,0.000130,0.003638,0.000049,0.000049,0.004241,0.000767,0.016607,0.023043,0.003635,0.000767,0.023043,0.000054,0.003737,0.016607,0.016607,0.000193,0.000146,0.000068,0.000130,0.000086,0.003737,0.016607,0.003638,0.016607,0.000109,0.003667,0.000130,0.003737,0.000049,0.000068,0.000122,0.004241,0.004241,0.004241,0.004241,0.000136,0.000049,0.000068,0.003667,0.000146,0.003667,0.000031,0.000109,0.003737,0.000165,0.003737,0.000049,0.000146,0.000146,0.000068,0.000193,0.004241,0.000079,0.000146,0.000146,0.000146,0.000146,0.003737,0.000146,0.003622,0.016607,0.000165,0.003667,0.000165,0.003667,0.000767,0.000086,0.016607,0.000165,0.000136,0.000136,0.023043,0.003737,0.003667,0.000146,0.000146,0.003667,0.000146,0.000068,0.000166,0.000767,0.016607,0.004241,0.003982,0.007034,0.004630,0.003462,0.004083,0.003593,0.001221,0.001326,0.001406,0.003082,0.002784,0.004075,0.001406,0.000519,0.000583,0.003296,0.002862,0.000428,0.000585,0.003257,0.000535,0.000468,0.000466,0.003733,0.000657,0.000624,0.000664,0.000631,0.002799,0.002420,0.000382,0.018223,0.021026,1.003102,0.002688,0.000292,0.000322,0.002550,0.000269,0.000318,0.001171,0.003320
r.copy_on_modify_named,0.007497,0.013390,0.002852,0.000418,0.002728,0.000483,0.000296,0.002673,0.002852,0.000228,0.000135,0.002729,0.000402,0.002852,0.000483,0.000296,0.002728,0.000135,0.000135,0.002673,0.000271,0.000228,0.000223,0.006572,0.000271,0.000223,0.007497,0.006761,0.000228,0.000228,0.000330,0.000418,0.014084,0.000296,0.000268,0.006761,0.000228,0.002728,0.000228,0.000460,0.002852,0.000296,0.006761,0.000135,0.014084,0.007144,0.002673,0.002673,0.002673,0.002673,0.000483,0.000135,0.014084,0.002852,0.000418,0.002852,0.006937,0.000460,0.006761,0.000402,0.006761,0.000135,0.000418,0.000418,0.014084,0.000330,0.002673,0.007102,0.000418,0.000418,0.000418,0.000418,0.006761,0.000418,0.006541,0.000228,0.000402,0.002852,0.000402,0.002852,0.000271,0.000268,0.000228,0.000402,0.000483,0.000483,0.000223,0.006761,0.002852,0.000418,0.000418,0.002852,0.000418,0.014084,0.000327,0.000271,0.000228,0.002673,0.004879,0.007808,0.005465,0.002201,0.004784,0.002491,0.002634,0.002569,0.004801,0.004252,0.004971,0.002704,0.004801,0.002711,0.003003,0.005089,0.007907,0.002646,0.003015,0.005009,0.003305,0.002923,0.002916,0.006286,0.007178,0.006215,0.006988,0.006213,0.005533,0.004382,0.002333,0.004691,0.002559,0.002394,1.002714,0.017349,0.012947,0.012559,0.003097,0.002592,0.002488,0.009251
r.gc_protect,0.019118,0.013391,0.000383,0.000354,0.000308,0.000434,0.000289,0.000252,0.000383,0.000075,0.000173,0.000316,0.000325,0.000383,0.000434,0.000289,0.000308,0.000173,0.000173,0.000252,0.000237,0.000075,0.000105,0.004365,0.000237,0.000105,0.019118,0.004469,0.000075,0.000075,0.000300,0.000354,0.027598,0.000289,0.000275,0.004469,0.000075,0.000308,0.000075,0.000813,0.000383,0.000289,0.004469,0.000173,0.027598,0.009292,0.000252,0.000252,0.000252,0.000252,0.000434,0.000173,0.027598,0.000383,0.000354,0.000383,0.009134,0.000813,0.004469,0.000325,0.004469,0.000173,0.000354,0.000354,0.027598,0.000300,0.000252,0.009325,0.000354,0.000354,0.000354,0.000354,0.004469,0.000354,0.004355,0.000075,0.000325,0.000383,0.000325,0.000383,0.000237,0.000275,0.000075,0.000325,0.000434,0.000434,0.000105,0.004469,0.000383,0.000354,0.000354,0.000383,0.000354,0.027598,0.000293,0.000237,0.000075,0.000252,0.003084,0.003306,0.003434,0.000374,0.003090,0.002822,0.003169,0.003142,0.003145,0.000565,0.003286,0.003113,0.003145,0.003180,0.003567,0.003262,0.003365,0.003175,0.003578,0.003162,0.004103,0.003572,0.003567,0.003585,0.004094,0.003665,0.004094,0.003620,0.003292,0.002974,0.002867,0.003155,0.003235,0.000328,0.021842,1.005557,0.017985,0.020322,0.008288,0.003604,0.003298,0.003932
r.altrep,0.004401,0.010270,0.000608,0.003666,0.000365,0.000347,0.003552,0.000343,0.000608,0.000125,0.003495,0.000409,0.000419,0.000608,0.000347,0.003552,0.000365,0.003495,0.003495,0.000343,0.003438,0.000125,0.000117,0.003656,0.003438,0.000117,0.004401,0.003613,0.000125,0.000125,0.003497,0.003666,0.010895,0.003552,0.003506,0.003613,0.000125,0.000365,0.000125,0.003584,0.000608,0.003552,0.003613,0.003495,0.010895,0.007087,0.000343,0.000343,0.000343,0.000343,0.000347,0.003495,0.010895,0.000608,0.003666,0.000608,0.006826,0.003584,0.003613,0.000419,0.003613,0.003495,0.003666,0.003666,0.010895,0.003497,0.000343,0.010140,0.003666,0.003666,0.003666,0.003666,0.003613,0.003666,0.003767,0.000125,0.000419,0.000608,0.000419,0.000608,0.003438,0.003506,0.000125,0.000419,0.000347,0.000347,0.000117,0.003613,0.000608,0.003666,0.003666,0.000608,0.003666,0.010895,0.003456,0.003438,0.000125,0.000343,0.002639,0.002769,0.002914,0.000568,0.002792,0.004798,0.008849,0.005385,0.002714,0.000608,0.002858,0.002753,0.002714,0.005707,0.006425,0.005638,0.003068,0.005779,0.006441,0.002931,0.007541,0.006510,0.006501,0.003213,0.003635,0.006449,0.003635,0.003342,0.005572,0.005013,0.007902,0.005238,0.002681,0.000289,0.013043,0.014391,1.002018,0.006219,0.006318,0.005464,0.006337,0.003175
r.ffi_C_Call_External,0.023329,0.009154,0.000404,0.000277,0.000351,0.000315,0.000572,0.000277,0.000404,0.000120,0.000218,0.000347,0.000297,0.000404,0.000315,0.000572,0.000351,0.000218,0.000218,0.000277,0.000476,0.000120,0.000181,0.008303,0.000476,0.000181,0.023329,0.008531,0.000120,0.000120,0.000547,0.000277,0.016105,0.000572,0.000246,0.008531,0.000120,0.000351,0.000120,0.008935,0.000404,0.000572,0.008531,0.000218,0.016105,0.001164,0.000277,0.000277,0.000277,0.000277,0.000315,0.000218,0.016105,0.000404,0.000277,0.000404,0.000941,0.008935,0.008531,0.000297,0.008531,0.000218,0.000277,0.000277,0.016105,0.000547,0.000277,0.001091,0.000277,0.000277,0.000277,0.000277,0.008531,0.000277,0.008267,0.000120,0.000297,0.000404,0.000297,0.000404,0.000476,0.000246,0.000120,0.000297,0.000315,0.000315,0.000181,0.008531,0.000404,0.000277,0.000277,0.000404,0.000277,0.016105,0.000550,0.000476,0.000120,0.000277,0.003024,0.006103,0.003309,0.000512,0.003148,0.002858,0.003115,0.003088,0.003087,0.002663,0.006134,0.003113,0.003087,0.003071,0.003430,0.003180,0.006134,0.003037,0.003438,0.003070,0.003877,0.003402,0.003396,0.003450,0.003869,0.003521,0.003871,0.003533,0.006109,0.005644,0.003034,0.005963,0.003159,0.002956,0.016348,0.021011,0.008036,1.003751,0.017027,0.011579,0.003203,0.007407
r.native_registration,0.014045,0.005043,0.000467,0.000450,0.000401,0.000172,0.005052,0.000386,0.000467,0.000165,0.004950,0.000485,0.000512,0.000467,0.000172,0.005052,0.000401,0.004950,0.004950,0.000386,0.004926,0.000165,0.000132,0.004906,0.004926,0.000132,0.014045,0.004880,0.000165,0.000165,0.005015,0.000450,0.005564,0.005052,0.000505,0.004880,0.000165,0.000401,0.000165,0.013915,0.000467,0.005052,0.004880,0.004950,0.005564,0.000768,0.000386,0.000386,0.000386,0.000386,0.000172,0.004950,0.005564,0.000467,0.000450,0.000467,0.000337,0.013915,0.004880,0.000512,0.004880,0.004950,0.000450,0.000450,0.005564,0.005015,0.000386,0.000640,0.000450,0.000450,0.000450,0.000450,0.004880,0.000450,0.005097,0.000165,0.000512,0.000467,0.000512,0.000467,0.004926,0.000505,0.000165,0.000512,0.000172,0.000172,0.000132,0.004880,0.000467,0.000450,0.000450,0.000467,0.000450,0.005564,0.004936,0.004926,0.000165,0.000386,0.003620,0.003787,0.003981,0.003325,0.007498,0.006712,0.007498,0.003878,0.003713,0.000761,0.003928,0.003805,0.003713,0.003714,0.004198,0.003798,0.003711,0.003660,0.004208,0.003564,0.004806,0.004154,0.004148,0.004052,0.004597,0.004241,0.004604,0.004300,0.003940,0.010952,0.011042,0.003607,0.003659,0.000340,0.004400,0.009351,0.008908,0.018581,1.001991,0.021243,0.008873,0.004264
r.namespace_package,0.007231,0.003273,0.000477,0.000433,0.000810,0.000111,0.007303,0.000469,0.000477,0.000201,0.003227,0.000588,0.007097,0.000477,0.000111,0.007303,0.000810,0.003227,0.003227,0.000469,0.007184,0.000201,0.000123,0.003390,0.007184,0.000123,0.007231,0.003271,0.000201,0.000201,0.007288,0.000433,0.000744,0.007303,0.000559,0.003271,0.000201,0.000810,0.000201,0.013834,0.000477,0.007303,0.003271,0.003227,0.000744,0.006759,0.000469,0.000469,0.000469,0.000469,0.000111,0.003227,0.000744,0.000477,0.000433,0.000477,0.000114,0.013834,0.003271,0.007097,0.003271,0.003227,0.000433,0.000433,0.000744,0.007288,0.000469,0.000439,0.000433,0.000433,0.000433,0.000433,0.003271,0.000433,0.003410,0.000201,0.007097,0.000477,0.007097,0.000477,0.007184,0.000559,0.000201,0.007097,0.000111,0.000111,0.000123,0.003271,0.000477,0.000433,0.000433,0.000477,0.000433,0.000744,0.007518,0.007184,0.000201,0.000469,0.005826,0.006166,0.002977,0.008120,0.008571,0.008178,0.005329,0.009927,0.009774,0.005889,0.010085,0.009643,0.009774,0.002708,0.003032,0.002845,0.002679,0.002657,0.003038,0.002597,0.003407,0.002985,0.002980,0.002929,0.003215,0.003106,0.003225,0.006854,0.002972,0.011897,0.011209,0.002610,0.002524,0.000302,0.002765,0.003053,0.005786,0.009490,0.015954,1.002040,0.005872,0.002964
r.bytecode_compiler,0.000262,0.004829,0.000483,0.000276,0.000423,0.000172,0.000353,0.000335,0.000483,0.000123,0.031711,0.000470,0.000292,0.000483,0.000172,0.000353,0.000423,0.031711,0.031711,0.000335,0.000266,0.000123,0.000171,0.004807,0.000266,0.000171,0.000262,0.004896,0.000123,0.000123,0.000401,0.000276,0.000245,0.000353,0.000216,0.004896,0.000123,0.000423,0.000123,0.000389,0.000483,0.000353,0.004896,0.031711,0.000245,0.000311,0.000335,0.000335,0.000335,0.000335,0.000172,0.031711,0.000245,0.000483,0.000276,0.000483,0.000106,0.000389,0.004896,0.000292,0.004896,0.031711,0.000276,0.000276,0.000245,0.000401,0.000335,0.000235,0.000276,0.000276,0.000276,0.000276,0.004896,0.000276,0.015248,0.000123,0.000292,0.000483,0.000292,0.000483,0.000266,0.000216,0.000123,0.000292,0.000172,0.000172,0.000171,0.004896,0.000483,0.000276,0.000276,0.000483,0.000276,0.000245,0.000354,0.000266,0.000123,0.000335,0.005784,0.004822,0.005050,0.001389,0.004678,0.007883,0.008769,0.004614,0.004624,0.001447,0.003673,0.004697,0.004624,0.003548,0.004008,0.003640,0.003661,0.003487,0.004018,0.003531,0.004571,0.003955,0.003949,0.004016,0.004548,0.004050,0.004554,0.004054,0.003649,0.007088,0.007000,0.004576,0.003653,0.001482,0.003534,0.003721,0.008937,0.003495,0.008874,0.007820,1.006815,0.004271
r.rng_state,0.000184,0.013022,0.002909,0.000313,0.002788,0.007135,0.000264,0.002732,0.002909,0.000234,0.000148,0.002791,0.000282,0.002909,0.007135,0.000264,0.002788,0.000148,0.000148,0.002732,0.000208,0.000234,0.000229,0.012990,0.000208,0.000229,0.000184,0.019217,0.000234,0.000234,0.000269,0.000313,0.000258,0.000264,0.000196,0.019217,0.000234,0.002788,0.000234,0.000214,0.002909,0.000264,0.019217,0.000148,0.000258,0.000305,0.002732,0.002732,0.002732,0.002732,0.007135,0.000148,0.000258,0.002909,0.000313,0.002909,0.001095,0.000214,0.019217,0.000282,0.019217,0.000148,0.000313,0.000313,0.000258,0.000269,0.002732,0.000220,0.000313,0.000313,0.000313,0.000313,0.019217,0.000313,0.012958,0.000234,0.000282,0.002909,0.000282,0.002909,0.000208,0.000196,0.000234,0.000282,0.007135,0.007135,0.000229,0.019217,0.002909,0.000313,0.000313,0.002909,0.000313,0.000258,0.000265,0.000208,0.000234,0.002732,0.005102,0.008477,0.005836,0.002172,0.005004,0.002573,0.002720,0.002611,0.004961,0.004383,0.005399,0.002816,0.004961,0.002807,0.003164,0.005286,0.008573,0.002721,0.003176,0.005230,0.003543,0.003064,0.003058,0.006057,0.006968,0.005941,0.006975,0.005959,0.005407,0.004725,0.002404,0.005125,0.002766,0.002657,0.008310,0.002805,0.002831,0.005112,0.002697,0.002496,0.002700,1.003224
