feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,java.binary_numeric_promotion,java.primitive_widening_narrowing,java.boxing_unboxing,java.method_invocation_conversion,java.overload_resolution,java.generic_erasure,java.wildcard_extends_super,java.capture_conversion,java.type_inference_constraints,java.raw_types,java.intersection_types,java.var_local_inference,java.array_covariance_store_check,java.null_reference_semantics,java.unsigned_absence_signed_wrap,java.ieee754_always_strict,java.class_interface_inheritance,java.records,java.sealed_classes_interfaces,java.enums_semantics,java.annotation_semantics,java.annotation_processing,java.inner_local_anonymous_classes,java.default_interface_methods,java.field_hiding_method_overriding,java.access_control,java.definite_assignment_unassignment,java.effectively_final_capture,java.static_instance_initialization_order,java.lambda_target_typing,java.method_references,java.virtual_interface_dispatch,java.invokedynamic_bootstrap,java.method_handles_varhandles,java.switch_expression,java.pattern_instanceof,java.record_patterns,java.pattern_switch_exhaustiveness,java.foreach_desugaring,java.labeled_break_continue,java.left_to_right_evaluation,java.short_circuit_boolean,java.checked_unchecked_exceptions,java.try_catch_finally,java.try_with_resources_suppression,java.assert_semantics,java.jpms_modules,java.import_static_resolution,java.package_namespace_resolution,java.reflection_runtime_type,java.class_loading_linking_initialization,java.object_identity_hash_monitor,java.string_interning,java.monitor_synchronized,java.volatile_semantics,java.final_field_memory_semantics,java.happens_before_jmm,java.atomic_varhandle_ordering,java.thread_interruption,java.virtual_threads,java.structured_concurrency,java.classfile_descriptors_signatures,java.bytecode_operand_stack_frames,java.bytecode_verification,java.exception_table_bytecode,java.constant_pool,java.jvm_gc_allocation,java.gc_reachability_reference_types,java.safepoint_deoptimization_osr,java.tiered_jit_compilation,java.escape_analysis_scalar_replacement,java.object_layout_headers_compressed_oops,java.jni_boundary,java.foreign_function_memory_api,java.native_method_resolution,java.compile_time_constants,java.classfile_lowering,java.bridge_synthetic_methods,java.preview_feature_gating,java.value_class_preview
java.structured_concurrency,0.000103,0.003039,0.001271,0.000133,0.001274,0.022531,0.000112,0.001271,0.001307,0.000149,0.000286,0.001294,0.000138,0.001319,0.022091,0.000761,0.001270,0.000134,0.000036,0.001271,0.000145,0.000149,0.000183,0.003051,0.000112,0.000240,0.000115,0.003063,0.000149,0.000149,0.000117,0.000171,0.000267,0.000190,0.000143,0.003063,0.000149,0.001271,0.000186,0.000055,0.001271,0.000133,0.003063,0.000261,0.000153,0.000091,0.001271,0.001280,0.001271,0.001271,0.022400,0.000036,0.000102,0.001271,0.000126,0.001256,0.022755,0.000076,0.002876,0.000160,0.003063,0.000158,0.000133,0.000175,0.000185,0.000171,0.001218,0.000200,0.000156,0.000138,0.000140,0.000153,0.003063,0.000184,0.003083,0.000146,0.000059,0.001271,0.000111,0.001271,0.000126,0.000236,0.000156,0.000029,0.028778,0.029369,0.000193,0.003063,0.001271,0.000130,0.000179,0.001271,0.000133,0.000185,0.000554,0.000108,0.000146,0.001212,0.001135,0.001121,0.001121,0.001008,0.000996,0.001108,0.001108,0.001108,0.001108,0.001108,0.001108,0.001108,0.001108,0.001123,0.001122,0.001122,0.001069,0.001069,0.001069,0.001068,0.001068,0.000061,0.001069,0.001002,0.001006,0.000069,0.001037,0.001050,0.001069,0.000996,0.001003,0.001006,0.002108,0.002927,0.001007,0.001019,0.001007,0.001007,0.001003,0.001003,0.001204,0.001180,0.002227,0.002225,0.002282,0.001004,0.000055,0.000069,0.000055,0.002389,0.001072,0.002138,0.001071,0.022874,0.022870,0.022570,0.023025,0.022870,0.022799,0.022799,1.005366,0.002059,0.002056,0.002057,0.002057,0.002057,0.002267,0.002253,0.002679,0.002004,0.002065,0.002255,0.001051,0.001052,0.001088,0.000061,0.000061,0.000098,0.000061,0.001069
java.classfile_descriptors_signatures,0.000105,0.001344,0.001147,0.001698,0.001150,0.000242,0.001536,0.001147,0.001208,0.001361,0.023776,0.001517,0.000222,0.001251,0.000190,0.001754,0.001233,0.003243,0.002988,0.001147,0.001790,0.001361,0.001236,0.001735,0.001404,0.001597,0.000116,0.001234,0.001361,0.001361,0.001415,0.021868,0.000217,0.022076,0.001719,0.001234,0.001361,0.001147,0.001425,0.001295,0.001147,0.001446,0.001234,0.017810,0.000144,0.000291,0.001147,0.001165,0.001147,0.001147,0.000277,0.002945,0.000105,0.001147,0.001442,0.001227,0.000303,0.001364,0.001212,0.000290,0.001234,0.003137,0.001698,0.001395,0.000116,0.001406,0.001343,0.001731,0.001743,0.001708,0.001775,0.001828,0.001234,0.001718,0.001250,0.001350,0.000218,0.001147,0.000170,0.001147,0.001446,0.001864,0.001381,0.000152,0.000217,0.000389,0.001267,0.001234,0.001147,0.001692,0.002049,0.001147,0.001698,0.000116,0.001424,0.001424,0.001350,0.001324,0.002526,0.002514,0.002523,0.001811,0.001804,0.002563,0.002563,0.002563,0.002514,0.002569,0.002505,0.002516,0.002526,0.002516,0.002511,0.002511,0.002161,0.002163,0.002161,0.002151,0.002151,0.003661,0.002148,0.001824,0.001810,0.001149,0.001906,0.001901,0.002166,0.002064,0.001803,0.001823,0.017848,0.001945,0.003019,0.003029,0.003034,0.003029,0.003020,0.003026,0.001111,0.001115,0.002027,0.002023,0.002038,0.003050,0.001147,0.001143,0.001130,0.001954,0.003824,0.003243,0.003240,0.001797,0.001797,0.001827,0.001798,0.001797,0.001797,0.001797,0.001797,1.003059,0.017929,0.017819,0.017831,0.017822,0.000976,0.000982,0.006578,0.006498,0.006506,0.000983,0.000948,0.000959,0.000963,0.003650,0.004516,0.003867,0.003621,0.002152
java.bytecode_operand_stack_frames,0.000117,0.001491,0.001272,0.001492,0.001276,0.000269,0.001606,0.001272,0.001341,0.001510,0.026522,0.001684,0.000231,0.001388,0.000211,0.001848,0.001368,0.003666,0.003382,0.001272,0.001889,0.001510,0.001371,0.001926,0.001460,0.001772,0.000129,0.001370,0.001510,0.001510,0.001472,0.001849,0.000242,0.002038,0.001515,0.001370,0.001510,0.001272,0.001582,0.001339,0.001272,0.001506,0.001370,0.026031,0.000160,0.000308,0.001272,0.001293,0.001272,0.001272,0.000308,0.003334,0.000116,0.001272,0.001487,0.001362,0.000337,0.001415,0.001344,0.000307,0.001370,0.003547,0.001492,0.001435,0.000129,0.001462,0.001491,0.001529,0.001543,0.001503,0.001578,0.001637,0.001370,0.001515,0.001387,0.001499,0.000227,0.001272,0.000173,0.001272,0.001506,0.001676,0.001533,0.000153,0.000241,0.000433,0.001406,0.001370,0.001272,0.001486,0.001882,0.001272,0.001492,0.000129,0.001482,0.001481,0.001499,0.001469,0.002411,0.002397,0.002408,0.001966,0.001958,0.002387,0.002387,0.002387,0.002397,0.002394,0.002388,0.002399,0.002411,0.002400,0.002394,0.002394,0.002336,0.002339,0.002336,0.002326,0.002325,0.004061,0.002322,0.001980,0.001964,0.001223,0.002103,0.002098,0.002341,0.001973,0.001956,0.001978,0.019924,0.002123,0.003327,0.003339,0.003344,0.003339,0.003329,0.003335,0.001233,0.001238,0.002249,0.002244,0.002262,0.003362,0.001221,0.001216,0.001202,0.002133,0.004228,0.003582,0.003579,0.001994,0.001994,0.002027,0.001995,0.001994,0.001994,0.001994,0.001994,0.019918,1.003156,0.019892,0.019905,0.019895,0.001083,0.001090,0.007318,0.007411,0.007419,0.001090,0.001038,0.001051,0.001054,0.004050,0.005172,0.004076,0.004017,0.002326
java.bytecode_verification,0.000112,0.001426,0.001217,0.001630,0.001220,0.000257,0.001554,0.001217,0.001282,0.001444,0.025223,0.001610,0.000221,0.001327,0.000201,0.001786,0.001308,0.003442,0.003171,0.001217,0.001824,0.001444,0.001311,0.001841,0.001414,0.001695,0.000123,0.001310,0.001444,0.001444,0.001426,0.001971,0.000231,0.002152,0.001652,0.001310,0.001444,0.001217,0.001512,0.001298,0.001217,0.001459,0.001310,0.018894,0.000153,0.000294,0.001217,0.001236,0.001217,0.001217,0.000294,0.003125,0.000111,0.001217,0.001513,0.001302,0.000322,0.001371,0.001286,0.000293,0.001310,0.003328,0.001630,0.001464,0.000123,0.001416,0.001425,0.001665,0.001679,0.001641,0.001712,0.001768,0.001310,0.001651,0.001326,0.001433,0.000217,0.001217,0.000165,0.001217,0.001458,0.001806,0.001465,0.000147,0.000230,0.000413,0.001344,0.001310,0.001217,0.001624,0.023061,0.001217,0.001630,0.000123,0.001435,0.001435,0.001433,0.001405,0.002508,0.002496,0.002506,0.001902,0.001895,0.002486,0.002486,0.002486,0.002571,0.002492,0.002486,0.002573,0.002509,0.002498,0.002493,0.002493,0.002247,0.002250,0.002247,0.002237,0.002237,0.003859,0.002234,0.001916,0.001901,0.001174,0.002011,0.002006,0.002252,0.002166,0.001893,0.001915,0.018925,0.002042,0.003193,0.003204,0.003209,0.003204,0.003195,0.003201,0.001179,0.001183,0.002150,0.002146,0.002163,0.003226,0.001172,0.001167,0.001154,0.002051,0.004047,0.003430,0.003426,0.001907,0.001907,0.001938,0.001907,0.001907,0.001906,0.001906,0.001906,0.018920,0.019011,1.002987,0.018907,0.018898,0.001035,0.001042,0.006979,0.006894,0.006902,0.001043,0.001006,0.001018,0.001021,0.003847,0.004766,0.003873,0.003816,0.002238
java.exception_table_bytecode,0.000112,0.001426,0.001249,0.001427,0.001252,0.000257,0.001536,0.001249,0.001314,0.001636,0.025223,0.001642,0.000221,0.001359,0.000201,0.001767,0.001340,0.003442,0.003171,0.001249,0.001806,0.001636,0.001737,0.001841,0.001396,0.022956,0.000123,0.001310,0.001636,0.001636,0.001407,0.001768,0.000231,0.001948,0.001449,0.001310,0.001636,0.001249,0.001705,0.001280,0.001249,0.001440,0.001310,0.018894,0.000153,0.000294,0.001249,0.001268,0.001249,0.001249,0.000294,0.003125,0.000111,0.001249,0.001421,0.001334,0.000322,0.001353,0.001286,0.000293,0.001310,0.003328,0.001427,0.001372,0.000123,0.001398,0.001457,0.001462,0.001475,0.001437,0.001509,0.001565,0.001310,0.001448,0.001326,0.001625,0.000217,0.001249,0.000165,0.001249,0.001440,0.001603,0.001658,0.000147,0.000230,0.000413,0.001770,0.001310,0.001249,0.001421,0.001799,0.001249,0.001427,0.000123,0.001417,0.001416,0.001625,0.001437,0.002305,0.002292,0.002302,0.001901,0.001893,0.002282,0.002282,0.002283,0.002292,0.002289,0.002283,0.002294,0.002889,0.002295,0.002289,0.002289,0.002234,0.002237,0.002234,0.002224,0.002223,0.003845,0.002221,0.001915,0.001899,0.001161,0.002039,0.002033,0.002239,0.001908,0.001892,0.001913,0.018938,0.002030,0.003278,0.003289,0.003294,0.003289,0.003280,0.003285,0.001243,0.001248,0.002734,0.002730,0.002747,0.003311,0.001159,0.001154,0.001141,0.002040,0.004034,0.003417,0.003413,0.001907,0.001907,0.001938,0.001907,0.001907,0.001906,0.001906,0.001906,0.018932,0.019023,0.018907,1.003305,0.018910,0.001035,0.001042,0.007003,0.006918,0.006926,0.001043,0.000992,0.001005,0.001008,0.003834,0.004753,0.003860,0.003803,0.002224
java.constant_pool,0.000112,0.001426,0.001217,0.001450,0.001220,0.000257,0.001793,0.001217,0.001282,0.001444,0.025223,0.001610,0.000244,0.001327,0.000201,0.002024,0.001308,0.003442,0.003171,0.001217,0.023067,0.001444,0.001311,0.001841,0.001653,0.001695,0.000123,0.001310,0.001444,0.001444,0.001664,0.001791,0.000231,0.002065,0.001472,0.001310,0.001444,0.001217,0.001512,0.001396,0.001217,0.001697,0.001310,0.018894,0.000153,0.000551,0.001217,0.001236,0.001217,0.001217,0.000294,0.003125,0.000111,0.001217,0.001678,0.001302,0.000322,0.001469,0.001286,0.000316,0.001310,0.003328,0.001450,0.001395,0.000123,0.001514,0.001425,0.001485,0.001498,0.001461,0.001532,0.001588,0.001310,0.001471,0.001326,0.001433,0.000240,0.001217,0.000189,0.001217,0.001697,0.001626,0.001465,0.000170,0.000230,0.000413,0.001344,0.001310,0.001217,0.001444,0.001823,0.001217,0.001450,0.000123,0.001533,0.001673,0.001433,0.001405,0.002322,0.002309,0.002319,0.001908,0.001901,0.002299,0.002299,0.002299,0.002309,0.002306,0.002300,0.002311,0.002322,0.002311,0.002306,0.002306,0.002491,0.002494,0.002491,0.002481,0.002481,0.003884,0.002478,0.001922,0.001907,0.001230,0.002028,0.002023,0.002591,0.001916,0.001900,0.001921,0.018928,0.002063,0.003196,0.003207,0.003212,0.003207,0.003198,0.003204,0.001179,0.001183,0.002150,0.002146,0.002163,0.003229,0.001229,0.001224,0.001210,0.002073,0.004050,0.003433,0.003430,0.001907,0.001907,0.001938,0.001907,0.001907,0.001906,0.001906,0.001906,0.018923,0.019014,0.018898,0.018910,1.003064,0.001035,0.001042,0.006979,0.006894,0.006902,0.001043,0.000992,0.001005,0.001008,0.004187,0.004792,0.003898,0.003842,0.002482
java.jvm_gc_allocation,0.008652,0.034991,0.000056,0.000237,0.000056,0.000423,0.000414,0.000056,0.000095,0.000057,0.000338,0.000197,0.000165,0.000108,0.000308,0.032820,0.000169,0.000187,0.000048,0.000056,0.000435,0.000057,0.000202,0.004683,0.000414,0.000256,0.008773,0.004616,0.000057,0.000057,0.000422,0.000267,0.035345,0.000362,0.000253,0.004616,0.000057,0.000056,0.000057,0.000195,0.000056,0.000444,0.004616,0.000256,0.009200,0.000370,0.000056,0.000069,0.000056,0.000056,0.000453,0.000048,0.008650,0.000056,0.000458,0.000169,0.000495,0.000308,0.004251,0.000354,0.004616,0.000221,0.000237,0.000255,0.026344,0.000318,0.000056,0.001026,0.000237,0.000245,0.000248,0.000356,0.004616,0.000882,0.004660,0.000057,0.000068,0.000056,0.000136,0.000056,0.000419,0.000369,0.000057,0.000052,0.000352,0.000471,0.000202,0.004616,0.000056,0.000234,0.000276,0.000056,0.000238,0.026344,0.000355,0.000409,0.000057,0.000056,0.001574,0.001573,0.001903,0.001337,0.001337,0.001573,0.001573,0.001573,0.001573,0.001903,0.001573,0.001573,0.001573,0.001573,0.001573,0.001573,0.001841,0.001841,0.001841,0.001840,0.001840,0.000125,0.001841,0.001352,0.001352,0.000146,0.000168,0.000168,0.001841,0.001338,0.001337,0.001670,0.001477,0.005195,0.000113,0.000113,0.000113,0.000113,0.000113,0.000113,0.000060,0.000060,0.003073,0.003070,0.003819,0.000113,0.000146,0.000146,0.000146,0.005509,0.005853,0.005854,0.006530,0.002890,0.002890,0.003240,0.002891,0.002890,0.002890,0.002890,0.002890,0.001425,0.001423,0.001424,0.001424,0.001424,1.005507,0.027421,0.002897,0.002894,0.003701,0.027647,0.010170,0.009327,0.009234,0.000125,0.000125,0.000180,0.000125,0.002086
java.gc_reachability_reference_types,0.008134,0.025191,0.000053,0.000510,0.000053,0.000397,0.000415,0.000053,0.000090,0.000054,0.000317,0.000185,0.000155,0.000101,0.000289,0.030893,0.000159,0.000176,0.000045,0.000053,0.000435,0.000054,0.000190,0.004333,0.000415,0.000240,0.008248,0.004270,0.000054,0.000054,0.000422,0.000537,0.033084,0.000626,0.000524,0.004270,0.000054,0.000053,0.000054,0.000209,0.000053,0.000443,0.004270,0.000240,0.008649,0.000347,0.000053,0.000065,0.000053,0.000053,0.000425,0.000045,0.008132,0.000053,0.000560,0.000159,0.000465,0.000315,0.003927,0.000332,0.004270,0.000208,0.000510,0.000369,0.024619,0.000324,0.000053,0.001250,0.000509,0.000516,0.000520,0.000621,0.004270,0.029341,0.004311,0.000054,0.000064,0.000053,0.000128,0.000053,0.000419,0.000633,0.000054,0.000049,0.000330,0.000443,0.000190,0.004270,0.000053,0.000506,0.000545,0.000053,0.000510,0.024619,0.000359,0.000410,0.000054,0.000053,0.001756,0.001756,0.002066,0.001282,0.001282,0.001755,0.001755,0.001756,0.001756,0.002066,0.001755,0.001756,0.001756,0.001862,0.001756,0.001756,0.001739,0.001739,0.001739,0.001738,0.001738,0.000136,0.001739,0.001296,0.001296,0.000155,0.000158,0.000158,0.001739,0.001282,0.001282,0.001595,0.001396,0.004881,0.000122,0.000122,0.000122,0.000122,0.000122,0.000122,0.000056,0.000056,0.002866,0.002864,0.003377,0.000122,0.000155,0.000155,0.000155,0.005175,0.005512,0.005513,0.006148,0.002698,0.002698,0.003026,0.002699,0.002698,0.002697,0.002697,0.002697,0.001347,0.001345,0.001346,0.001346,0.001346,0.025757,1.005226,0.002716,0.002713,0.003266,0.025843,0.009570,0.008778,0.008691,0.000136,0.000136,0.000187,0.000136,0.001969
java.safepoint_deoptimization_osr,0.001588,0.002292,0.001454,0.000209,0.001458,0.000870,0.000301,0.001454,0.001496,0.001661,0.030143,0.001558,0.000180,0.001524,0.000819,0.000665,0.001469,0.023173,0.004181,0.001454,0.000384,0.001661,0.001578,0.001833,0.000199,0.001748,0.001623,0.001570,0.001661,0.001661,0.000205,0.000349,0.001769,0.000431,0.000222,0.001570,0.001661,0.001454,0.001741,0.000133,0.001454,0.000223,0.001570,0.005969,0.001655,0.000117,0.001454,0.001465,0.001454,0.001454,0.000935,0.004144,0.001587,0.001454,0.000202,0.001420,0.000969,0.000222,0.001547,0.000211,0.001570,0.030369,0.000209,0.000241,0.001570,0.000250,0.001618,0.000318,0.000251,0.000215,0.000267,0.000352,0.001570,0.000268,0.001580,0.001652,0.000106,0.001454,0.000140,0.001454,0.000230,0.000344,0.001677,0.000045,0.000855,0.028436,0.001603,0.001570,0.001454,0.000206,0.000363,0.001454,0.000210,0.001570,0.000342,0.000195,0.001652,0.001602,0.001304,0.001288,0.001289,0.001160,0.001146,0.001274,0.001274,0.001274,0.001274,0.001274,0.001274,0.001274,0.001305,0.001291,0.001289,0.001289,0.001242,0.001242,0.001242,0.001241,0.001241,0.003886,0.001242,0.001147,0.001151,0.000308,0.002382,0.002376,0.001242,0.001146,0.001154,0.001151,0.008742,0.001364,0.002490,0.002503,0.002491,0.002491,0.002492,0.002499,0.001404,0.001395,0.002586,0.002594,0.002614,0.002516,0.000293,0.000308,0.000293,0.001364,0.004951,0.004205,0.004237,0.003096,0.003096,0.002889,0.003097,0.003096,0.003096,0.003096,0.003096,0.008709,0.008720,0.008703,0.008733,0.008703,0.002627,0.002621,1.004830,0.023695,0.023533,0.002661,0.002649,0.002629,0.002620,0.003282,0.004583,0.003908,0.003277,0.001288
java.tiered_jit_compilation,0.001685,0.002433,0.001543,0.000222,0.001547,0.000321,0.000320,0.001543,0.001587,0.001762,0.006240,0.001654,0.000192,0.001617,0.000267,0.000706,0.001559,0.032524,0.004573,0.001543,0.000408,0.001762,0.001674,0.001945,0.000211,0.001855,0.001722,0.001666,0.001763,0.001763,0.000218,0.000371,0.001877,0.000457,0.000236,0.001666,0.001762,0.001543,0.001848,0.000142,0.001543,0.000237,0.001666,0.032356,0.001756,0.000124,0.001543,0.001555,0.001543,0.001543,0.000390,0.004534,0.001685,0.001543,0.000215,0.001507,0.000426,0.000236,0.001642,0.000224,0.001666,0.032482,0.000222,0.000256,0.001666,0.000266,0.001717,0.000338,0.000267,0.000229,0.000283,0.000374,0.001666,0.000285,0.001677,0.001754,0.000113,0.001543,0.000149,0.001543,0.000244,0.000365,0.001780,0.000048,0.000305,0.000954,0.001701,0.001666,0.001543,0.000219,0.000386,0.001543,0.000223,0.001666,0.000363,0.000207,0.001754,0.001700,0.001384,0.001367,0.001368,0.001231,0.001216,0.001352,0.001352,0.001352,0.001352,0.001352,0.001352,0.001352,0.001385,0.001370,0.001368,0.001368,0.001318,0.001318,0.001318,0.001317,0.001317,0.004459,0.001318,0.001217,0.001222,0.000347,0.002528,0.002521,0.001318,0.001217,0.001225,0.001222,0.009173,0.001448,0.002642,0.002657,0.002643,0.002643,0.002645,0.002652,0.001490,0.001481,0.002744,0.002753,0.002774,0.002670,0.000330,0.000347,0.000330,0.001448,0.004556,0.004482,0.004515,0.002460,0.002460,0.002463,0.002460,0.002460,0.002459,0.002459,0.002459,0.009138,0.009380,0.009132,0.009163,0.009132,0.002787,0.002781,0.025169,1.004927,0.025979,0.002823,0.002812,0.002790,0.002781,0.003565,0.005277,0.004482,0.003559,0.001367
java.escape_analysis_scalar_replacement,0.001593,0.028790,0.001458,0.000210,0.001463,0.000303,0.000302,0.001458,0.001501,0.001666,0.005799,0.001563,0.000181,0.001529,0.000252,0.000667,0.001473,0.023278,0.004224,0.001458,0.000385,0.001666,0.001583,0.002080,0.000199,0.001754,0.001628,0.001816,0.001666,0.001666,0.000206,0.000350,0.002308,0.000432,0.000222,0.001816,0.001666,0.001458,0.001747,0.000134,0.001458,0.000224,0.001816,0.030498,0.001660,0.000117,0.001458,0.001470,0.001458,0.001458,0.000368,0.004187,0.001592,0.001458,0.000203,0.001424,0.000402,0.000223,0.001793,0.000212,0.001816,0.030498,0.000210,0.000242,0.002108,0.000251,0.001623,0.000319,0.000252,0.000216,0.000268,0.000353,0.001816,0.000269,0.001826,0.001658,0.000107,0.001458,0.000140,0.001458,0.000231,0.000345,0.001682,0.000045,0.000288,0.000901,0.001608,0.001816,0.001458,0.000207,0.000364,0.001458,0.000210,0.002108,0.000343,0.000195,0.001658,0.001607,0.001343,0.001327,0.001327,0.001191,0.001176,0.001312,0.001312,0.001312,0.001312,0.001312,0.001312,0.001312,0.001344,0.001330,0.001328,0.001328,0.001280,0.001280,0.001280,0.001280,0.001280,0.003917,0.001281,0.001177,0.001182,0.000313,0.002390,0.002383,0.001280,0.001177,0.001185,0.001182,0.008675,0.001438,0.002498,0.002511,0.002499,0.002499,0.002501,0.002507,0.001409,0.001400,0.002675,0.002683,0.003354,0.002524,0.000298,0.000313,0.000298,0.001438,0.004328,0.004258,0.004289,0.002394,0.002394,0.002397,0.002395,0.002394,0.002394,0.002394,0.002394,0.008641,0.008870,0.008635,0.008665,0.008635,0.003366,0.003163,0.023611,0.024538,1.004925,0.003203,0.002693,0.002672,0.002663,0.003311,0.004690,0.003939,0.003305,0.001327
java.object_layout_headers_compressed_oops,0.008272,0.023641,0.000049,0.000471,0.000049,0.000372,0.000388,0.000049,0.000084,0.000050,0.000297,0.000174,0.000145,0.000095,0.000271,0.028995,0.000149,0.000165,0.000042,0.000049,0.000407,0.000050,0.000178,0.004066,0.000388,0.000225,0.008378,0.004007,0.000050,0.000050,0.000395,0.000497,0.031338,0.000580,0.000484,0.004007,0.000050,0.000049,0.000050,0.000196,0.000049,0.000415,0.004007,0.000225,0.029589,0.000326,0.000049,0.000061,0.000049,0.000049,0.000399,0.000042,0.008270,0.000049,0.000521,0.000149,0.000436,0.000295,0.003685,0.000311,0.004007,0.000195,0.000471,0.000342,0.023393,0.000303,0.000049,0.027667,0.000471,0.000477,0.000480,0.000575,0.004007,0.001039,0.004045,0.000050,0.000060,0.000049,0.000120,0.000049,0.000392,0.000586,0.000050,0.000046,0.000310,0.000415,0.000178,0.004007,0.000049,0.000467,0.000504,0.000049,0.000471,0.023393,0.000336,0.000384,0.000050,0.000049,0.001640,0.001640,0.001931,0.001202,0.001202,0.001640,0.001640,0.001640,0.001640,0.001931,0.001640,0.001640,0.001640,0.001640,0.001640,0.001640,0.001631,0.001631,0.001631,0.001631,0.001631,0.000127,0.001631,0.001215,0.001215,0.000145,0.000148,0.000148,0.001631,0.001202,0.001202,0.001495,0.001310,0.004616,0.000114,0.000114,0.000114,0.000114,0.000114,0.000114,0.000053,0.000053,0.002690,0.002687,0.003169,0.000114,0.000145,0.000145,0.000145,0.004891,0.005268,0.005268,0.005864,0.002532,0.002532,0.002840,0.002532,0.002532,0.002531,0.002531,0.002531,0.001263,0.001262,0.001263,0.001263,0.001263,0.024345,0.024226,0.002584,0.002582,0.003101,1.005965,0.009617,0.009454,0.008794,0.000127,0.000127,0.000175,0.000127,0.002724
java.jni_boundary,0.034706,0.003551,0.000059,0.002060,0.000059,0.000198,0.000210,0.000059,0.000145,0.000039,0.000332,0.000287,0.000117,0.000172,0.000136,0.001181,0.000250,0.000184,0.000047,0.000059,0.000231,0.000039,0.000102,0.002676,0.000210,0.000162,0.035131,0.001959,0.000039,0.000039,0.000232,0.002101,0.033638,0.000637,0.002094,0.001959,0.000039,0.000059,0.000039,0.000116,0.000059,0.000269,0.001959,0.000252,0.027258,0.000139,0.000059,0.000088,0.000059,0.000059,0.000264,0.000047,0.026924,0.000059,0.001821,0.000250,0.000283,0.000227,0.001790,0.000845,0.001959,0.000218,0.002060,0.001923,0.009469,0.000310,0.000059,0.002845,0.002061,0.002077,0.002085,0.002173,0.001959,0.002252,0.001984,0.000039,0.000051,0.000059,0.000072,0.000059,0.000214,0.002195,0.000039,0.000036,0.000156,0.000243,0.000102,0.001959,0.000059,0.002052,0.002119,0.000059,0.002060,0.009469,0.000216,0.000205,0.000039,0.000059,0.003276,0.003275,0.003276,0.002479,0.002478,0.003274,0.003274,0.003275,0.003294,0.003269,0.003279,0.003270,0.003275,0.003276,0.003270,0.003270,0.001476,0.001460,0.001476,0.001460,0.001460,0.000110,0.001460,0.002479,0.002494,0.000108,0.000097,0.000097,0.001460,0.002507,0.002472,0.002480,0.001368,0.003169,0.000102,0.000102,0.000102,0.000118,0.000102,0.000102,0.000057,0.000075,0.001411,0.001394,0.001430,0.000120,0.000108,0.000108,0.000108,0.003169,0.005636,0.005637,0.006646,0.001320,0.001320,0.001322,0.001320,0.001320,0.001320,0.001320,0.001320,0.001364,0.001344,0.001362,0.001345,0.001345,0.010017,0.010035,0.002879,0.002876,0.002916,0.010758,1.006917,0.027966,0.027440,0.000146,0.000110,0.000134,0.000110,0.002352
