language,from_node,relation,to_node,required,multiple,named,evidence
c,abstract_pointer_declarator,CHILD,ms_pointer_modifier,False,True,True,node-types.json
c,abstract_pointer_declarator,CHILD,type_qualifier,False,True,True,node-types.json
c,alignas_qualifier,CHILD,expression,True,False,True,node-types.json
c,alignas_qualifier,CHILD,type_descriptor,True,False,True,node-types.json
c,argument_list,CHILD,compound_statement,False,True,True,node-types.json
c,argument_list,CHILD,expression,False,True,True,node-types.json
c,argument_list,CHILD,preproc_defined,False,True,True,node-types.json
c,array_declarator,CHILD,type_qualifier,False,True,True,node-types.json
c,attribute,CHILD,argument_list,False,False,True,node-types.json
c,attribute_declaration,CHILD,attribute,True,True,True,node-types.json
c,attribute_specifier,CHILD,argument_list,True,False,True,node-types.json
c,attributed_declarator,CHILD,_declarator,True,True,True,node-types.json
c,attributed_declarator,CHILD,_field_declarator,True,True,True,node-types.json
c,attributed_declarator,CHILD,_type_declarator,True,True,True,node-types.json
c,attributed_declarator,CHILD,attribute_declaration,True,True,True,node-types.json
c,attributed_statement,CHILD,attribute_declaration,True,True,True,node-types.json
c,attributed_statement,CHILD,statement,True,True,True,node-types.json
c,bitfield_clause,CHILD,expression,True,False,True,node-types.json
c,case_statement,CHILD,attributed_statement,False,True,True,node-types.json
c,case_statement,CHILD,break_statement,False,True,True,node-types.json
c,case_statement,CHILD,compound_statement,False,True,True,node-types.json
c,case_statement,CHILD,continue_statement,False,True,True,node-types.json
c,case_statement,CHILD,declaration,False,True,True,node-types.json
c,case_statement,CHILD,do_statement,False,True,True,node-types.json
c,case_statement,CHILD,expression_statement,False,True,True,node-types.json
c,case_statement,CHILD,for_statement,False,True,True,node-types.json
c,case_statement,CHILD,goto_statement,False,True,True,node-types.json
c,case_statement,CHILD,if_statement,False,True,True,node-types.json
c,case_statement,CHILD,labeled_statement,False,True,True,node-types.json
c,case_statement,CHILD,return_statement,False,True,True,node-types.json
c,case_statement,CHILD,seh_leave_statement,False,True,True,node-types.json
c,case_statement,CHILD,seh_try_statement,False,True,True,node-types.json
c,case_statement,CHILD,switch_statement,False,True,True,node-types.json
c,case_statement,CHILD,type_definition,False,True,True,node-types.json
c,case_statement,CHILD,while_statement,False,True,True,node-types.json
c,char_literal,CHILD,character,True,True,True,node-types.json
c,char_literal,CHILD,escape_sequence,True,True,True,node-types.json
c,compound_statement,CHILD,declaration,False,True,True,node-types.json
c,compound_statement,CHILD,function_definition,False,True,True,node-types.json
c,compound_statement,CHILD,linkage_specification,False,True,True,node-types.json
c,compound_statement,CHILD,preproc_call,False,True,True,node-types.json
c,compound_statement,CHILD,preproc_def,False,True,True,node-types.json
c,compound_statement,CHILD,preproc_function_def,False,True,True,node-types.json
c,compound_statement,CHILD,preproc_if,False,True,True,node-types.json
c,compound_statement,CHILD,preproc_ifdef,False,True,True,node-types.json
c,compound_statement,CHILD,preproc_include,False,True,True,node-types.json
c,compound_statement,CHILD,statement,False,True,True,node-types.json
c,compound_statement,CHILD,type_definition,False,True,True,node-types.json
c,compound_statement,CHILD,type_specifier,False,True,True,node-types.json
c,concatenated_string,CHILD,identifier,True,True,True,node-types.json
c,concatenated_string,CHILD,string_literal,True,True,True,node-types.json
c,declaration,CHILD,attribute_declaration,False,True,True,node-types.json
c,declaration,CHILD,attribute_specifier,False,True,True,node-types.json
c,declaration,CHILD,ms_declspec_modifier,False,True,True,node-types.json
c,declaration,CHILD,storage_class_specifier,False,True,True,node-types.json
c,declaration,CHILD,type_qualifier,False,True,True,node-types.json
c,declaration_list,CHILD,declaration,False,True,True,node-types.json
c,declaration_list,CHILD,function_definition,False,True,True,node-types.json
c,declaration_list,CHILD,linkage_specification,False,True,True,node-types.json
c,declaration_list,CHILD,preproc_call,False,True,True,node-types.json
c,declaration_list,CHILD,preproc_def,False,True,True,node-types.json
c,declaration_list,CHILD,preproc_function_def,False,True,True,node-types.json
c,declaration_list,CHILD,preproc_if,False,True,True,node-types.json
c,declaration_list,CHILD,preproc_ifdef,False,True,True,node-types.json
c,declaration_list,CHILD,preproc_include,False,True,True,node-types.json
c,declaration_list,CHILD,statement,False,True,True,node-types.json
c,declaration_list,CHILD,type_definition,False,True,True,node-types.json
c,declaration_list,CHILD,type_specifier,False,True,True,node-types.json
c,else_clause,CHILD,statement,True,False,True,node-types.json
c,enum_specifier,CHILD,attribute_specifier,False,False,True,node-types.json
c,enumerator_list,CHILD,enumerator,False,True,True,node-types.json
c,enumerator_list,CHILD,preproc_call,False,True,True,node-types.json
c,enumerator_list,CHILD,preproc_if,False,True,True,node-types.json
c,enumerator_list,CHILD,preproc_ifdef,False,True,True,node-types.json
c,expression_statement,CHILD,comma_expression,False,False,True,node-types.json
c,expression_statement,CHILD,expression,False,False,True,node-types.json
c,extension_expression,CHILD,expression,True,False,True,node-types.json
c,field_declaration,CHILD,attribute_declaration,False,True,True,node-types.json
c,field_declaration,CHILD,attribute_specifier,False,True,True,node-types.json
c,field_declaration,CHILD,bitfield_clause,False,True,True,node-types.json
c,field_declaration,CHILD,ms_declspec_modifier,False,True,True,node-types.json
c,field_declaration,CHILD,storage_class_specifier,False,True,True,node-types.json
c,field_declaration,CHILD,type_qualifier,False,True,True,node-types.json
c,field_declaration_list,CHILD,field_declaration,False,True,True,node-types.json
c,field_declaration_list,CHILD,preproc_call,False,True,True,node-types.json
c,field_declaration_list,CHILD,preproc_def,False,True,True,node-types.json
c,field_declaration_list,CHILD,preproc_function_def,False,True,True,node-types.json
c,field_declaration_list,CHILD,preproc_if,False,True,True,node-types.json
c,field_declaration_list,CHILD,preproc_ifdef,False,True,True,node-types.json
c,field_designator,CHILD,field_identifier,True,False,True,node-types.json
c,function_declarator,CHILD,attribute_specifier,False,True,True,node-types.json
c,function_declarator,CHILD,call_expression,False,True,True,node-types.json
c,function_declarator,CHILD,gnu_asm_expression,False,True,True,node-types.json
c,function_declarator,CHILD,identifier,False,True,True,node-types.json
c,function_definition,CHILD,attribute_declaration,False,True,True,node-types.json
c,function_definition,CHILD,attribute_specifier,False,True,True,node-types.json
c,function_definition,CHILD,declaration,False,True,True,node-types.json
c,function_definition,CHILD,ms_call_modifier,False,True,True,node-types.json
c,function_definition,CHILD,ms_declspec_modifier,False,True,True,node-types.json
c,function_definition,CHILD,storage_class_specifier,False,True,True,node-types.json
c,function_definition,CHILD,type_qualifier,False,True,True,node-types.json
c,generic_expression,CHILD,expression,True,True,True,node-types.json
c,generic_expression,CHILD,type_descriptor,True,True,True,node-types.json
c,gnu_asm_expression,CHILD,gnu_asm_qualifier,False,True,True,node-types.json
c,initializer_list,CHILD,expression,False,True,True,node-types.json
c,initializer_list,CHILD,initializer_list,False,True,True,node-types.json
c,initializer_list,CHILD,initializer_pair,False,True,True,node-types.json
c,labeled_statement,CHILD,declaration,True,False,True,node-types.json
c,labeled_statement,CHILD,statement,True,False,True,node-types.json
c,ms_based_modifier,CHILD,argument_list,True,False,True,node-types.json
c,ms_declspec_modifier,CHILD,identifier,True,False,True,node-types.json
c,ms_pointer_modifier,CHILD,ms_restrict_modifier,True,False,True,node-types.json
c,ms_pointer_modifier,CHILD,ms_signed_ptr_modifier,True,False,True,node-types.json
c,ms_pointer_modifier,CHILD,ms_unaligned_ptr_modifier,True,False,True,node-types.json
c,ms_pointer_modifier,CHILD,ms_unsigned_ptr_modifier,True,False,True,node-types.json
c,parameter_declaration,CHILD,attribute_declaration,False,True,True,node-types.json
c,parameter_declaration,CHILD,attribute_specifier,False,True,True,node-types.json
c,parameter_declaration,CHILD,ms_declspec_modifier,False,True,True,node-types.json
c,parameter_declaration,CHILD,storage_class_specifier,False,True,True,node-types.json
c,parameter_declaration,CHILD,type_qualifier,False,True,True,node-types.json
c,parameter_list,CHILD,compound_statement,False,True,True,node-types.json
c,parameter_list,CHILD,identifier,False,True,True,node-types.json
c,parameter_list,CHILD,parameter_declaration,False,True,True,node-types.json
c,parameter_list,CHILD,variadic_parameter,False,True,True,node-types.json
c,parenthesized_declarator,CHILD,_declarator,True,True,True,node-types.json
c,parenthesized_declarator,CHILD,_field_declarator,True,True,True,node-types.json
c,parenthesized_declarator,CHILD,_type_declarator,True,True,True,node-types.json
c,parenthesized_declarator,CHILD,ms_call_modifier,True,True,True,node-types.json
c,parenthesized_expression,CHILD,comma_expression,True,False,True,node-types.json
c,parenthesized_expression,CHILD,compound_statement,True,False,True,node-types.json
c,parenthesized_expression,CHILD,expression,True,False,True,node-types.json
c,parenthesized_expression,CHILD,preproc_defined,True,False,True,node-types.json
c,pointer_declarator,CHILD,ms_based_modifier,False,True,True,node-types.json
c,pointer_declarator,CHILD,ms_pointer_modifier,False,True,True,node-types.json
c,pointer_declarator,CHILD,type_qualifier,False,True,True,node-types.json
c,preproc_defined,CHILD,identifier,True,False,True,node-types.json
c,preproc_elif,CHILD,declaration,False,True,True,node-types.json
c,preproc_elif,CHILD,enumerator,False,True,True,node-types.json
c,preproc_elif,CHILD,field_declaration,False,True,True,node-types.json
c,preproc_elif,CHILD,function_definition,False,True,True,node-types.json
c,preproc_elif,CHILD,linkage_specification,False,True,True,node-types.json
c,preproc_elif,CHILD,preproc_call,False,True,True,node-types.json
c,preproc_elif,CHILD,preproc_def,False,True,True,node-types.json
c,preproc_elif,CHILD,preproc_function_def,False,True,True,node-types.json
c,preproc_elif,CHILD,preproc_if,False,True,True,node-types.json
c,preproc_elif,CHILD,preproc_ifdef,False,True,True,node-types.json
c,preproc_elif,CHILD,preproc_include,False,True,True,node-types.json
c,preproc_elif,CHILD,statement,False,True,True,node-types.json
c,preproc_elif,CHILD,type_definition,False,True,True,node-types.json
c,preproc_elif,CHILD,type_specifier,False,True,True,node-types.json
c,preproc_elifdef,CHILD,declaration,False,True,True,node-types.json
c,preproc_elifdef,CHILD,enumerator,False,True,True,node-types.json
c,preproc_elifdef,CHILD,field_declaration,False,True,True,node-types.json
c,preproc_elifdef,CHILD,function_definition,False,True,True,node-types.json
c,preproc_elifdef,CHILD,linkage_specification,False,True,True,node-types.json
c,preproc_elifdef,CHILD,preproc_call,False,True,True,node-types.json
c,preproc_elifdef,CHILD,preproc_def,False,True,True,node-types.json
c,preproc_elifdef,CHILD,preproc_function_def,False,True,True,node-types.json
c,preproc_elifdef,CHILD,preproc_if,False,True,True,node-types.json
c,preproc_elifdef,CHILD,preproc_ifdef,False,True,True,node-types.json
c,preproc_elifdef,CHILD,preproc_include,False,True,True,node-types.json
c,preproc_elifdef,CHILD,statement,False,True,True,node-types.json
c,preproc_elifdef,CHILD,type_definition,False,True,True,node-types.json
c,preproc_elifdef,CHILD,type_specifier,False,True,True,node-types.json
c,preproc_else,CHILD,declaration,False,True,True,node-types.json
c,preproc_else,CHILD,enumerator,False,True,True,node-types.json
c,preproc_else,CHILD,field_declaration,False,True,True,node-types.json
c,preproc_else,CHILD,function_definition,False,True,True,node-types.json
c,preproc_else,CHILD,linkage_specification,False,True,True,node-types.json
c,preproc_else,CHILD,preproc_call,False,True,True,node-types.json
c,preproc_else,CHILD,preproc_def,False,True,True,node-types.json
c,preproc_else,CHILD,preproc_function_def,False,True,True,node-types.json
c,preproc_else,CHILD,preproc_if,False,True,True,node-types.json
c,preproc_else,CHILD,preproc_ifdef,False,True,True,node-types.json
c,preproc_else,CHILD,preproc_include,False,True,True,node-types.json
c,preproc_else,CHILD,statement,False,True,True,node-types.json
c,preproc_else,CHILD,type_definition,False,True,True,node-types.json
c,preproc_else,CHILD,type_specifier,False,True,True,node-types.json
c,preproc_if,CHILD,declaration,False,True,True,node-types.json
c,preproc_if,CHILD,enumerator,False,True,True,node-types.json
c,preproc_if,CHILD,field_declaration,False,True,True,node-types.json
c,preproc_if,CHILD,function_definition,False,True,True,node-types.json
c,preproc_if,CHILD,linkage_specification,False,True,True,node-types.json
c,preproc_if,CHILD,preproc_call,False,True,True,node-types.json
c,preproc_if,CHILD,preproc_def,False,True,True,node-types.json
c,preproc_if,CHILD,preproc_function_def,False,True,True,node-types.json
c,preproc_if,CHILD,preproc_if,False,True,True,node-types.json
c,preproc_if,CHILD,preproc_ifdef,False,True,True,node-types.json
c,preproc_if,CHILD,preproc_include,False,True,True,node-types.json
c,preproc_if,CHILD,statement,False,True,True,node-types.json
c,preproc_if,CHILD,type_definition,False,True,True,node-types.json
c,preproc_if,CHILD,type_specifier,False,True,True,node-types.json
c,preproc_ifdef,CHILD,declaration,False,True,True,node-types.json
c,preproc_ifdef,CHILD,enumerator,False,True,True,node-types.json
c,preproc_ifdef,CHILD,field_declaration,False,True,True,node-types.json
c,preproc_ifdef,CHILD,function_definition,False,True,True,node-types.json
