candidate_id,family_hint,evidence_rows,source_layers,raw_names,accepted_into_pstar,rejection_reason
MLIR_LINALG_REDUCE,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.reduce,false,no complete observable atom witness / composition proof
RVV_TUPLE_EXTRACT,VECTOR,6,RISCV_VECTOR,llvm.riscv.tuple_extract;llvm.riscv.tuple_extract_mask;llvm.riscv.tuple_extract_vi;llvm.riscv.tuple_extract_vv;llvm.riscv.tuple_extract_vx,false,no complete observable atom witness / composition proof
RVV_VWMACCU,VECTOR,6,RISCV_VECTOR,llvm.riscv.vwmaccu;llvm.riscv.vwmaccu_mask;llvm.riscv.vwmaccu_vi;llvm.riscv.vwmaccu_vv;llvm.riscv.vwmaccu_vx,false,no complete observable atom witness / composition proof
RVV_VFCLASS,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfclass;llvm.riscv.vfclass_mask;llvm.riscv.vfclass_vi;llvm.riscv.vfclass_vv;llvm.riscv.vfclass_vx,false,no complete observable atom witness / composition proof
HEXAGON_HVX_PRED_XOR,VECTOR,2,HEXAGON_HVX,llvm.hexagon.pred_xor,false,no complete observable atom witness / composition proof
STABLEHLO_TOP_K,TENSOR_ALGEBRA,6,STABLEHLO_OPS,stablehlo.top_k;stablehlo.top_k.bf16;stablehlo.top_k.f32;stablehlo.top_k.i32;stablehlo.top_k.i8,false,no complete observable atom witness / composition proof
MLIR_LINALG_CONV_2_D_NCHW_FCHW,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.conv_2d_nchw_fchw,false,no complete observable atom witness / composition proof
RVV_VFMSUB,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfmsub;llvm.riscv.vfmsub_mask;llvm.riscv.vfmsub_vi;llvm.riscv.vfmsub_vv;llvm.riscv.vfmsub_vx,false,no complete observable atom witness / composition proof
AMDGPU_FREXP_EXP,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_FREXP_EXP;amdgcn_frexp_exp,false,no complete observable atom witness / composition proof
TABLE_GROW,COLLECTION,2,H5_NORMALIZED;WEBASSEMBLY,TABLE_GROW;table.grow,false,no complete observable atom witness / composition proof
GPU_MATCH_ALL,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_MATCH_ALL;match.all.sync,false,no complete observable atom witness / composition proof
VECTOR_MASK_ANY,VECTOR,2,H5_NORMALIZED;HOTSPOT_C2,VECTOR_MASK_ANY;VectorTest/MaskAny,false,no complete observable atom witness / composition proof
AMDGPU_MFMA,TENSOR,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_MFMA;amdgcn_mfma_*,false,no complete observable atom witness / composition proof
FUNCTION_REFERENCE_CREATE,FUNCTION,2,H5_NORMALIZED;WEBASSEMBLY,FUNCTION_REFERENCE_CREATE;ref.func,false,no complete observable atom witness / composition proof
STABLEHLO_CLAMP,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.clamp;stablehlo.clamp.bf16;stablehlo.clamp.f32;stablehlo.clamp.i32;stablehlo.clamp.i8,false,no complete observable atom witness / composition proof
STABLEHLO_NEGATE,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.negate;stablehlo.negate.bf16;stablehlo.negate.f32;stablehlo.negate.i32;stablehlo.negate.i8,false,no complete observable atom witness / composition proof
STABLEHLO_COUNT_LEADING_ZEROS,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.count_leading_zeros;stablehlo.count_leading_zeros.bf16;stablehlo.count_leading_zeros.f32;stablehlo.count_leading_zeros.i32;stablehlo.count_leading_zeros.i8,false,no complete observable atom witness / composition proof
AARCH64_SME_MOV_TO_ZA,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.mov_to_za;llvm.aarch64.sme.mov_to_za_vg2;llvm.aarch64.sme.mov_to_za_vg4;llvm.aarch64.sme.mov_to_za_za32;llvm.aarch64.sme.mov_to_za_za64,false,no complete observable atom witness / composition proof
AMDGPU_PERMLANE16,VECTOR,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_PERMLANE16;amdgcn_permlane16,false,no complete observable atom witness / composition proof
X86_MWAIT,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.mwait,false,no complete observable atom witness / composition proof
AARCH64_SME_FMOPS,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.fmops;llvm.aarch64.sme.fmops_vg2;llvm.aarch64.sme.fmops_vg4;llvm.aarch64.sme.fmops_za32;llvm.aarch64.sme.fmops_za64,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_DIV,COMPLEX,2,MLIR_COMPLEX,complex.div,false,no complete observable atom witness / composition proof
MLIR_SPARSE_CONVERT,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.convert,false,no complete observable atom witness / composition proof
AARCH64_SVE_MAXNM,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.maxnm;llvm.aarch64.sve.maxnm.f16;llvm.aarch64.sve.maxnm.f32;llvm.aarch64.sve.maxnm.f64;llvm.aarch64.sve.maxnm.i16;llvm.aarch64.sve.maxnm.i32;llvm.aarch64.sve.maxnm.i64;llvm.aarch64.sve.maxnm.i8;llvm.aarch64.sve.maxnm_m;llvm.aarch64.sve.maxnm_x;llvm.aarch64.sve.maxnm_z,false,no complete observable atom witness / composition proof
BPF_PACKET_LOAD_HALF,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.packet_load_half,false,no complete observable atom witness / composition proof
CARRYLESS_MUL_HIGH,BITWISE,2,H5_NORMALIZED;RISCV_ISA,CARRYLESS_MUL_HIGH;clmulh,false,no complete observable atom witness / composition proof
GPU_THREAD_ID_Z,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_THREAD_ID_Z;llvm.nvvm.read.ptx.sreg.tid.z,false,no complete observable atom witness / composition proof
MLIR_SPARSE_UNARY,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.unary,false,no complete observable atom witness / composition proof
X86_SHA256_MSG1,CRYPTO,6,X86_INTRINSICS,llvm.x86.sha256msg1;llvm.x86.sha256msg1.128;llvm.x86.sha256msg1.256;llvm.x86.sha256msg1.512;llvm.x86.sha256msg1.mask,false,no complete observable atom witness / composition proof
AARCH64_SVE_CMPEQ,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.cmpeq;llvm.aarch64.sve.cmpeq.f16;llvm.aarch64.sve.cmpeq.f32;llvm.aarch64.sve.cmpeq.f64;llvm.aarch64.sve.cmpeq.i16;llvm.aarch64.sve.cmpeq.i32;llvm.aarch64.sve.cmpeq.i64;llvm.aarch64.sve.cmpeq.i8;llvm.aarch64.sve.cmpeq_m;llvm.aarch64.sve.cmpeq_x;llvm.aarch64.sve.cmpeq_z,false,no complete observable atom witness / composition proof
COUNT_LEADING_SIGN,BITWISE,2,AARCH64_ISA;H5_NORMALIZED,CLS;COUNT_LEADING_SIGN,false,no complete observable atom witness / composition proof
IL_CONSTRAINED_CALL,FUNCTION,2,DOTNET_IL;H5_NORMALIZED,IL_CONSTRAINED_CALL;constrained.,false,no complete observable atom witness / composition proof
MLIR_OMP_PARALLEL,CONCURRENCY,2,MLIR_OPENMP,omp.parallel,false,no complete observable atom witness / composition proof
TOSA_REDUCE_PRODUCT,TENSOR_REDUCTION,6,MLIR_TOSA,tosa.reduce_product;tosa.reduce_product.bf16;tosa.reduce_product.f32;tosa.reduce_product.i32;tosa.reduce_product.i8,false,no complete observable atom witness / composition proof
TOSA_CONCAT,TENSOR_ML,6,MLIR_TOSA,tosa.concat;tosa.concat.bf16;tosa.concat.f32;tosa.concat.i32;tosa.concat.i8,false,no complete observable atom witness / composition proof
MLIR_SPARSE_COORDINATES,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.coordinates,false,no complete observable atom witness / composition proof
SIMD_Q15_MULR_SAT,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,SIMD_Q15MULR_SAT;i16x8.q15mulr_sat_s,false,no complete observable atom witness / composition proof
LLVM_VP_LSHR,VECTOR,2,LLVM_VP,llvm.vp.lshr,false,no complete observable atom witness / composition proof
COS,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,COS;math.cos,false,no complete observable atom witness / composition proof
SINH,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,SINH;math.sinh,false,no complete observable atom witness / composition proof
IL_STORE_OBJECT,OBJECT,2,DOTNET_IL;H5_NORMALIZED,IL_STORE_OBJECT;stobj,false,no complete observable atom witness / composition proof
AMDGPU_ALIGNBYTE,BITWISE,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_ALIGNBYTE;amdgcn_alignbyte,false,no complete observable atom witness / composition proof
HEXAGON_HVX_PREDICATED_VSTORE,VECTOR_MEMORY,2,HEXAGON_HVX,llvm.hexagon.predicated_vstore,false,no complete observable atom witness / composition proof
FLOOR,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,FLOOR;math.floor,false,no complete observable atom witness / composition proof
X86_FLAGS_READ,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.flags_read,false,no complete observable atom witness / composition proof
RVV_VASUB,VECTOR,6,RISCV_VECTOR,llvm.riscv.vasub;llvm.riscv.vasub_mask;llvm.riscv.vasub_vi;llvm.riscv.vasub_vv;llvm.riscv.vasub_vx,false,no complete observable atom witness / composition proof
STABLEHLO_RNG_BIT_GENERATOR,RANDOM,6,STABLEHLO_OPS,stablehlo.rng_bit_generator;stablehlo.rng_bit_generator.bf16;stablehlo.rng_bit_generator.f32;stablehlo.rng_bit_generator.i32;stablehlo.rng_bit_generator.i8,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_LOAD,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,LOAD,false,no complete observable atom witness / composition proof
TOSA_TABLE,TENSOR_ML,6,MLIR_TOSA,tosa.table;tosa.table.bf16;tosa.table.f32;tosa.table.i32;tosa.table.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_LD2,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.ld2;llvm.aarch64.sve.ld2.f16;llvm.aarch64.sve.ld2.f32;llvm.aarch64.sve.ld2.f64;llvm.aarch64.sve.ld2.i16;llvm.aarch64.sve.ld2.i32;llvm.aarch64.sve.ld2.i64;llvm.aarch64.sve.ld2.i8;llvm.aarch64.sve.ld2_m;llvm.aarch64.sve.ld2_x;llvm.aarch64.sve.ld2_z,false,no complete observable atom witness / composition proof
GPU_BARRIER_SYNC,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_BARRIER_SYNC;barrier0 / barrier.sync,false,no complete observable atom witness / composition proof
MLIR_TENSOR_COLLAPSE_SHAPE,TENSOR,2,MLIR_TENSOR,tensor.collapse_shape,false,no complete observable atom witness / composition proof
RVV_VMSBF,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmsbf;llvm.riscv.vmsbf_mask;llvm.riscv.vmsbf_vi;llvm.riscv.vmsbf_vv;llvm.riscv.vmsbf_vx,false,no complete observable atom witness / composition proof
IMAGE_QUERY_SAMPLES,IMAGE,2,H5_NORMALIZED;SPIRV,IMAGE_QUERY_SAMPLES;OpImageQuerySamples,false,no complete observable atom witness / composition proof
X86_AVX512_MASK_BLEND,VECTOR,6,X86_INTRINSICS,llvm.x86.avx512_mask_blend;llvm.x86.avx512_mask_blend.128;llvm.x86.avx512_mask_blend.256;llvm.x86.avx512_mask_blend.512;llvm.x86.avx512_mask_blend.mask,false,no complete observable atom witness / composition proof
GROUP_ANY,CONCURRENCY,2,H5_NORMALIZED;SPIRV,GROUP_ANY;OpGroupAny / GroupNonUniformAny,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_STACK_SLOT,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,STACK_SLOT,false,no complete observable atom witness / composition proof
TOSA_COS,TENSOR_ML,6,MLIR_TOSA,tosa.cos;tosa.cos.bf16;tosa.cos.f32;tosa.cos.i32;tosa.cos.i8,false,no complete observable atom witness / composition proof
MLIR_OMP_DISTRIBUTE,CONCURRENCY,2,MLIR_OPENMP,omp.distribute,false,no complete observable atom witness / composition proof
AARCH64_SME_USMOPA,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.usmopa;llvm.aarch64.sme.usmopa_vg2;llvm.aarch64.sme.usmopa_vg4;llvm.aarch64.sme.usmopa_za32;llvm.aarch64.sme.usmopa_za64,false,no complete observable atom witness / composition proof
RVV_VMUL,VECTOR,6,RISCV_VECTOR,llvm.riscv.vmul;llvm.riscv.vmul_mask;llvm.riscv.vmul_vi;llvm.riscv.vmul_vv;llvm.riscv.vmul_vx,false,no complete observable atom witness / composition proof
MLIR_QUANT_STORAGE_CAST,QUANTIZATION,2,MLIR_QUANT,quant.storage_cast,false,no complete observable atom witness / composition proof
SIMD_LANE_EXTRACT,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,SIMD_LANE_EXTRACT;extract_lane,false,no complete observable atom witness / composition proof
VECTOR_REARRANGE,VECTOR,2,H5_NORMALIZED;HOTSPOT_C2,VECTOR_REARRANGE;VectorRearrange,false,no complete observable atom witness / composition proof
BPF_BTF_TYPE_TAG,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.btf_type_tag,false,no complete observable atom witness / composition proof
AARCH64_SVE_CNTH,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.cnth;llvm.aarch64.sve.cnth.f16;llvm.aarch64.sve.cnth.f32;llvm.aarch64.sve.cnth.f64;llvm.aarch64.sve.cnth.i16;llvm.aarch64.sve.cnth.i32;llvm.aarch64.sve.cnth.i64;llvm.aarch64.sve.cnth.i8;llvm.aarch64.sve.cnth_m;llvm.aarch64.sve.cnth_x;llvm.aarch64.sve.cnth_z,false,no complete observable atom witness / composition proof
STABLEHLO_MULTIPLY,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.multiply;stablehlo.multiply.bf16;stablehlo.multiply.f32;stablehlo.multiply.i32;stablehlo.multiply.i8,false,no complete observable atom witness / composition proof
STABLEHLO_MAP,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.map;stablehlo.map.bf16;stablehlo.map.f32;stablehlo.map.i32;stablehlo.map.i8,false,no complete observable atom witness / composition proof
I31_REFERENCE_GET,OBJECT,2,H5_NORMALIZED;WEBASSEMBLY,I31_REFERENCE_GET;i31.get_s/i31.get_u,false,no complete observable atom witness / composition proof
MLIR_BUFFERIZATION_TO_TENSOR,BINDING_MEMORY,2,MLIR_BUFFERIZATION,bufferization.to_tensor,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_EXPM1,COMPLEX,2,MLIR_COMPLEX,complex.expm1,false,no complete observable atom witness / composition proof
AARCH64_SVE_CMPGE,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.cmpge;llvm.aarch64.sve.cmpge.f16;llvm.aarch64.sve.cmpge.f32;llvm.aarch64.sve.cmpge.f64;llvm.aarch64.sve.cmpge.i16;llvm.aarch64.sve.cmpge.i32;llvm.aarch64.sve.cmpge.i64;llvm.aarch64.sve.cmpge.i8;llvm.aarch64.sve.cmpge_m;llvm.aarch64.sve.cmpge_x;llvm.aarch64.sve.cmpge_z,false,no complete observable atom witness / composition proof
SATURATING_ADD,ARITHMETIC,1,H5_NORMALIZED,SATURATING_ADD,false,no complete observable atom witness / composition proof
GPU_DP4_A,ARITHMETIC,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_DP4A;idp4a,false,no complete observable atom witness / composition proof
LIFETIME_PIN_OR_SCOPE,LifetimeFamily,1,DECOMPILER_QUOTIENT,PinnedRegion,false,no complete observable atom witness / composition proof
AES_ENCRYPT_ROUND,CRYPTO,2,H5_NORMALIZED;RISCV_ISA,AES_ENCRYPT_ROUND;aes32esi / aes32esmi,false,no complete observable atom witness / composition proof
MLIR_SPARSE_PUSH_BACK,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.push_back,false,no complete observable atom witness / composition proof
AARCH64_SVE_LSL,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.lsl;llvm.aarch64.sve.lsl.f16;llvm.aarch64.sve.lsl.f32;llvm.aarch64.sve.lsl.f64;llvm.aarch64.sve.lsl.i16;llvm.aarch64.sve.lsl.i32;llvm.aarch64.sve.lsl.i64;llvm.aarch64.sve.lsl.i8;llvm.aarch64.sve.lsl_m;llvm.aarch64.sve.lsl_x;llvm.aarch64.sve.lsl_z,false,no complete observable atom witness / composition proof
UDIVMOD,ARITHMETIC,2,H5_NORMALIZED;HOTSPOT_C2,UDIVMOD;UDivModI/UDivModL,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VAVG,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vavg,false,no complete observable atom witness / composition proof
AARCH64_SVE_MINNM,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.minnm;llvm.aarch64.sve.minnm.f16;llvm.aarch64.sve.minnm.f32;llvm.aarch64.sve.minnm.f64;llvm.aarch64.sve.minnm.i16;llvm.aarch64.sve.minnm.i32;llvm.aarch64.sve.minnm.i64;llvm.aarch64.sve.minnm.i8;llvm.aarch64.sve.minnm_m;llvm.aarch64.sve.minnm_x;llvm.aarch64.sve.minnm_z,false,no complete observable atom witness / composition proof
AARCH64_SME_MOV_FROM_ZA,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.mov_from_za;llvm.aarch64.sme.mov_from_za_vg2;llvm.aarch64.sme.mov_from_za_vg4;llvm.aarch64.sme.mov_from_za_za32;llvm.aarch64.sme.mov_from_za_za64,false,no complete observable atom witness / composition proof
GC_ARRAY_SET,COLLECTION,2,H5_NORMALIZED;WEBASSEMBLY,GC_ARRAY_SET;array.set,false,no complete observable atom witness / composition proof
RVV_VSLIDE1_DOWN,VECTOR,6,RISCV_VECTOR,llvm.riscv.vslide1down;llvm.riscv.vslide1down_mask;llvm.riscv.vslide1down_vi;llvm.riscv.vslide1down_vv;llvm.riscv.vslide1down_vx,false,no complete observable atom witness / composition proof
STABLEHLO_IF,CONTROL,6,STABLEHLO_OPS,stablehlo.if;stablehlo.if.bf16;stablehlo.if.f32;stablehlo.if.i32;stablehlo.if.i8,false,no complete observable atom witness / composition proof
STABLEHLO_MINIMUM,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.minimum;stablehlo.minimum.bf16;stablehlo.minimum.f32;stablehlo.minimum.i32;stablehlo.minimum.i8,false,no complete observable atom witness / composition proof
IMAGE_READ,IMAGE,2,H5_NORMALIZED;SPIRV,IMAGE_READ;OpImageRead,false,no complete observable atom witness / composition proof
AARCH64_SVE_AND,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.and;llvm.aarch64.sve.and.f16;llvm.aarch64.sve.and.f32;llvm.aarch64.sve.and.f64;llvm.aarch64.sve.and.i16;llvm.aarch64.sve.and.i32;llvm.aarch64.sve.and.i64;llvm.aarch64.sve.and.i8;llvm.aarch64.sve.and_m;llvm.aarch64.sve.and_x;llvm.aarch64.sve.and_z,false,no complete observable atom witness / composition proof
RVV_VFWMUL,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfwmul;llvm.riscv.vfwmul_mask;llvm.riscv.vfwmul_vi;llvm.riscv.vfwmul_vv;llvm.riscv.vfwmul_vx,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VADDW,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vaddw,false,no complete observable atom witness / composition proof
AARCH64_SVE_FCMPNE,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.fcmpne;llvm.aarch64.sve.fcmpne.f16;llvm.aarch64.sve.fcmpne.f32;llvm.aarch64.sve.fcmpne.f64;llvm.aarch64.sve.fcmpne.i16;llvm.aarch64.sve.fcmpne.i32;llvm.aarch64.sve.fcmpne.i64;llvm.aarch64.sve.fcmpne.i8;llvm.aarch64.sve.fcmpne_m;llvm.aarch64.sve.fcmpne_x;llvm.aarch64.sve.fcmpne_z,false,no complete observable atom witness / composition proof
IL_ADD_OVERFLOW,ARITHMETIC,2,DOTNET_IL;H5_NORMALIZED,IL_ADD_OVERFLOW;add.ovf,false,no complete observable atom witness / composition proof
MLIR_GPU_BLOCK_ID,GPU,2,MLIR_GPU,gpu.block_id,false,no complete observable atom witness / composition proof
ATOMIC_FLAG_TEST_SET,CONCURRENCY_MEMORY,2,H5_NORMALIZED;SPIRV,ATOMIC_FLAG_TEST_SET;OpAtomicFlagTestAndSet,false,no complete observable atom witness / composition proof
LOCAL_TEE,BINDING_MEMORY,2,H5_NORMALIZED;WEBASSEMBLY,LOCAL_TEE;local.tee,false,no complete observable atom witness / composition proof
IL_OVERFLOW_CONVERT_UNSIGNED_SOURCE,TYPE_CONVERSION,2,DOTNET_IL;H5_NORMALIZED,IL_OVERFLOW_CONVERT_UNSIGNED_SOURCE;conv.ovf.*.un,false,no complete observable atom witness / composition proof
IMAGE_FETCH,IMAGE,2,H5_NORMALIZED;SPIRV,IMAGE_FETCH;OpImageFetch,false,no complete observable atom witness / composition proof
MUL_HIGH,ARITHMETIC,1,H5_NORMALIZED,MUL_HIGH,false,no complete observable atom witness / composition proof
STABLEHLO_CASE,CONTROL,6,STABLEHLO_OPS,stablehlo.case;stablehlo.case.bf16;stablehlo.case.f32;stablehlo.case.i32;stablehlo.case.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_SUB,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.sub;llvm.aarch64.sve.sub.f16;llvm.aarch64.sve.sub.f32;llvm.aarch64.sve.sub.f64;llvm.aarch64.sve.sub.i16;llvm.aarch64.sve.sub.i32;llvm.aarch64.sve.sub.i64;llvm.aarch64.sve.sub.i8;llvm.aarch64.sve.sub_m;llvm.aarch64.sve.sub_x;llvm.aarch64.sve.sub_z,false,no complete observable atom witness / composition proof
CONTROL_BARRIER,CONCURRENCY,2,H5_NORMALIZED;SPIRV,CONTROL_BARRIER;OpControlBarrier,false,no complete observable atom witness / composition proof
AARCH64_SME_READ_VERT,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.read_vert;llvm.aarch64.sme.read_vert_vg2;llvm.aarch64.sme.read_vert_vg4;llvm.aarch64.sme.read_vert_za32;llvm.aarch64.sme.read_vert_za64,false,no complete observable atom witness / composition proof
MLIR_BUFFERIZATION_OWNERSHIP,BINDING_MEMORY,2,MLIR_BUFFERIZATION,bufferization.ownership,false,no complete observable atom witness / composition proof
X86_ATOMIC_SUB_CC,CONCURRENCY_MEMORY,2,X86_INTRINSICS,llvm.x86.atomic_sub_cc,false,no complete observable atom witness / composition proof
AARCH64_SVE_WHILELE,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.whilele;llvm.aarch64.sve.whilele.f16;llvm.aarch64.sve.whilele.f32;llvm.aarch64.sve.whilele.f64;llvm.aarch64.sve.whilele.i16;llvm.aarch64.sve.whilele.i32;llvm.aarch64.sve.whilele.i64;llvm.aarch64.sve.whilele.i8;llvm.aarch64.sve.whilele_m;llvm.aarch64.sve.whilele_x;llvm.aarch64.sve.whilele_z,false,no complete observable atom witness / composition proof
MLIR_GPU_LANE_ID,GPU,2,MLIR_GPU,gpu.lane_id,false,no complete observable atom witness / composition proof
IL_SIZEOF_TYPE,REFLECTION,2,DOTNET_IL;H5_NORMALIZED,IL_SIZEOF_TYPE;sizeof,false,no complete observable atom witness / composition proof
MLIR_LINALG_ELEM_WISE_UNARY,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.elem_wise_unary,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_ASSUME_MAP,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,ASSUME_MAP,false,no complete observable atom witness / composition proof
RVV_VSRL,VECTOR,6,RISCV_VECTOR,llvm.riscv.vsrl;llvm.riscv.vsrl_mask;llvm.riscv.vsrl_vi;llvm.riscv.vsrl_vv;llvm.riscv.vsrl_vx,false,no complete observable atom witness / composition proof
SYSCALL,CallFamily,1,DECOMPILER_QUOTIENT,LLIL_SYSCALL,false,no complete observable atom witness / composition proof
AARCH64_SVE_CMPGT,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.cmpgt;llvm.aarch64.sve.cmpgt.f16;llvm.aarch64.sve.cmpgt.f32;llvm.aarch64.sve.cmpgt.f64;llvm.aarch64.sve.cmpgt.i16;llvm.aarch64.sve.cmpgt.i32;llvm.aarch64.sve.cmpgt.i64;llvm.aarch64.sve.cmpgt.i8;llvm.aarch64.sve.cmpgt_m;llvm.aarch64.sve.cmpgt_x;llvm.aarch64.sve.cmpgt_z,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VCMPH_EQ,VECTOR,2,HEXAGON_HVX,llvm.hexagon.vcmph_eq,false,no complete observable atom witness / composition proof
BPF_BTF_TYPE_INFO,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.btf_type_info,false,no complete observable atom witness / composition proof
AARCH64_SVE_EXT,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.ext;llvm.aarch64.sve.ext.f16;llvm.aarch64.sve.ext.f32;llvm.aarch64.sve.ext.f64;llvm.aarch64.sve.ext.i16;llvm.aarch64.sve.ext.i32;llvm.aarch64.sve.ext.i64;llvm.aarch64.sve.ext.i8;llvm.aarch64.sve.ext_m;llvm.aarch64.sve.ext_x;llvm.aarch64.sve.ext_z,false,no complete observable atom witness / composition proof
BPF_MAP_DELETE_ELEM,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.map_delete_elem,false,no complete observable atom witness / composition proof
