feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,kotlin.nullable_type,kotlin.null_safety_flow,kotlin.safe_call,kotlin.elvis_operator,kotlin.non_null_assertion,kotlin.smart_cast,kotlin.platform_flexible_type,kotlin.definitely_non_null_type,kotlin.intersection_type,kotlin.captured_type,kotlin.type_alias,kotlin.variance_in_out,kotlin.star_projection,kotlin.generic_where_constraints,kotlin.type_inference_constraint_system,kotlin.builder_inference,kotlin.reified_type_parameter,kotlin.function_type,kotlin.receiver_function_type,kotlin.suspend_function_type,kotlin.unit_type,kotlin.nothing_type,kotlin.unsigned_integer_types,kotlin.value_class,kotlin.data_class,kotlin.sealed_class_interface,kotlin.enum_entry_semantics,kotlin.object_singleton,kotlin.companion_object,kotlin.extension_function_property,kotlin.delegated_property,kotlin.backing_field_accessor,kotlin.constructor_init_order,kotlin.internal_visibility,kotlin.annotation_use_site,kotlin.context_receivers_parameters,kotlin.operator_overloading,kotlin.infix_function,kotlin.named_arguments,kotlin.default_arguments,kotlin.vararg_spread,kotlin.trailing_lambda,kotlin.implicit_receiver_tower,kotlin.overload_resolution,kotlin.member_extension_resolution,kotlin.sam_conversion,kotlin.callable_reference,kotlin.reflection_kclass,kotlin.destructuring_component,kotlin.when_expression,kotlin.when_exhaustiveness,kotlin.range_progression_iteration,kotlin.labeled_control_flow,kotlin.nonlocal_return,kotlin.try_expression,kotlin.exception_throw_catch_finally,kotlin.inline_function,kotlin.crossinline_noinline,kotlin.contracts_dsl,kotlin.calls_in_place_effect,kotlin.returns_implies_effect,kotlin.suspend_resume,kotlin.continuation_state_machine,kotlin.coroutine_suspension_points,kotlin.suspend_lambda,kotlin.expect_actual,kotlin.jvm_boxing_unboxing,kotlin.java_nullability_enhancement,kotlin.jvm_signature_mangling,kotlin.js_dynamic_external,kotlin.native_c_objc_interop,kotlin.klib_metadata,kotlin.fir_semantic_resolution,kotlin.fir_data_flow,kotlin.fir_to_ir,kotlin.ir_semantics,kotlin.jvm_backend_lowering,kotlin.js_backend_lowering,kotlin.native_backend_lowering,kotlin.wasm_backend_lowering,kotlin.compiler_plugin_extension_points,kotlin.const_evaluation
kotlin.destructuring_component,0.003023,0.000217,0.002877,0.002076,0.002910,0.000038,0.002101,0.002847,0.002910,0.000999,0.000129,0.005785,0.001844,0.002910,0.000038,0.002101,0.002863,0.000129,0.000129,0.002910,0.002048,0.000999,0.000938,0.003057,0.002101,0.000938,0.000113,0.000217,0.000999,0.000999,0.002001,0.002076,0.000113,0.002137,0.002076,0.000217,0.000999,0.002898,0.000999,0.002101,0.002877,0.002101,0.000217,0.000129,0.000113,0.001881,0.002910,0.002912,0.002910,0.002910,0.000038,0.000129,0.000113,0.002877,0.002076,0.005785,0.000038,0.002101,0.000217,0.004752,0.000217,0.000129,0.001989,0.002076,0.000113,0.004920,0.002898,0.002076,0.002076,0.002076,0.002076,0.002076,0.000217,0.002076,0.003057,0.000999,0.001895,0.002877,0.001895,0.002877,0.002101,0.002076,0.000999,0.001895,0.000038,0.000038,0.000938,0.000217,0.002877,0.002076,0.002076,0.002910,0.002076,0.000113,0.002048,0.002101,0.000999,0.002898,0.004026,0.004026,0.004026,0.004026,0.004026,0.004026,0.004026,0.004026,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003396,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.003370,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,0.009640,1.001547,0.002362,0.002362,0.003645,0.002362,0.002120,0.000816,0.000816,0.002120,0.002120,0.002087,0.002087,0.002087,0.001318,0.001318,0.001318,0.001318,0.001457,0.001391,0.001457,0.001391,0.001457,0.001457,0.001457,0.001377,0.001377,0.001377,0.001377,0.001377,0.001377,0.001377,0.001377,0.001377,0.002087
kotlin.when_expression,0.000139,0.000178,0.004501,0.001346,0.004511,0.000088,0.001334,0.004473,0.004511,0.009238,0.000147,0.004518,0.000222,0.004511,0.000088,0.001334,0.004458,0.000147,0.000147,0.004511,0.001373,0.009238,0.005205,0.000185,0.001334,0.005205,0.000043,0.000178,0.009238,0.009238,0.001325,0.001346,0.000043,0.001359,0.001346,0.000178,0.009238,0.008563,0.009238,0.001334,0.004501,0.001334,0.000178,0.000147,0.000043,0.004296,0.004511,0.004515,0.004511,0.004511,0.000088,0.000147,0.000043,0.004501,0.001346,0.004518,0.000088,0.001334,0.000178,0.000276,0.000178,0.000147,0.001367,0.001346,0.000043,0.001381,0.008563,0.001346,0.001346,0.001346,0.001346,0.001346,0.000178,0.001346,0.000185,0.009238,0.000268,0.004501,0.000268,0.004501,0.001334,0.001346,0.009238,0.000268,0.000088,0.000088,0.005205,0.000178,0.004501,0.001346,0.001346,0.004511,0.001346,0.000043,0.001373,0.001334,0.009238,0.008563,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,1.001756,0.013064,0.005653,0.013064,0.003026,0.003894,0.003894,0.003026,0.003026,0.002917,0.002917,0.002917,0.003087,0.003087,0.003087,0.003087,0.001000,0.000935,0.001000,0.000935,0.001000,0.001000,0.001000,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002917
kotlin.when_exhaustiveness,0.000139,0.000178,0.004501,0.001346,0.004511,0.000088,0.001334,0.004473,0.004511,0.009238,0.000147,0.004518,0.000222,0.004511,0.000088,0.001334,0.004458,0.000147,0.000147,0.004511,0.001373,0.009238,0.005205,0.000185,0.001334,0.005205,0.000043,0.000178,0.009238,0.009238,0.001325,0.001346,0.000043,0.001359,0.001346,0.000178,0.009238,0.008563,0.009238,0.001334,0.004501,0.001334,0.000178,0.000147,0.000043,0.004296,0.004511,0.004515,0.004511,0.004511,0.000088,0.000147,0.000043,0.004501,0.001346,0.004518,0.000088,0.001334,0.000178,0.000276,0.000178,0.000147,0.001367,0.001346,0.000043,0.001381,0.008563,0.001346,0.001346,0.001346,0.001346,0.001346,0.000178,0.001346,0.000185,0.009238,0.000268,0.004501,0.000268,0.004501,0.001334,0.001346,0.009238,0.000268,0.000088,0.000088,0.005205,0.000178,0.004501,0.001346,0.001346,0.004511,0.001346,0.000043,0.001373,0.001334,0.009238,0.008563,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.013064,1.001756,0.005653,0.013064,0.003026,0.003894,0.003894,0.003026,0.003026,0.002917,0.002917,0.002917,0.003087,0.003087,0.003087,0.003087,0.001000,0.000935,0.001000,0.000935,0.001000,0.001000,0.001000,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002917
kotlin.range_progression_iteration,0.000206,0.000190,0.008399,0.001481,0.004938,0.000093,0.001504,0.004894,0.004938,0.003317,0.000188,0.004982,0.000209,0.004938,0.000093,0.001504,0.004865,0.000188,0.000188,0.004938,0.001513,0.003317,0.003181,0.000234,0.001504,0.003181,0.000064,0.000190,0.003317,0.003317,0.001444,0.001481,0.000064,0.001494,0.001481,0.000190,0.003317,0.005028,0.003317,0.001504,0.008399,0.001504,0.000190,0.000188,0.000064,0.000368,0.004938,0.004979,0.004938,0.004938,0.000093,0.000188,0.000064,0.008399,0.001481,0.004982,0.000093,0.001504,0.000190,0.000320,0.000190,0.000188,0.001543,0.001481,0.000064,0.001558,0.005028,0.001481,0.001481,0.001481,0.001481,0.001481,0.000190,0.001481,0.000234,0.003317,0.000275,0.008399,0.000275,0.008399,0.001504,0.001481,0.003317,0.000275,0.000093,0.000093,0.003181,0.000190,0.008399,0.001481,0.001481,0.004938,0.001481,0.000064,0.001513,0.001504,0.003317,0.005028,0.006423,0.006423,0.006423,0.006423,0.006423,0.006423,0.006423,0.006423,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.001258,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.002256,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.004816,0.005328,0.005328,1.001293,0.005328,0.002159,0.002451,0.002451,0.002159,0.002159,0.003028,0.003028,0.003028,0.003126,0.003126,0.003126,0.003126,0.001095,0.001023,0.001095,0.001023,0.001095,0.001095,0.001095,0.003182,0.003182,0.003182,0.003182,0.003182,0.003182,0.003182,0.003182,0.003182,0.003028
kotlin.labeled_control_flow,0.000139,0.000178,0.004501,0.001346,0.004511,0.000088,0.001334,0.004473,0.004511,0.009238,0.000147,0.004518,0.000222,0.004511,0.000088,0.001334,0.004458,0.000147,0.000147,0.004511,0.001373,0.009238,0.005205,0.000185,0.001334,0.005205,0.000043,0.000178,0.009238,0.009238,0.001325,0.001346,0.000043,0.001359,0.001346,0.000178,0.009238,0.008563,0.009238,0.001334,0.004501,0.001334,0.000178,0.000147,0.000043,0.004296,0.004511,0.004515,0.004511,0.004511,0.000088,0.000147,0.000043,0.004501,0.001346,0.004518,0.000088,0.001334,0.000178,0.000276,0.000178,0.000147,0.001367,0.001346,0.000043,0.001381,0.008563,0.001346,0.001346,0.001346,0.001346,0.001346,0.000178,0.001346,0.000185,0.009238,0.000268,0.004501,0.000268,0.004501,0.001334,0.001346,0.009238,0.000268,0.000088,0.000088,0.005205,0.000178,0.004501,0.001346,0.001346,0.004511,0.001346,0.000043,0.001373,0.001334,0.009238,0.008563,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.004579,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001150,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.001165,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.003311,0.013064,0.013064,0.005653,1.001756,0.003026,0.003894,0.003894,0.003026,0.003026,0.002917,0.002917,0.002917,0.003087,0.003087,0.003087,0.003087,0.001000,0.000935,0.001000,0.000935,0.001000,0.001000,0.001000,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002042,0.002917
kotlin.nonlocal_return,0.000188,0.000211,0.004855,0.000347,0.004926,0.000069,0.003301,0.004812,0.004926,0.001685,0.001497,0.004906,0.007896,0.004926,0.000069,0.003301,0.009691,0.001497,0.001497,0.004926,0.003313,0.001685,0.001575,0.000190,0.003301,0.001575,0.000048,0.000211,0.001685,0.001685,0.008074,0.000347,0.000048,0.003240,0.000347,0.000211,0.001685,0.004904,0.001685,0.003301,0.004855,0.003301,0.000211,0.001497,0.000048,0.003159,0.004926,0.004819,0.004926,0.004926,0.000069,0.001497,0.000048,0.004855,0.000347,0.004906,0.000069,0.003301,0.000211,0.003162,0.000211,0.001497,0.000320,0.000347,0.000048,0.003293,0.004904,0.000347,0.000347,0.000347,0.000347,0.000347,0.000211,0.000347,0.000190,0.001685,0.003183,0.004855,0.003183,0.004855,0.003301,0.000347,0.001685,0.003183,0.000069,0.000069,0.001575,0.000211,0.004855,0.000347,0.000347,0.004926,0.000347,0.000048,0.003313,0.003301,0.001685,0.004904,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003917,0.003917,0.002965,0.003917,1.001198,0.001294,0.001294,0.015786,0.015786,0.003456,0.003456,0.003456,0.002193,0.002193,0.002193,0.002193,0.002409,0.000219,0.002409,0.000219,0.002409,0.002409,0.002409,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.003456
kotlin.try_expression,0.000156,0.005843,0.002657,0.000125,0.002935,0.000160,0.000108,0.002712,0.002935,0.010687,0.000135,0.002733,0.000068,0.002935,0.000160,0.000108,0.002629,0.000135,0.000135,0.002935,0.000435,0.010687,0.017114,0.005640,0.000108,0.017114,0.000046,0.005843,0.010687,0.010687,0.000133,0.000125,0.000046,0.000108,0.000125,0.005843,0.010687,0.003078,0.010687,0.000108,0.002657,0.000108,0.005843,0.000135,0.000046,0.000515,0.002935,0.002731,0.002935,0.002935,0.000160,0.000135,0.000046,0.002657,0.000125,0.002733,0.000160,0.000108,0.005843,0.000169,0.005843,0.000135,0.000252,0.000125,0.000046,0.000234,0.003078,0.000125,0.000125,0.000125,0.000125,0.000125,0.005843,0.000125,0.005640,0.010687,0.000370,0.002657,0.000370,0.002657,0.000108,0.000125,0.010687,0.000370,0.000160,0.000160,0.017114,0.005843,0.002657,0.000125,0.000125,0.002935,0.000125,0.000046,0.000435,0.000108,0.010687,0.003078,0.005968,0.005968,0.005968,0.005968,0.005968,0.005968,0.005968,0.005968,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.007063,0.007063,0.004717,0.007063,0.001814,1.002110,0.022432,0.001814,0.001814,0.003582,0.003582,0.003582,0.005767,0.005767,0.005767,0.005767,0.000163,0.001699,0.000163,0.001699,0.000163,0.000163,0.000163,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.003582
kotlin.exception_throw_catch_finally,0.000156,0.005843,0.002657,0.000125,0.002935,0.000160,0.000108,0.002712,0.002935,0.010687,0.000135,0.002733,0.000068,0.002935,0.000160,0.000108,0.002629,0.000135,0.000135,0.002935,0.000435,0.010687,0.017114,0.005640,0.000108,0.017114,0.000046,0.005843,0.010687,0.010687,0.000133,0.000125,0.000046,0.000108,0.000125,0.005843,0.010687,0.003078,0.010687,0.000108,0.002657,0.000108,0.005843,0.000135,0.000046,0.000515,0.002935,0.002731,0.002935,0.002935,0.000160,0.000135,0.000046,0.002657,0.000125,0.002733,0.000160,0.000108,0.005843,0.000169,0.005843,0.000135,0.000252,0.000125,0.000046,0.000234,0.003078,0.000125,0.000125,0.000125,0.000125,0.000125,0.005843,0.000125,0.005640,0.010687,0.000370,0.002657,0.000370,0.002657,0.000108,0.000125,0.010687,0.000370,0.000160,0.000160,0.017114,0.005843,0.002657,0.000125,0.000125,0.002935,0.000125,0.000046,0.000435,0.000108,0.010687,0.003078,0.005968,0.005968,0.005968,0.005968,0.005968,0.005968,0.005968,0.005968,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000153,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.000177,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.002074,0.007063,0.007063,0.004717,0.007063,0.001814,0.022432,1.002110,0.001814,0.001814,0.003582,0.003582,0.003582,0.005767,0.005767,0.005767,0.005767,0.000163,0.001699,0.000163,0.001699,0.000163,0.000163,0.000163,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.001895,0.003582
kotlin.inline_function,0.000188,0.000211,0.004855,0.000347,0.004926,0.000069,0.003301,0.004812,0.004926,0.001685,0.001497,0.004906,0.007896,0.004926,0.000069,0.003301,0.009691,0.001497,0.001497,0.004926,0.003313,0.001685,0.001575,0.000190,0.003301,0.001575,0.000048,0.000211,0.001685,0.001685,0.008074,0.000347,0.000048,0.003240,0.000347,0.000211,0.001685,0.004904,0.001685,0.003301,0.004855,0.003301,0.000211,0.001497,0.000048,0.003159,0.004926,0.004819,0.004926,0.004926,0.000069,0.001497,0.000048,0.004855,0.000347,0.004906,0.000069,0.003301,0.000211,0.003162,0.000211,0.001497,0.000320,0.000347,0.000048,0.003293,0.004904,0.000347,0.000347,0.000347,0.000347,0.000347,0.000211,0.000347,0.000190,0.001685,0.003183,0.004855,0.003183,0.004855,0.003301,0.000347,0.001685,0.003183,0.000069,0.000069,0.001575,0.000211,0.004855,0.000347,0.000347,0.004926,0.000347,0.000048,0.003313,0.003301,0.001685,0.004904,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003917,0.003917,0.002965,0.003917,0.015786,0.001294,0.001294,1.001198,0.015786,0.003456,0.003456,0.003456,0.002193,0.002193,0.002193,0.002193,0.002409,0.000219,0.002409,0.000219,0.002409,0.002409,0.002409,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.003456
kotlin.crossinline_noinline,0.000188,0.000211,0.004855,0.000347,0.004926,0.000069,0.003301,0.004812,0.004926,0.001685,0.001497,0.004906,0.007896,0.004926,0.000069,0.003301,0.009691,0.001497,0.001497,0.004926,0.003313,0.001685,0.001575,0.000190,0.003301,0.001575,0.000048,0.000211,0.001685,0.001685,0.008074,0.000347,0.000048,0.003240,0.000347,0.000211,0.001685,0.004904,0.001685,0.003301,0.004855,0.003301,0.000211,0.001497,0.000048,0.003159,0.004926,0.004819,0.004926,0.004926,0.000069,0.001497,0.000048,0.004855,0.000347,0.004906,0.000069,0.003301,0.000211,0.003162,0.000211,0.001497,0.000320,0.000347,0.000048,0.003293,0.004904,0.000347,0.000347,0.000347,0.000347,0.000347,0.000211,0.000347,0.000190,0.001685,0.003183,0.004855,0.003183,0.004855,0.003301,0.000347,0.001685,0.003183,0.000069,0.000069,0.001575,0.000211,0.004855,0.000347,0.000347,0.004926,0.000347,0.000048,0.003313,0.003301,0.001685,0.004904,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002502,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002520,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.002682,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003847,0.003917,0.003917,0.002965,0.003917,0.015786,0.001294,0.001294,0.015786,1.001198,0.003456,0.003456,0.003456,0.002193,0.002193,0.002193,0.002193,0.002409,0.000219,0.002409,0.000219,0.002409,0.002409,0.002409,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.002335,0.003456
kotlin.contracts_dsl,0.000201,0.002832,0.001374,0.001580,0.001533,0.000051,0.002931,0.001379,0.001533,0.001427,0.006259,0.001478,0.001356,0.001533,0.000051,0.002931,0.001397,0.006259,0.006259,0.001533,0.002989,0.001427,0.001375,0.002776,0.002931,0.001375,0.000076,0.002832,0.001427,0.001427,0.002850,0.001580,0.000076,0.002970,0.001580,0.002832,0.001427,0.001434,0.001427,0.002931,0.001374,0.002931,0.002832,0.006259,0.000076,0.001396,0.001533,0.001413,0.001533,0.001533,0.000051,0.006259,0.000076,0.001374,0.001580,0.001478,0.000051,0.002931,0.002832,0.001441,0.002832,0.006259,0.001480,0.001580,0.000076,0.002934,0.001434,0.001580,0.001580,0.001580,0.001580,0.001580,0.002832,0.001580,0.002776,0.001427,0.001495,0.001374,0.001495,0.001374,0.002931,0.001580,0.001427,0.001495,0.000051,0.000051,0.001375,0.002832,0.001374,0.001580,0.001580,0.001533,0.001580,0.000076,0.002989,0.002931,0.001427,0.001434,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003327,0.003327,0.003664,0.003327,0.003045,0.002253,0.002253,0.003045,0.003045,1.001370,0.014247,0.014247,0.001988,0.001988,0.001988,0.001988,0.003568,0.001093,0.003568,0.001093,0.003568,0.003568,0.003568,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.014247
kotlin.calls_in_place_effect,0.000201,0.002832,0.001374,0.001580,0.001533,0.000051,0.002931,0.001379,0.001533,0.001427,0.006259,0.001478,0.001356,0.001533,0.000051,0.002931,0.001397,0.006259,0.006259,0.001533,0.002989,0.001427,0.001375,0.002776,0.002931,0.001375,0.000076,0.002832,0.001427,0.001427,0.002850,0.001580,0.000076,0.002970,0.001580,0.002832,0.001427,0.001434,0.001427,0.002931,0.001374,0.002931,0.002832,0.006259,0.000076,0.001396,0.001533,0.001413,0.001533,0.001533,0.000051,0.006259,0.000076,0.001374,0.001580,0.001478,0.000051,0.002931,0.002832,0.001441,0.002832,0.006259,0.001480,0.001580,0.000076,0.002934,0.001434,0.001580,0.001580,0.001580,0.001580,0.001580,0.002832,0.001580,0.002776,0.001427,0.001495,0.001374,0.001495,0.001374,0.002931,0.001580,0.001427,0.001495,0.000051,0.000051,0.001375,0.002832,0.001374,0.001580,0.001580,0.001533,0.001580,0.000076,0.002989,0.002931,0.001427,0.001434,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003327,0.003327,0.003664,0.003327,0.003045,0.002253,0.002253,0.003045,0.003045,0.014247,1.001370,0.014247,0.001988,0.001988,0.001988,0.001988,0.003568,0.001093,0.003568,0.001093,0.003568,0.003568,0.003568,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.014247
kotlin.returns_implies_effect,0.000201,0.002832,0.001374,0.001580,0.001533,0.000051,0.002931,0.001379,0.001533,0.001427,0.006259,0.001478,0.001356,0.001533,0.000051,0.002931,0.001397,0.006259,0.006259,0.001533,0.002989,0.001427,0.001375,0.002776,0.002931,0.001375,0.000076,0.002832,0.001427,0.001427,0.002850,0.001580,0.000076,0.002970,0.001580,0.002832,0.001427,0.001434,0.001427,0.002931,0.001374,0.002931,0.002832,0.006259,0.000076,0.001396,0.001533,0.001413,0.001533,0.001533,0.000051,0.006259,0.000076,0.001374,0.001580,0.001478,0.000051,0.002931,0.002832,0.001441,0.002832,0.006259,0.001480,0.001580,0.000076,0.002934,0.001434,0.001580,0.001580,0.001580,0.001580,0.001580,0.002832,0.001580,0.002776,0.001427,0.001495,0.001374,0.001495,0.001374,0.002931,0.001580,0.001427,0.001495,0.000051,0.000051,0.001375,0.002832,0.001374,0.001580,0.001580,0.001533,0.001580,0.000076,0.002989,0.002931,0.001427,0.001434,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003206,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.003585,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.002342,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003337,0.003327,0.003327,0.003664,0.003327,0.003045,0.002253,0.002253,0.003045,0.003045,0.014247,0.014247,1.001370,0.001988,0.001988,0.001988,0.001988,0.003568,0.001093,0.003568,0.001093,0.003568,0.003568,0.003568,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.003299,0.014247
