feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,kotlin.nullable_type,kotlin.null_safety_flow,kotlin.safe_call,kotlin.elvis_operator,kotlin.non_null_assertion,kotlin.smart_cast,kotlin.platform_flexible_type,kotlin.definitely_non_null_type,kotlin.intersection_type,kotlin.captured_type,kotlin.type_alias,kotlin.variance_in_out,kotlin.star_projection,kotlin.generic_where_constraints,kotlin.type_inference_constraint_system,kotlin.builder_inference,kotlin.reified_type_parameter,kotlin.function_type,kotlin.receiver_function_type,kotlin.suspend_function_type,kotlin.unit_type,kotlin.nothing_type,kotlin.unsigned_integer_types,kotlin.value_class,kotlin.data_class,kotlin.sealed_class_interface,kotlin.enum_entry_semantics,kotlin.object_singleton,kotlin.companion_object,kotlin.extension_function_property,kotlin.delegated_property,kotlin.backing_field_accessor,kotlin.constructor_init_order,kotlin.internal_visibility,kotlin.annotation_use_site,kotlin.context_receivers_parameters,kotlin.operator_overloading,kotlin.infix_function,kotlin.named_arguments,kotlin.default_arguments,kotlin.vararg_spread,kotlin.trailing_lambda,kotlin.implicit_receiver_tower,kotlin.overload_resolution,kotlin.member_extension_resolution,kotlin.sam_conversion,kotlin.callable_reference,kotlin.reflection_kclass,kotlin.destructuring_component,kotlin.when_expression,kotlin.when_exhaustiveness,kotlin.range_progression_iteration,kotlin.labeled_control_flow,kotlin.nonlocal_return,kotlin.try_expression,kotlin.exception_throw_catch_finally,kotlin.inline_function,kotlin.crossinline_noinline,kotlin.contracts_dsl,kotlin.calls_in_place_effect,kotlin.returns_implies_effect,kotlin.suspend_resume,kotlin.continuation_state_machine,kotlin.coroutine_suspension_points,kotlin.suspend_lambda,kotlin.expect_actual,kotlin.jvm_boxing_unboxing,kotlin.java_nullability_enhancement,kotlin.jvm_signature_mangling,kotlin.js_dynamic_external,kotlin.native_c_objc_interop,kotlin.klib_metadata,kotlin.fir_semantic_resolution,kotlin.fir_data_flow,kotlin.fir_to_ir,kotlin.ir_semantics,kotlin.jvm_backend_lowering,kotlin.js_backend_lowering,kotlin.native_backend_lowering,kotlin.wasm_backend_lowering,kotlin.compiler_plugin_extension_points,kotlin.const_evaluation
kotlin.reflection_kclass,0.32000,0.00000,0.25500,0.17000,0.25500,0.00000,0.17000,0.25500,0.25500,0.07556,0.00000,0.57500,0.17000,0.25500,0.00000,0.17000,0.25500,0.00000,0.00000,0.25500,0.17000,0.07556,0.07556,0.32000,0.17000,0.07556,0.00000,0.00000,0.07556,0.07556,0.17000,0.17000,0.00000,0.17000,0.17000,0.00000,0.07556,0.25500,0.07556,0.17000,0.25500,0.17000,0.00000,0.00000,0.00000,0.17000,0.25500,0.25500,0.25500,0.25500,0.00000,0.00000,0.00000,0.25500,0.17000,0.57500,0.00000,0.17000,0.00000,0.49000,0.00000,0.00000,0.17000,0.17000,0.00000,0.49000,0.25500,0.17000,0.17000,0.17000,0.17000,0.17000,0.00000,0.17000,0.32000,0.07556,0.17000,0.25500,0.17000,0.25500,0.17000,0.17000,0.07556,0.17000,0.00000,0.00000,0.07556,0.00000,0.25500,0.17000,0.17000,0.25500,0.17000,0.00000,0.17000,0.17000,0.07556,0.25500,0.37778,0.37778,0.37778,0.37778,0.37778,0.37778,0.37778,0.37778,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.20400,0.20400,0.34000,0.20400,0.18545,0.06182,0.06182,0.18545,0.18545,0.18545,0.18545,0.18545,0.11333,0.11333,0.11333,0.11333,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.18545
kotlin.destructuring_component,0.32000,0.00000,0.25500,0.17000,0.25500,0.00000,0.17000,0.25500,0.25500,0.07556,0.00000,0.57500,0.17000,0.25500,0.00000,0.17000,0.25500,0.00000,0.00000,0.25500,0.17000,0.07556,0.07556,0.32000,0.17000,0.07556,0.00000,0.00000,0.07556,0.07556,0.17000,0.17000,0.00000,0.17000,0.17000,0.00000,0.07556,0.25500,0.07556,0.17000,0.25500,0.17000,0.00000,0.00000,0.00000,0.17000,0.25500,0.25500,0.25500,0.25500,0.00000,0.00000,0.00000,0.25500,0.17000,0.57500,0.00000,0.17000,0.00000,0.49000,0.00000,0.00000,0.17000,0.17000,0.00000,0.49000,0.25500,0.17000,0.17000,0.17000,0.17000,0.17000,0.00000,0.17000,0.32000,0.07556,0.17000,0.25500,0.17000,0.25500,0.17000,0.17000,0.07556,0.17000,0.00000,0.00000,0.07556,0.00000,0.25500,0.17000,0.17000,0.25500,0.17000,0.00000,0.17000,0.17000,0.07556,0.25500,0.37778,0.37778,0.37778,0.37778,0.37778,0.37778,0.37778,0.37778,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.20400,0.20400,0.34000,0.20400,0.18545,0.06182,0.06182,0.18545,0.18545,0.18545,0.18545,0.18545,0.11333,0.11333,0.11333,0.11333,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.18545
kotlin.when_expression,0.00000,0.00000,0.29143,0.08500,0.29143,0.00000,0.08500,0.29143,0.29143,0.66000,0.00000,0.29143,0.00000,0.29143,0.00000,0.08500,0.29143,0.00000,0.00000,0.29143,0.08500,0.66000,0.34000,0.00000,0.08500,0.34000,0.00000,0.00000,0.66000,0.66000,0.08500,0.08500,0.00000,0.08500,0.08500,0.00000,0.66000,0.61143,0.66000,0.08500,0.29143,0.08500,0.00000,0.00000,0.00000,0.32000,0.29143,0.29143,0.29143,0.29143,0.00000,0.00000,0.00000,0.29143,0.08500,0.29143,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.08500,0.08500,0.00000,0.08500,0.61143,0.08500,0.08500,0.08500,0.08500,0.08500,0.00000,0.08500,0.00000,0.66000,0.00000,0.29143,0.00000,0.29143,0.08500,0.08500,0.66000,0.00000,0.00000,0.00000,0.34000,0.00000,0.29143,0.08500,0.08500,0.29143,0.08500,0.00000,0.08500,0.08500,0.66000,0.61143,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,1.00000,1.00000,0.38857,1.00000,0.20400,0.25500,0.25500,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.20400
kotlin.when_exhaustiveness,0.00000,0.00000,0.29143,0.08500,0.29143,0.00000,0.08500,0.29143,0.29143,0.66000,0.00000,0.29143,0.00000,0.29143,0.00000,0.08500,0.29143,0.00000,0.00000,0.29143,0.08500,0.66000,0.34000,0.00000,0.08500,0.34000,0.00000,0.00000,0.66000,0.66000,0.08500,0.08500,0.00000,0.08500,0.08500,0.00000,0.66000,0.61143,0.66000,0.08500,0.29143,0.08500,0.00000,0.00000,0.00000,0.32000,0.29143,0.29143,0.29143,0.29143,0.00000,0.00000,0.00000,0.29143,0.08500,0.29143,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.08500,0.08500,0.00000,0.08500,0.61143,0.08500,0.08500,0.08500,0.08500,0.08500,0.00000,0.08500,0.00000,0.66000,0.00000,0.29143,0.00000,0.29143,0.08500,0.08500,0.66000,0.00000,0.00000,0.00000,0.34000,0.00000,0.29143,0.08500,0.08500,0.29143,0.08500,0.00000,0.08500,0.08500,0.66000,0.61143,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,1.00000,1.00000,0.38857,1.00000,0.20400,0.25500,0.25500,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.20400
kotlin.range_progression_iteration,0.00000,0.00000,0.66000,0.09714,0.34000,0.00000,0.09714,0.34000,0.34000,0.22667,0.00000,0.34000,0.00000,0.34000,0.00000,0.09714,0.34000,0.00000,0.00000,0.34000,0.09714,0.22667,0.22667,0.00000,0.09714,0.22667,0.00000,0.00000,0.22667,0.22667,0.09714,0.09714,0.00000,0.09714,0.09714,0.00000,0.22667,0.34000,0.22667,0.09714,0.66000,0.09714,0.00000,0.00000,0.00000,0.00000,0.34000,0.34000,0.34000,0.34000,0.00000,0.00000,0.00000,0.66000,0.09714,0.34000,0.00000,0.09714,0.00000,0.00000,0.00000,0.00000,0.09714,0.09714,0.00000,0.09714,0.34000,0.09714,0.09714,0.09714,0.09714,0.09714,0.00000,0.09714,0.00000,0.22667,0.00000,0.66000,0.00000,0.66000,0.09714,0.09714,0.22667,0.00000,0.00000,0.00000,0.22667,0.00000,0.66000,0.09714,0.09714,0.34000,0.09714,0.00000,0.09714,0.09714,0.22667,0.34000,0.48571,0.48571,0.48571,0.48571,0.48571,0.48571,0.48571,0.48571,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.15111,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.34000,0.38857,0.38857,1.00000,0.38857,0.13600,0.17000,0.17000,0.13600,0.13600,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.06800,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667
kotlin.labeled_control_flow,0.00000,0.00000,0.29143,0.08500,0.29143,0.00000,0.08500,0.29143,0.29143,0.66000,0.00000,0.29143,0.00000,0.29143,0.00000,0.08500,0.29143,0.00000,0.00000,0.29143,0.08500,0.66000,0.34000,0.00000,0.08500,0.34000,0.00000,0.00000,0.66000,0.66000,0.08500,0.08500,0.00000,0.08500,0.08500,0.00000,0.66000,0.61143,0.66000,0.08500,0.29143,0.08500,0.00000,0.00000,0.00000,0.32000,0.29143,0.29143,0.29143,0.29143,0.00000,0.00000,0.00000,0.29143,0.08500,0.29143,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.08500,0.08500,0.00000,0.08500,0.61143,0.08500,0.08500,0.08500,0.08500,0.08500,0.00000,0.08500,0.00000,0.66000,0.00000,0.29143,0.00000,0.29143,0.08500,0.08500,0.66000,0.00000,0.00000,0.00000,0.34000,0.00000,0.29143,0.08500,0.08500,0.29143,0.08500,0.00000,0.08500,0.08500,0.66000,0.61143,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.30222,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,1.00000,1.00000,0.38857,1.00000,0.20400,0.25500,0.25500,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.20400
kotlin.nonlocal_return,0.00000,0.00000,0.25500,0.00000,0.25500,0.00000,0.17000,0.25500,0.25500,0.07556,0.07556,0.25500,0.49000,0.25500,0.00000,0.17000,0.57500,0.07556,0.07556,0.25500,0.17000,0.07556,0.07556,0.00000,0.17000,0.07556,0.00000,0.00000,0.07556,0.07556,0.49000,0.00000,0.00000,0.17000,0.00000,0.00000,0.07556,0.25500,0.07556,0.17000,0.25500,0.17000,0.00000,0.07556,0.00000,0.17000,0.25500,0.25500,0.25500,0.25500,0.00000,0.07556,0.00000,0.25500,0.00000,0.25500,0.00000,0.17000,0.00000,0.17000,0.00000,0.07556,0.00000,0.00000,0.00000,0.17000,0.25500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07556,0.17000,0.25500,0.17000,0.25500,0.17000,0.00000,0.07556,0.17000,0.00000,0.00000,0.07556,0.00000,0.25500,0.00000,0.00000,0.25500,0.00000,0.00000,0.17000,0.17000,0.07556,0.25500,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.13600,0.20400,1.00000,0.06182,0.06182,1.00000,1.00000,0.18545,0.18545,0.18545,0.11333,0.11333,0.11333,0.11333,0.12364,0.00000,0.12364,0.00000,0.12364,0.12364,0.12364,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.18545
kotlin.try_expression,0.00000,0.22667,0.08500,0.00000,0.08500,0.00000,0.00000,0.08500,0.08500,0.40800,0.00000,0.08500,0.00000,0.08500,0.00000,0.00000,0.08500,0.00000,0.00000,0.08500,0.00000,0.40800,0.72800,0.22667,0.00000,0.72800,0.00000,0.22667,0.40800,0.40800,0.00000,0.00000,0.00000,0.00000,0.00000,0.22667,0.40800,0.08500,0.40800,0.00000,0.08500,0.00000,0.22667,0.00000,0.00000,0.00000,0.08500,0.08500,0.08500,0.08500,0.00000,0.00000,0.00000,0.08500,0.00000,0.08500,0.00000,0.00000,0.22667,0.00000,0.22667,0.00000,0.00000,0.00000,0.00000,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.00000,0.22667,0.00000,0.22667,0.40800,0.00000,0.08500,0.00000,0.08500,0.00000,0.00000,0.40800,0.00000,0.00000,0.00000,0.72800,0.22667,0.08500,0.00000,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.40800,0.08500,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.25500,0.25500,0.17000,0.25500,0.06182,1.00000,1.00000,0.06182,0.06182,0.13600,0.13600,0.13600,0.22667,0.22667,0.22667,0.22667,0.00000,0.06800,0.00000,0.06800,0.00000,0.00000,0.00000,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.13600
kotlin.exception_throw_catch_finally,0.00000,0.22667,0.08500,0.00000,0.08500,0.00000,0.00000,0.08500,0.08500,0.40800,0.00000,0.08500,0.00000,0.08500,0.00000,0.00000,0.08500,0.00000,0.00000,0.08500,0.00000,0.40800,0.72800,0.22667,0.00000,0.72800,0.00000,0.22667,0.40800,0.40800,0.00000,0.00000,0.00000,0.00000,0.00000,0.22667,0.40800,0.08500,0.40800,0.00000,0.08500,0.00000,0.22667,0.00000,0.00000,0.00000,0.08500,0.08500,0.08500,0.08500,0.00000,0.00000,0.00000,0.08500,0.00000,0.08500,0.00000,0.00000,0.22667,0.00000,0.22667,0.00000,0.00000,0.00000,0.00000,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.00000,0.22667,0.00000,0.22667,0.40800,0.00000,0.08500,0.00000,0.08500,0.00000,0.00000,0.40800,0.00000,0.00000,0.00000,0.72800,0.22667,0.08500,0.00000,0.00000,0.08500,0.00000,0.00000,0.00000,0.00000,0.40800,0.08500,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.22667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.25500,0.25500,0.17000,0.25500,0.06182,1.00000,1.00000,0.06182,0.06182,0.13600,0.13600,0.13600,0.22667,0.22667,0.22667,0.22667,0.00000,0.06800,0.00000,0.06800,0.00000,0.00000,0.00000,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.06182,0.13600
kotlin.inline_function,0.00000,0.00000,0.25500,0.00000,0.25500,0.00000,0.17000,0.25500,0.25500,0.07556,0.07556,0.25500,0.49000,0.25500,0.00000,0.17000,0.57500,0.07556,0.07556,0.25500,0.17000,0.07556,0.07556,0.00000,0.17000,0.07556,0.00000,0.00000,0.07556,0.07556,0.49000,0.00000,0.00000,0.17000,0.00000,0.00000,0.07556,0.25500,0.07556,0.17000,0.25500,0.17000,0.00000,0.07556,0.00000,0.17000,0.25500,0.25500,0.25500,0.25500,0.00000,0.07556,0.00000,0.25500,0.00000,0.25500,0.00000,0.17000,0.00000,0.17000,0.00000,0.07556,0.00000,0.00000,0.00000,0.17000,0.25500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07556,0.17000,0.25500,0.17000,0.25500,0.17000,0.00000,0.07556,0.17000,0.00000,0.00000,0.07556,0.00000,0.25500,0.00000,0.00000,0.25500,0.00000,0.00000,0.17000,0.17000,0.07556,0.25500,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.13600,0.20400,1.00000,0.06182,0.06182,1.00000,1.00000,0.18545,0.18545,0.18545,0.11333,0.11333,0.11333,0.11333,0.12364,0.00000,0.12364,0.00000,0.12364,0.12364,0.12364,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.18545
kotlin.crossinline_noinline,0.00000,0.00000,0.25500,0.00000,0.25500,0.00000,0.17000,0.25500,0.25500,0.07556,0.07556,0.25500,0.49000,0.25500,0.00000,0.17000,0.57500,0.07556,0.07556,0.25500,0.17000,0.07556,0.07556,0.00000,0.17000,0.07556,0.00000,0.00000,0.07556,0.07556,0.49000,0.00000,0.00000,0.17000,0.00000,0.00000,0.07556,0.25500,0.07556,0.17000,0.25500,0.17000,0.00000,0.07556,0.00000,0.17000,0.25500,0.25500,0.25500,0.25500,0.00000,0.07556,0.00000,0.25500,0.00000,0.25500,0.00000,0.17000,0.00000,0.17000,0.00000,0.07556,0.00000,0.00000,0.00000,0.17000,0.25500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07556,0.17000,0.25500,0.17000,0.25500,0.17000,0.00000,0.07556,0.17000,0.00000,0.00000,0.07556,0.00000,0.25500,0.00000,0.00000,0.25500,0.00000,0.00000,0.17000,0.17000,0.07556,0.25500,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.13600,0.20400,1.00000,0.06182,0.06182,1.00000,1.00000,0.18545,0.18545,0.18545,0.11333,0.11333,0.11333,0.11333,0.12364,0.00000,0.12364,0.00000,0.12364,0.12364,0.12364,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.11333,0.18545
kotlin.contracts_dsl,0.00000,0.17000,0.06800,0.07556,0.06800,0.00000,0.17000,0.06800,0.06800,0.07556,0.39556,0.06800,0.07556,0.06800,0.00000,0.17000,0.06800,0.39556,0.39556,0.06800,0.17000,0.07556,0.07556,0.17000,0.17000,0.07556,0.00000,0.17000,0.07556,0.07556,0.17000,0.07556,0.00000,0.17000,0.07556,0.17000,0.07556,0.06800,0.07556,0.17000,0.06800,0.17000,0.17000,0.39556,0.00000,0.07556,0.06800,0.06800,0.06800,0.06800,0.00000,0.39556,0.00000,0.06800,0.07556,0.06800,0.00000,0.17000,0.17000,0.07556,0.17000,0.39556,0.07556,0.07556,0.00000,0.17000,0.06800,0.07556,0.07556,0.07556,0.07556,0.07556,0.17000,0.07556,0.17000,0.07556,0.07556,0.06800,0.07556,0.06800,0.17000,0.07556,0.07556,0.07556,0.00000,0.00000,0.07556,0.17000,0.06800,0.07556,0.07556,0.06800,0.07556,0.00000,0.17000,0.17000,0.07556,0.06800,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.22667,0.20400,0.18545,0.13600,0.13600,0.18545,0.18545,1.00000,1.00000,1.00000,0.11333,0.11333,0.11333,0.11333,0.20400,0.05667,0.20400,0.05667,0.20400,0.20400,0.20400,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,1.00000
kotlin.calls_in_place_effect,0.00000,0.17000,0.06800,0.07556,0.06800,0.00000,0.17000,0.06800,0.06800,0.07556,0.39556,0.06800,0.07556,0.06800,0.00000,0.17000,0.06800,0.39556,0.39556,0.06800,0.17000,0.07556,0.07556,0.17000,0.17000,0.07556,0.00000,0.17000,0.07556,0.07556,0.17000,0.07556,0.00000,0.17000,0.07556,0.17000,0.07556,0.06800,0.07556,0.17000,0.06800,0.17000,0.17000,0.39556,0.00000,0.07556,0.06800,0.06800,0.06800,0.06800,0.00000,0.39556,0.00000,0.06800,0.07556,0.06800,0.00000,0.17000,0.17000,0.07556,0.17000,0.39556,0.07556,0.07556,0.00000,0.17000,0.06800,0.07556,0.07556,0.07556,0.07556,0.07556,0.17000,0.07556,0.17000,0.07556,0.07556,0.06800,0.07556,0.06800,0.17000,0.07556,0.07556,0.07556,0.00000,0.00000,0.07556,0.17000,0.06800,0.07556,0.07556,0.06800,0.07556,0.00000,0.17000,0.17000,0.07556,0.06800,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.20400,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.12364,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.20400,0.20400,0.22667,0.20400,0.18545,0.13600,0.13600,0.18545,0.18545,1.00000,1.00000,1.00000,0.11333,0.11333,0.11333,0.11333,0.20400,0.05667,0.20400,0.05667,0.20400,0.20400,0.20400,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,1.00000
