language,repository,node_type,field,required,multiple,child_type,child_named
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,>=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,>>,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,?,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,^,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,|,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,~,False
swift,alex-pinkus/tree-sitter-swift,call_suffix,name,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,name,True,False,self_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,name,True,False,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,!=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,!==,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,%,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,%=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,&,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,*,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,*=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,+,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,++,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,+=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,-,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,--,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,-=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,/,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,/=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,<,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,<<,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,<=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,==,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,===,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,>,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,>=,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,>>,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,?,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,^,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,bang,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,directive,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,|,False
swift,alex-pinkus/tree-sitter-swift,capture_list_item,value,False,True,~,False
swift,alex-pinkus/tree-sitter-swift,catch_block,error,False,False,pattern,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,array_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,existential_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,function_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,metatype,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,optional_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,check_expression,name,True,False,user_type,True
swift,alex-pinkus/tree-sitter-swift,check_expression,op,True,False,is,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,check_expression,target,True,True,-,False
