language,repository,node_type,named,has_fields,has_children,has_subtypes,payload_json
kotlin,fwcd/tree-sitter-kotlin,infix_expression,True,False,True,False,"{""type"":""infix_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,inheritance_modifier,True,False,False,False,"{""type"":""inheritance_modifier"",""named"":true,""fields"":{}}"
kotlin,fwcd/tree-sitter-kotlin,interpolated_expression,True,False,True,False,"{""type"":""interpolated_expression"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,interpolated_identifier,True,False,False,False,"{""type"":""interpolated_identifier"",""named"":true,""fields"":{}}"
kotlin,fwcd/tree-sitter-kotlin,jump_expression,True,False,True,False,"{""type"":""jump_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""label"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,label,True,False,False,False,"{""type"":""label"",""named"":true,""fields"":{}}"
kotlin,fwcd/tree-sitter-kotlin,lambda_literal,True,False,True,False,"{""type"":""lambda_literal"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""lambda_parameters"",""named"":true},{""type"":""statements"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,lambda_parameters,True,False,True,False,"{""type"":""lambda_parameters"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""function_type"",""named"":true},{""type"":""multi_variable_declaration"",""named"":true},{""type"":""not_nullable_type"",""named"":true},{""type"":""nullable_type"",""named"":true},{""type"":""parenthesized_type"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""user_type"",""named"":true},{""type"":""variable_declaration"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,long_literal,True,False,True,False,"{""type"":""long_literal"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""bin_literal"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""integer_literal"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,member_modifier,True,False,False,False,"{""type"":""member_modifier"",""named"":true,""fields"":{}}"
kotlin,fwcd/tree-sitter-kotlin,modifiers,True,False,True,False,"{""type"":""modifiers"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""annotation"",""named"":true},{""type"":""class_modifier"",""named"":true},{""type"":""function_modifier"",""named"":true},{""type"":""inheritance_modifier"",""named"":true},{""type"":""member_modifier"",""named"":true},{""type"":""parameter_modifier"",""named"":true},{""type"":""platform_modifier"",""named"":true},{""type"":""property_modifier"",""named"":true},{""type"":""visibility_modifier"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,multi_variable_declaration,True,False,True,False,"{""type"":""multi_variable_declaration"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""variable_declaration"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,multiplicative_expression,True,False,True,False,"{""type"":""multiplicative_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,navigation_expression,True,False,True,False,"{""type"":""navigation_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""navigation_suffix"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
