language,repository,rule,atom_count,max_depth,symbol_ref_count,field_count,operators,operator_counts_json,symbol_refs,fields,rule_json
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,24,3,9,2,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":5,""CHOICE"":6,""FIELD"":2,""SEQ"":1,""STRING"":1,""SYMBOL"":9}",address_space|byte_alignment|calling_convention|comptime_type_expression|identifier|if_type_expression|link_section|parameters|type_expression,name|type,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""fn""},{""type"":""CHOICE"",""members"":[{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""parameters""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""byte_alignment""},{""type"":""BLANK""}]},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""address_space""},{""type"":""BLANK""}]},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""link_section""},{""type"":""BLANK""}]},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""calling_convention""},{""type"":""BLANK""}]},{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""type_expression""},{""type"":""SYMBOL"",""name"":""if_type_expression""},{""type"":""SYMBOL"",""name"":""comptime_type_expression""}]}}]}"
zig,tree-sitter-grammars/tree-sitter-zig,parameters,15,6,1,0,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL,"{""BLANK"":2,""CHOICE"":2,""REPEAT"":1,""SEQ"":4,""STRING"":4,""SYMBOL"":2}",parameter,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""(""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""parameter""},{""type"":""REPEAT"",""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""SYMBOL"",""name"":""parameter""}]}}]},{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}]}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":"")""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,parameter,22,7,5,2,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""ALIAS"":1,""BLANK"":2,""CHOICE"":6,""FIELD"":2,""SEQ"":2,""STRING"":4,""SYMBOL"":5}",builtin_type|comptime_type_expression|identifier|if_type_expression|type_expression,name|type,"{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""noalias""},{""type"":""STRING"",""value"":""comptime""}]},{""type"":""BLANK""}]},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""identifier""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""builtin_type""},""named"":true,""value"":""identifier""}]}},{""type"":""STRING"",""value"":"":""}]},{""type"":""BLANK""}]},{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""type_expression""},{""type"":""SYMBOL"",""name"":""if_type_expression""},{""type"":""SYMBOL"",""name"":""comptime_type_expression""}]}}]},{""type"":""STRING"",""value"":""...""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,using_namespace_declaration,7,2,1,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""SEQ"":1,""STRING"":3,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""pub""},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""usingnamespace""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"";""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,block,5,2,1,0,REPEAT|SEQ|STRING|SYMBOL,"{""REPEAT"":1,""SEQ"":1,""STRING"":2,""SYMBOL"":1}",statement,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""{""},{""type"":""REPEAT"",""content"":{""type"":""SYMBOL"",""name"":""statement""}},{""type"":""STRING"",""value"":""}""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,struct_declaration,16,3,2,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":2,""CHOICE"":3,""SEQ"":2,""STRING"":7,""SYMBOL"":2}",_container_members|expression,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""extern""},{""type"":""STRING"",""value"":""packed""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""struct""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""{""},{""type"":""SYMBOL"",""name"":""_container_members""},{""type"":""STRING"",""value"":""}""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,opaque_declaration,10,3,1,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":2,""SEQ"":1,""STRING"":5,""SYMBOL"":1}",_container_members,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""extern""},{""type"":""STRING"",""value"":""packed""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""opaque""},{""type"":""STRING"",""value"":""{""},{""type"":""SYMBOL"",""name"":""_container_members""},{""type"":""STRING"",""value"":""}""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,enum_declaration,16,3,2,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":2,""CHOICE"":3,""SEQ"":2,""STRING"":7,""SYMBOL"":2}",_container_members|expression,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""extern""},{""type"":""STRING"",""value"":""packed""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""enum""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""{""},{""type"":""SYMBOL"",""name"":""_container_members""},{""type"":""STRING"",""value"":""}""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,union_declaration,25,7,2,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":3,""CHOICE"":5,""SEQ"":4,""STRING"":10,""SYMBOL"":3}",_container_members|expression,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""extern""},{""type"":""STRING"",""value"":""packed""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""union""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""(""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""enum""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]},{""type"":""BLANK""}]}]},{""type"":""SYMBOL"",""name"":""expression""}]},{""type"":""STRING"",""value"":"")""}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""{""},{""type"":""SYMBOL"",""name"":""_container_members""},{""type"":""STRING"",""value"":""}""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,error_set_declaration,16,6,1,0,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL,"{""BLANK"":2,""CHOICE"":2,""REPEAT"":1,""SEQ"":4,""STRING"":5,""SYMBOL"":2}",identifier,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""error""},{""type"":""STRING"",""value"":""{""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""identifier""},{""type"":""REPEAT"",""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""SYMBOL"",""name"":""identifier""}]}}]},{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}]}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":""}""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,statement,15,2,12,0,ALIAS|CHOICE|PREC|SYMBOL,"{""ALIAS"":1,""CHOICE"":1,""PREC"":1,""SYMBOL"":12}",_variable_declaration_expression_statement|comptime_statement|defer_statement|errdefer_statement|expression_statement|for_statement|if_statement|labeled_statement|nosuspend_statement|suspend_statement|switch_expression|while_statement,,"{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""comptime_statement""},{""type"":""SYMBOL"",""name"":""nosuspend_statement""},{""type"":""SYMBOL"",""name"":""suspend_statement""},{""type"":""SYMBOL"",""name"":""defer_statement""},{""type"":""SYMBOL"",""name"":""errdefer_statement""},{""type"":""SYMBOL"",""name"":""expression_statement""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_variable_declaration_expression_statement""},""named"":true,""value"":""variable_declaration""},{""type"":""SYMBOL"",""name"":""if_statement""},{""type"":""SYMBOL"",""name"":""for_statement""},{""type"":""SYMBOL"",""name"":""while_statement""},{""type"":""SYMBOL"",""name"":""labeled_statement""},{""type"":""PREC"",""value"":1,""content"":{""type"":""SYMBOL"",""name"":""switch_expression""}}]}"
zig,tree-sitter-grammars/tree-sitter-zig,comptime_statement,6,3,2,0,ALIAS|CHOICE|SEQ|STRING|SYMBOL,"{""ALIAS"":1,""CHOICE"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":2}",_block_expr_statement|_variable_declaration_expression_statement,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""comptime""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""_block_expr_statement""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_variable_declaration_expression_statement""},""named"":true,""value"":""variable_declaration""}]}]}"
zig,tree-sitter-grammars/tree-sitter-zig,nosuspend_statement,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",_block_expr_statement,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""nosuspend""},{""type"":""SYMBOL"",""name"":""_block_expr_statement""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,suspend_statement,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",_block_expr_statement,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""suspend""},{""type"":""SYMBOL"",""name"":""_block_expr_statement""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,defer_statement,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",_block_expr_statement,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""defer""},{""type"":""SYMBOL"",""name"":""_block_expr_statement""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,errdefer_statement,6,2,2,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":2}",_block_expr_statement|payload,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""errdefer""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""payload""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""_block_expr_statement""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,_block_expr_statement,8,4,3,0,BLANK|CHOICE|PREC|SEQ|SYMBOL,"{""BLANK"":1,""CHOICE"":2,""PREC"":1,""SEQ"":1,""SYMBOL"":3}",block|block_label|expression_statement,,"{""type"":""PREC"",""value"":1,""content"":{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""block_label""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""block""}]},{""type"":""SYMBOL"",""name"":""expression_statement""}]}}"
zig,tree-sitter-grammars/tree-sitter-zig,block_expression,6,3,2,0,BLANK|CHOICE|PREC|SEQ|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""PREC"":1,""SEQ"":1,""SYMBOL"":2}",block|block_label,,"{""type"":""PREC"",""value"":1,""content"":{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""block_label""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""block""}]}}"
zig,tree-sitter-grammars/tree-sitter-zig,labeled_statement,9,3,4,0,BLANK|CHOICE|PREC|SEQ|SYMBOL,"{""BLANK"":1,""CHOICE"":2,""PREC"":1,""SEQ"":1,""SYMBOL"":4}",block|block_label|for_statement|while_statement,,"{""type"":""PREC"",""value"":1,""content"":{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""block_label""},{""type"":""BLANK""}]},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""block""},{""type"":""SYMBOL"",""name"":""for_statement""},{""type"":""SYMBOL"",""name"":""while_statement""}]}]}}"
zig,tree-sitter-grammars/tree-sitter-zig,expression_statement,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"";""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,if_statement,3,1,2,0,SEQ|SYMBOL,"{""SEQ"":1,""SYMBOL"":2}",_conditional_body|_if_prefix,,"{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""_if_prefix""},{""type"":""SYMBOL"",""name"":""_conditional_body""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,_if_prefix,9,2,2,1,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""FIELD"":1,""SEQ"":1,""STRING"":3,""SYMBOL"":2}",expression|payload,condition,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""if""},{""type"":""STRING"",""value"":""(""},{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""STRING"",""value"":"")""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""payload""},{""type"":""BLANK""}]}]}"
zig,tree-sitter-grammars/tree-sitter-zig,else_clause,7,2,2,1,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""FIELD"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":2}",payload|statement,alternative,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""else""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""payload""},{""type"":""BLANK""}]},{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""SYMBOL"",""name"":""statement""}}]}"
zig,tree-sitter-grammars/tree-sitter-zig,for_statement,6,2,2,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":2}",_conditional_body|_for_prefix,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""inline""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""_for_prefix""},{""type"":""SYMBOL"",""name"":""_conditional_body""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,_for_prefix,29,9,2,0,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL,"{""BLANK"":4,""CHOICE"":4,""REPEAT"":1,""SEQ"":8,""STRING"":7,""SYMBOL"":5}",expression|payload,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""for""},{""type"":""STRING"",""value"":""(""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""expression""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""..""},{""type"":""SYMBOL"",""name"":""expression""}]},{""type"":""BLANK""}]}]},{""type"":""REPEAT"",""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""expression""},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""..""},{""type"":""SYMBOL"",""name"":""expression""}]},{""type"":""BLANK""}]}]}]}}]},{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}]}]},{""type"":""BLANK""}]},{""type"":""STRING"",""value"":"")""},{""type"":""SYMBOL"",""name"":""payload""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,while_statement,6,2,2,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":2}",_conditional_body|_while_prefix,,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""inline""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""_while_prefix""},{""type"":""SYMBOL"",""name"":""_conditional_body""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,_while_prefix,16,3,2,1,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":2,""CHOICE"":2,""FIELD"":1,""SEQ"":2,""STRING"":6,""SYMBOL"":3}",expression|payload,condition,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""while""},{""type"":""STRING"",""value"":""(""},{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""STRING"",""value"":"")""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""payload""},{""type"":""BLANK""}]},{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":"":""},{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]},{""type"":""BLANK""}]}]}"
zig,tree-sitter-grammars/tree-sitter-zig,_conditional_body,13,3,3,1,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":3,""FIELD"":2,""SEQ"":2,""STRING"":1,""SYMBOL"":4}",block_expression|else_clause|expression,body,"{""type"":""CHOICE"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""block_expression""}},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""else_clause""},{""type"":""BLANK""}]}]},{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""body"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":"";""},{""type"":""SYMBOL"",""name"":""else_clause""}]}]}]}"
zig,tree-sitter-grammars/tree-sitter-zig,payload,21,7,1,0,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL,"{""BLANK"":3,""CHOICE"":3,""REPEAT"":1,""SEQ"":6,""STRING"":6,""SYMBOL"":2}",identifier,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""|""},{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""*""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""identifier""}]},{""type"":""REPEAT"",""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""*""},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""identifier""}]}]}}]},{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}]}]},{""type"":""STRING"",""value"":""|""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,byte_alignment,5,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":3,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""align""},{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,address_space,5,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":3,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""addrspace""},{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,link_section,5,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":3,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""linksection""},{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,calling_convention,5,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":3,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""callconv""},{""type"":""STRING"",""value"":""(""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":"")""}]}"
zig,tree-sitter-grammars/tree-sitter-zig,expression,21,2,19,0,CHOICE|PREC_RIGHT|SYMBOL,"{""CHOICE"":1,""PREC_RIGHT"":1,""SYMBOL"":19}",asm_expression|assignment_expression|async_expression|await_expression|binary_expression|block|break_expression|catch_expression|comptime_expression|continue_expression|for_expression|if_expression|nosuspend_expression|resume_expression|return_expression|try_expression|type_expression|unary_expression|while_expression,,"{""type"":""PREC_RIGHT"",""value"":0,""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""asm_expression""},{""type"":""SYMBOL"",""name"":""if_expression""},{""type"":""SYMBOL"",""name"":""for_expression""},{""type"":""SYMBOL"",""name"":""while_expression""},{""type"":""SYMBOL"",""name"":""assignment_expression""},{""type"":""SYMBOL"",""name"":""unary_expression""},{""type"":""SYMBOL"",""name"":""binary_expression""},{""type"":""SYMBOL"",""name"":""comptime_expression""},{""type"":""SYMBOL"",""name"":""async_expression""},{""type"":""SYMBOL"",""name"":""await_expression""},{""type"":""SYMBOL"",""name"":""nosuspend_expression""},{""type"":""SYMBOL"",""name"":""continue_expression""},{""type"":""SYMBOL"",""name"":""resume_expression""},{""type"":""SYMBOL"",""name"":""return_expression""},{""type"":""SYMBOL"",""name"":""break_expression""},{""type"":""SYMBOL"",""name"":""try_expression""},{""type"":""SYMBOL"",""name"":""catch_expression""},{""type"":""SYMBOL"",""name"":""type_expression""},{""type"":""SYMBOL"",""name"":""block""}]}}"
