table_index,name,kernel,atomic_operation,required,rust_support
367,eapply,language,CALL_FRAME_CREATE,1,0.95
367,eapply,language,CALL_FRAME_PARENT,1,0.94
367,eapply,language,FORMAL_BIND_PROMISES,1,0.91
367,eapply,language,COERCE_IDENTITY,1,0.985
367,eapply,language,TRUTH_SCALAR,1,0.975
367,eapply,language,MISSING_TRUTH_ERROR,1,0.975
367,eapply,language,CONTROL_BREAK,1,0.975
367,eapply,language,CONTROL_NEXT,1,0.975
367,eapply,language,CONTROL_RETURN,1,0.975
367,eapply,language,PROMISE_CREATE,1,0.94
367,eapply,language,PROMISE_FORCE,1,0.92
367,eapply,language,PROMISE_CACHE,1,0.95
367,eapply,language,PROMISE_RECURSION_GUARD,1,0.88
367,eapply,language,ENV_LOOKUP_LOCAL,1,0.975
367,eapply,language,ENV_LOOKUP_PARENT,1,0.95
367,eapply,language,ACTIVE_BINDING_READ,1,0.86
367,eapply,language,ENV_ASSIGN_LOCAL,1,0.975
367,eapply,language,ENV_SUPERASSIGN,1,0.93
367,eapply,language,ACTIVE_BINDING_WRITE,1,0.84
367,eapply,language,ARG_MATCH_EXACT,1,0.975
367,eapply,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
367,eapply,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
367,eapply,language,ARG_MATCH_POSITIONAL,1,0.975
367,eapply,language,SYMBOL_LOOKUP,1,0.975
367,eapply,language,PRIMITIVE_LOOKUP,1,0.975
367,eapply,language,SHAPE_SCALAR,1,0.975
368,lapply,language,ATTR_DROP,1,0.985
368,lapply,language,ATTR_POLICY_DROP,1,0.985
368,lapply,language,LANG_CAPTURE_AST,1,0.94
368,lapply,language,LANG_SYMBOL_OBJECT,1,0.975
368,lapply,language,LANG_CALL_OBJECT,1,0.93
368,lapply,language,CLOSURE_CREATE,1,0.96
368,lapply,language,CLOSURE_CAPTURE_ENV,1,0.93
368,lapply,language,CALL_FRAME_CREATE,1,0.95
368,lapply,language,CALL_FRAME_PARENT,1,0.94
368,lapply,language,FORMAL_BIND_PROMISES,1,0.91
368,lapply,language,COERCE_IDENTITY,1,0.985
368,lapply,language,TRUTH_SCALAR,1,0.975
368,lapply,language,MISSING_TRUTH_ERROR,1,0.975
368,lapply,language,CONTROL_BREAK,1,0.975
368,lapply,language,CONTROL_NEXT,1,0.975
368,lapply,language,CONTROL_RETURN,1,0.975
368,lapply,language,PROMISE_CREATE,1,0.94
368,lapply,language,PROMISE_FORCE,1,0.92
368,lapply,language,PROMISE_CACHE,1,0.95
368,lapply,language,PROMISE_RECURSION_GUARD,1,0.88
368,lapply,language,ENV_LOOKUP_LOCAL,1,0.975
368,lapply,language,ENV_LOOKUP_PARENT,1,0.95
368,lapply,language,ACTIVE_BINDING_READ,1,0.86
368,lapply,language,ENV_ASSIGN_LOCAL,1,0.975
368,lapply,language,ENV_SUPERASSIGN,1,0.93
368,lapply,language,ACTIVE_BINDING_WRITE,1,0.84
368,lapply,language,ARG_MATCH_EXACT,1,0.975
368,lapply,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
368,lapply,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
368,lapply,language,ARG_MATCH_POSITIONAL,1,0.975
368,lapply,language,SYMBOL_LOOKUP,1,0.975
368,lapply,language,PRIMITIVE_LOOKUP,1,0.975
368,lapply,language,SHAPE_SCALAR,1,0.975
369,vapply,language,ATTR_DROP,1,0.985
369,vapply,language,ATTR_POLICY_DROP,1,0.985
369,vapply,language,LANG_CAPTURE_AST,1,0.94
369,vapply,language,LANG_SYMBOL_OBJECT,1,0.975
369,vapply,language,LANG_CALL_OBJECT,1,0.93
369,vapply,language,CLOSURE_CREATE,1,0.96
369,vapply,language,CLOSURE_CAPTURE_ENV,1,0.93
369,vapply,language,CALL_FRAME_CREATE,1,0.95
369,vapply,language,CALL_FRAME_PARENT,1,0.94
369,vapply,language,FORMAL_BIND_PROMISES,1,0.91
369,vapply,language,COERCE_IDENTITY,1,0.985
369,vapply,language,TRUTH_SCALAR,1,0.975
369,vapply,language,MISSING_TRUTH_ERROR,1,0.975
369,vapply,language,CONTROL_BREAK,1,0.975
369,vapply,language,CONTROL_NEXT,1,0.975
369,vapply,language,CONTROL_RETURN,1,0.975
369,vapply,language,PROMISE_CREATE,1,0.94
369,vapply,language,PROMISE_FORCE,1,0.92
369,vapply,language,PROMISE_CACHE,1,0.95
369,vapply,language,PROMISE_RECURSION_GUARD,1,0.88
369,vapply,language,ENV_LOOKUP_LOCAL,1,0.975
369,vapply,language,ENV_LOOKUP_PARENT,1,0.95
369,vapply,language,ACTIVE_BINDING_READ,1,0.86
369,vapply,language,ENV_ASSIGN_LOCAL,1,0.975
369,vapply,language,ENV_SUPERASSIGN,1,0.93
369,vapply,language,ACTIVE_BINDING_WRITE,1,0.84
369,vapply,language,ARG_MATCH_EXACT,1,0.975
369,vapply,language,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
369,vapply,language,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
369,vapply,language,ARG_MATCH_POSITIONAL,1,0.975
369,vapply,language,SYMBOL_LOOKUP,1,0.975
369,vapply,language,PRIMITIVE_LOOKUP,1,0.975
369,vapply,language,SHAPE_SCALAR,1,0.975
370,mapply,runtime,ATTR_DROP,1,0.985
370,mapply,runtime,ATTR_POLICY_DROP,1,0.985
370,mapply,runtime,LANG_CAPTURE_AST,1,0.94
370,mapply,runtime,LANG_SYMBOL_OBJECT,1,0.975
370,mapply,runtime,LANG_CALL_OBJECT,1,0.93
370,mapply,runtime,CLOSURE_CREATE,1,0.96
370,mapply,runtime,CLOSURE_CAPTURE_ENV,1,0.93
370,mapply,runtime,CALL_FRAME_CREATE,1,0.95
370,mapply,runtime,CALL_FRAME_PARENT,1,0.94
370,mapply,runtime,FORMAL_BIND_PROMISES,1,0.91
370,mapply,runtime,COERCE_IDENTITY,1,0.985
370,mapply,runtime,PROMISE_CREATE,1,0.94
370,mapply,runtime,PROMISE_FORCE,1,0.92
370,mapply,runtime,PROMISE_CACHE,1,0.95
370,mapply,runtime,PROMISE_RECURSION_GUARD,1,0.88
370,mapply,runtime,ARG_FORCE_EAGER,1,0.975
370,mapply,runtime,ARG_MATCH_EXACT,1,0.975
370,mapply,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
370,mapply,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
370,mapply,runtime,ARG_MATCH_POSITIONAL,1,0.975
370,mapply,runtime,SYMBOL_LOOKUP,1,0.975
370,mapply,runtime,PRIMITIVE_LOOKUP,1,0.975
370,mapply,runtime,SHAPE_SCALAR,1,0.975
371,Version,runtime,ATTR_DROP,1,0.985
371,Version,runtime,ATTR_POLICY_DROP,1,0.985
371,Version,runtime,LANG_CAPTURE_AST,1,0.94
371,Version,runtime,LANG_SYMBOL_OBJECT,1,0.975
371,Version,runtime,LANG_CALL_OBJECT,1,0.93
371,Version,runtime,CLOSURE_CREATE,1,0.96
371,Version,runtime,CLOSURE_CAPTURE_ENV,1,0.93
371,Version,runtime,CALL_FRAME_CREATE,1,0.95
371,Version,runtime,CALL_FRAME_PARENT,1,0.94
371,Version,runtime,FORMAL_BIND_PROMISES,1,0.91
371,Version,runtime,COERCE_IDENTITY,1,0.985
371,Version,runtime,PROMISE_CREATE,1,0.94
371,Version,runtime,PROMISE_FORCE,1,0.92
371,Version,runtime,PROMISE_CACHE,1,0.95
371,Version,runtime,PROMISE_RECURSION_GUARD,1,0.88
371,Version,runtime,ARG_FORCE_EAGER,1,0.975
371,Version,runtime,ARG_MATCH_EXACT,1,0.975
371,Version,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
371,Version,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
371,Version,runtime,ARG_MATCH_POSITIONAL,1,0.975
371,Version,runtime,SYMBOL_LOOKUP,1,0.975
371,Version,runtime,PRIMITIVE_LOOKUP,1,0.975
371,Version,runtime,SHAPE_SCALAR,1,0.975
372,machine,runtime,ATTR_DROP,1,0.985
372,machine,runtime,ATTR_POLICY_DROP,1,0.985
372,machine,runtime,LANG_CAPTURE_AST,1,0.94
372,machine,runtime,LANG_SYMBOL_OBJECT,1,0.975
372,machine,runtime,LANG_CALL_OBJECT,1,0.93
372,machine,runtime,CLOSURE_CREATE,1,0.96
372,machine,runtime,CLOSURE_CAPTURE_ENV,1,0.93
372,machine,runtime,CALL_FRAME_CREATE,1,0.95
372,machine,runtime,CALL_FRAME_PARENT,1,0.94
372,machine,runtime,FORMAL_BIND_PROMISES,1,0.91
372,machine,runtime,COERCE_IDENTITY,1,0.985
372,machine,runtime,PROMISE_CREATE,1,0.94
372,machine,runtime,PROMISE_FORCE,1,0.92
372,machine,runtime,PROMISE_CACHE,1,0.95
372,machine,runtime,PROMISE_RECURSION_GUARD,1,0.88
372,machine,runtime,ARG_FORCE_EAGER,1,0.975
372,machine,runtime,ARG_MATCH_EXACT,1,0.975
372,machine,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
372,machine,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
372,machine,runtime,ARG_MATCH_POSITIONAL,1,0.975
372,machine,runtime,SYMBOL_LOOKUP,1,0.975
372,machine,runtime,PRIMITIVE_LOOKUP,1,0.975
372,machine,runtime,SHAPE_SCALAR,1,0.975
373,commandArgs,runtime,ATTR_DROP,1,0.985
373,commandArgs,runtime,ATTR_POLICY_DROP,1,0.985
373,commandArgs,runtime,LANG_CAPTURE_AST,1,0.94
373,commandArgs,runtime,LANG_SYMBOL_OBJECT,1,0.975
373,commandArgs,runtime,LANG_CALL_OBJECT,1,0.93
373,commandArgs,runtime,CLOSURE_CREATE,1,0.96
373,commandArgs,runtime,CLOSURE_CAPTURE_ENV,1,0.93
373,commandArgs,runtime,CALL_FRAME_CREATE,1,0.95
373,commandArgs,runtime,CALL_FRAME_PARENT,1,0.94
373,commandArgs,runtime,FORMAL_BIND_PROMISES,1,0.91
373,commandArgs,runtime,COERCE_IDENTITY,1,0.985
373,commandArgs,runtime,PROMISE_CREATE,1,0.94
373,commandArgs,runtime,PROMISE_FORCE,1,0.92
373,commandArgs,runtime,PROMISE_CACHE,1,0.95
373,commandArgs,runtime,PROMISE_RECURSION_GUARD,1,0.88
373,commandArgs,runtime,ARG_FORCE_EAGER,1,0.975
373,commandArgs,runtime,ARG_MATCH_EXACT,1,0.975
373,commandArgs,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
373,commandArgs,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
373,commandArgs,runtime,ARG_MATCH_POSITIONAL,1,0.975
373,commandArgs,runtime,SYMBOL_LOOKUP,1,0.975
373,commandArgs,runtime,PRIMITIVE_LOOKUP,1,0.975
373,commandArgs,runtime,SHAPE_SCALAR,1,0.975
374,internalsID,runtime,ATTR_DROP,1,0.985
374,internalsID,runtime,ATTR_POLICY_DROP,1,0.985
374,internalsID,runtime,LANG_CAPTURE_AST,1,0.94
374,internalsID,runtime,LANG_SYMBOL_OBJECT,1,0.975
374,internalsID,runtime,LANG_CALL_OBJECT,1,0.93
374,internalsID,runtime,CLOSURE_CREATE,1,0.96
374,internalsID,runtime,CLOSURE_CAPTURE_ENV,1,0.93
374,internalsID,runtime,CALL_FRAME_CREATE,1,0.95
374,internalsID,runtime,CALL_FRAME_PARENT,1,0.94
374,internalsID,runtime,FORMAL_BIND_PROMISES,1,0.91
374,internalsID,runtime,COERCE_IDENTITY,1,0.985
374,internalsID,runtime,PROMISE_CREATE,1,0.94
374,internalsID,runtime,PROMISE_FORCE,1,0.92
374,internalsID,runtime,PROMISE_CACHE,1,0.95
374,internalsID,runtime,PROMISE_RECURSION_GUARD,1,0.88
374,internalsID,runtime,ARG_FORCE_EAGER,1,0.975
374,internalsID,runtime,ARG_MATCH_EXACT,1,0.975
374,internalsID,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
374,internalsID,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
374,internalsID,runtime,ARG_MATCH_POSITIONAL,1,0.975
374,internalsID,runtime,SYMBOL_LOOKUP,1,0.975
374,internalsID,runtime,PRIMITIVE_LOOKUP,1,0.975
374,internalsID,runtime,SHAPE_SCALAR,1,0.975
375,system,runtime,ATTR_DROP,1,0.985
375,system,runtime,ATTR_POLICY_DROP,1,0.985
375,system,runtime,LANG_CAPTURE_AST,1,0.94
375,system,runtime,LANG_SYMBOL_OBJECT,1,0.975
375,system,runtime,LANG_CALL_OBJECT,1,0.93
375,system,runtime,CLOSURE_CREATE,1,0.96
375,system,runtime,CLOSURE_CAPTURE_ENV,1,0.93
375,system,runtime,CALL_FRAME_CREATE,1,0.95
375,system,runtime,CALL_FRAME_PARENT,1,0.94
375,system,runtime,FORMAL_BIND_PROMISES,1,0.91
375,system,runtime,COERCE_IDENTITY,1,0.985
375,system,runtime,PROMISE_CREATE,1,0.94
375,system,runtime,PROMISE_FORCE,1,0.92
375,system,runtime,PROMISE_CACHE,1,0.95
375,system,runtime,PROMISE_RECURSION_GUARD,1,0.88
375,system,runtime,ARG_FORCE_EAGER,1,0.975
375,system,runtime,ARG_MATCH_EXACT,1,0.975
375,system,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
375,system,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
375,system,runtime,ARG_MATCH_POSITIONAL,1,0.975
375,system,runtime,SYMBOL_LOOKUP,1,0.975
375,system,runtime,PRIMITIVE_LOOKUP,1,0.975
375,system,runtime,SHAPE_SCALAR,1,0.975
375,system,runtime,FS_PATH,1,0.975
375,system,runtime,FS_STAT,1,0.975
375,system,runtime,FS_LIST,1,0.975
375,system,runtime,FS_REMOVE,1,0.975
375,system,runtime,PROC_SPAWN,1,0.975
375,system,runtime,ENVVAR_GET_SET,1,0.975
376,system,runtime,ATTR_DROP,1,0.985
376,system,runtime,ATTR_POLICY_DROP,1,0.985
376,system,runtime,LANG_CAPTURE_AST,1,0.94
376,system,runtime,LANG_SYMBOL_OBJECT,1,0.975
376,system,runtime,LANG_CALL_OBJECT,1,0.93
376,system,runtime,CLOSURE_CREATE,1,0.96
376,system,runtime,CLOSURE_CAPTURE_ENV,1,0.93
376,system,runtime,CALL_FRAME_CREATE,1,0.95
376,system,runtime,CALL_FRAME_PARENT,1,0.94
376,system,runtime,FORMAL_BIND_PROMISES,1,0.91
376,system,runtime,COERCE_IDENTITY,1,0.985
376,system,runtime,PROMISE_CREATE,1,0.94
376,system,runtime,PROMISE_FORCE,1,0.92
376,system,runtime,PROMISE_CACHE,1,0.95
376,system,runtime,PROMISE_RECURSION_GUARD,1,0.88
376,system,runtime,ARG_FORCE_EAGER,1,0.975
376,system,runtime,ARG_MATCH_EXACT,1,0.975
376,system,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
376,system,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
376,system,runtime,ARG_MATCH_POSITIONAL,1,0.975
376,system,runtime,SYMBOL_LOOKUP,1,0.975
376,system,runtime,PRIMITIVE_LOOKUP,1,0.975
376,system,runtime,SHAPE_SCALAR,1,0.975
376,system,runtime,FS_PATH,1,0.975
376,system,runtime,FS_STAT,1,0.975
376,system,runtime,FS_LIST,1,0.975
376,system,runtime,FS_REMOVE,1,0.975
376,system,runtime,PROC_SPAWN,1,0.975
376,system,runtime,ENVVAR_GET_SET,1,0.975
377,shell.exec,runtime,ATTR_DROP,1,0.985
377,shell.exec,runtime,ATTR_POLICY_DROP,1,0.985
377,shell.exec,runtime,LANG_CAPTURE_AST,1,0.94
377,shell.exec,runtime,LANG_SYMBOL_OBJECT,1,0.975
377,shell.exec,runtime,LANG_CALL_OBJECT,1,0.93
377,shell.exec,runtime,CLOSURE_CREATE,1,0.96
377,shell.exec,runtime,CLOSURE_CAPTURE_ENV,1,0.93
377,shell.exec,runtime,CALL_FRAME_CREATE,1,0.95
377,shell.exec,runtime,CALL_FRAME_PARENT,1,0.94
377,shell.exec,runtime,FORMAL_BIND_PROMISES,1,0.91
377,shell.exec,runtime,COERCE_IDENTITY,1,0.985
377,shell.exec,runtime,PROMISE_CREATE,1,0.94
377,shell.exec,runtime,PROMISE_FORCE,1,0.92
377,shell.exec,runtime,PROMISE_CACHE,1,0.95
377,shell.exec,runtime,PROMISE_RECURSION_GUARD,1,0.88
377,shell.exec,runtime,ARG_FORCE_EAGER,1,0.975
377,shell.exec,runtime,ARG_MATCH_EXACT,1,0.975
377,shell.exec,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
377,shell.exec,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
377,shell.exec,runtime,ARG_MATCH_POSITIONAL,1,0.975
377,shell.exec,runtime,SYMBOL_LOOKUP,1,0.975
377,shell.exec,runtime,PRIMITIVE_LOOKUP,1,0.975
377,shell.exec,runtime,SHAPE_SCALAR,1,0.975
378,Sys.which,runtime,ATTR_DROP,1,0.985
378,Sys.which,runtime,ATTR_POLICY_DROP,1,0.985
378,Sys.which,runtime,LANG_CAPTURE_AST,1,0.94
378,Sys.which,runtime,LANG_SYMBOL_OBJECT,1,0.975
378,Sys.which,runtime,LANG_CALL_OBJECT,1,0.93
378,Sys.which,runtime,CLOSURE_CREATE,1,0.96
378,Sys.which,runtime,CLOSURE_CAPTURE_ENV,1,0.93
378,Sys.which,runtime,CALL_FRAME_CREATE,1,0.95
378,Sys.which,runtime,CALL_FRAME_PARENT,1,0.94
378,Sys.which,runtime,FORMAL_BIND_PROMISES,1,0.91
378,Sys.which,runtime,COERCE_IDENTITY,1,0.985
378,Sys.which,runtime,PROMISE_CREATE,1,0.94
378,Sys.which,runtime,PROMISE_FORCE,1,0.92
378,Sys.which,runtime,PROMISE_CACHE,1,0.95
378,Sys.which,runtime,PROMISE_RECURSION_GUARD,1,0.88
378,Sys.which,runtime,ARG_FORCE_EAGER,1,0.975
378,Sys.which,runtime,ARG_MATCH_EXACT,1,0.975
378,Sys.which,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
378,Sys.which,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
378,Sys.which,runtime,ARG_MATCH_POSITIONAL,1,0.975
378,Sys.which,runtime,SYMBOL_LOOKUP,1,0.975
378,Sys.which,runtime,PRIMITIVE_LOOKUP,1,0.975
378,Sys.which,runtime,SHAPE_SCALAR,1,0.975
379,mkjunction,system,ATTR_DROP,1,0.985
379,mkjunction,system,ATTR_POLICY_DROP,1,0.985
379,mkjunction,system,COERCE_IDENTITY,1,0.985
379,mkjunction,system,ARG_FORCE_EAGER,1,0.975
379,mkjunction,system,ARG_MATCH_EXACT,1,0.975
379,mkjunction,system,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
379,mkjunction,system,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
379,mkjunction,system,ARG_MATCH_POSITIONAL,1,0.975
379,mkjunction,system,SYMBOL_LOOKUP,1,0.975
379,mkjunction,system,PRIMITIVE_LOOKUP,1,0.975
379,mkjunction,system,SHAPE_SCALAR,1,0.975
379,mkjunction,system,FS_PATH,1,0.975
379,mkjunction,system,FS_STAT,1,0.975
379,mkjunction,system,FS_LIST,1,0.975
379,mkjunction,system,FS_REMOVE,1,0.975
379,mkjunction,system,PROC_SPAWN,1,0.975
379,mkjunction,system,ENVVAR_GET_SET,1,0.975
380,tzone_name,runtime,ATTR_DROP,1,0.985
380,tzone_name,runtime,ATTR_POLICY_DROP,1,0.985
380,tzone_name,runtime,LANG_CAPTURE_AST,1,0.94
380,tzone_name,runtime,LANG_SYMBOL_OBJECT,1,0.975
380,tzone_name,runtime,LANG_CALL_OBJECT,1,0.93
380,tzone_name,runtime,CLOSURE_CREATE,1,0.96
380,tzone_name,runtime,CLOSURE_CAPTURE_ENV,1,0.93
380,tzone_name,runtime,CALL_FRAME_CREATE,1,0.95
380,tzone_name,runtime,CALL_FRAME_PARENT,1,0.94
380,tzone_name,runtime,FORMAL_BIND_PROMISES,1,0.91
380,tzone_name,runtime,COERCE_IDENTITY,1,0.985
380,tzone_name,runtime,PROMISE_CREATE,1,0.94
380,tzone_name,runtime,PROMISE_FORCE,1,0.92
380,tzone_name,runtime,PROMISE_CACHE,1,0.95
380,tzone_name,runtime,PROMISE_RECURSION_GUARD,1,0.88
380,tzone_name,runtime,ARG_FORCE_EAGER,1,0.975
380,tzone_name,runtime,ARG_MATCH_EXACT,1,0.975
380,tzone_name,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
380,tzone_name,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
380,tzone_name,runtime,ARG_MATCH_POSITIONAL,1,0.975
380,tzone_name,runtime,SYMBOL_LOOKUP,1,0.975
380,tzone_name,runtime,PRIMITIVE_LOOKUP,1,0.975
380,tzone_name,runtime,SHAPE_SCALAR,1,0.975
381,parse,runtime,ATTR_DROP,1,0.985
381,parse,runtime,ATTR_POLICY_DROP,1,0.985
381,parse,runtime,LANG_CAPTURE_AST,1,0.94
381,parse,runtime,LANG_SYMBOL_OBJECT,1,0.975
381,parse,runtime,LANG_CALL_OBJECT,1,0.93
381,parse,runtime,CLOSURE_CREATE,1,0.96
381,parse,runtime,CLOSURE_CAPTURE_ENV,1,0.93
381,parse,runtime,CALL_FRAME_CREATE,1,0.95
381,parse,runtime,CALL_FRAME_PARENT,1,0.94
381,parse,runtime,FORMAL_BIND_PROMISES,1,0.91
381,parse,runtime,COERCE_IDENTITY,1,0.985
381,parse,runtime,PROMISE_CREATE,1,0.94
381,parse,runtime,PROMISE_FORCE,1,0.92
381,parse,runtime,PROMISE_CACHE,1,0.95
381,parse,runtime,PROMISE_RECURSION_GUARD,1,0.88
381,parse,runtime,ARG_FORCE_EAGER,1,0.975
381,parse,runtime,ARG_MATCH_EXACT,1,0.975
381,parse,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
381,parse,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
381,parse,runtime,ARG_MATCH_POSITIONAL,1,0.975
381,parse,runtime,SYMBOL_LOOKUP,1,0.975
381,parse,runtime,PRIMITIVE_LOOKUP,1,0.975
381,parse,runtime,SHAPE_SCALAR,1,0.975
382,parse_Rd,runtime,ATTR_DROP,1,0.985
382,parse_Rd,runtime,ATTR_POLICY_DROP,1,0.985
382,parse_Rd,runtime,LANG_CAPTURE_AST,1,0.94
382,parse_Rd,runtime,LANG_SYMBOL_OBJECT,1,0.975
382,parse_Rd,runtime,LANG_CALL_OBJECT,1,0.93
382,parse_Rd,runtime,CLOSURE_CREATE,1,0.96
382,parse_Rd,runtime,CLOSURE_CAPTURE_ENV,1,0.93
382,parse_Rd,runtime,CALL_FRAME_CREATE,1,0.95
382,parse_Rd,runtime,CALL_FRAME_PARENT,1,0.94
382,parse_Rd,runtime,FORMAL_BIND_PROMISES,1,0.91
382,parse_Rd,runtime,COERCE_IDENTITY,1,0.985
382,parse_Rd,runtime,PROMISE_CREATE,1,0.94
382,parse_Rd,runtime,PROMISE_FORCE,1,0.92
382,parse_Rd,runtime,PROMISE_CACHE,1,0.95
382,parse_Rd,runtime,PROMISE_RECURSION_GUARD,1,0.88
382,parse_Rd,runtime,ARG_FORCE_EAGER,1,0.975
382,parse_Rd,runtime,ARG_MATCH_EXACT,1,0.975
382,parse_Rd,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
382,parse_Rd,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
382,parse_Rd,runtime,ARG_MATCH_POSITIONAL,1,0.975
382,parse_Rd,runtime,SYMBOL_LOOKUP,1,0.975
382,parse_Rd,runtime,PRIMITIVE_LOOKUP,1,0.975
382,parse_Rd,runtime,SHAPE_SCALAR,1,0.975
383,deparseRd,runtime,ATTR_DROP,1,0.985
383,deparseRd,runtime,ATTR_POLICY_DROP,1,0.985
383,deparseRd,runtime,LANG_CAPTURE_AST,1,0.94
383,deparseRd,runtime,LANG_SYMBOL_OBJECT,1,0.975
383,deparseRd,runtime,LANG_CALL_OBJECT,1,0.93
383,deparseRd,runtime,CLOSURE_CREATE,1,0.96
383,deparseRd,runtime,CLOSURE_CAPTURE_ENV,1,0.93
383,deparseRd,runtime,CALL_FRAME_CREATE,1,0.95
383,deparseRd,runtime,CALL_FRAME_PARENT,1,0.94
383,deparseRd,runtime,FORMAL_BIND_PROMISES,1,0.91
383,deparseRd,runtime,COERCE_IDENTITY,1,0.985
383,deparseRd,runtime,PROMISE_CREATE,1,0.94
383,deparseRd,runtime,PROMISE_FORCE,1,0.92
383,deparseRd,runtime,PROMISE_CACHE,1,0.95
383,deparseRd,runtime,PROMISE_RECURSION_GUARD,1,0.88
383,deparseRd,runtime,ARG_FORCE_EAGER,1,0.975
383,deparseRd,runtime,ARG_MATCH_EXACT,1,0.975
383,deparseRd,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
383,deparseRd,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
383,deparseRd,runtime,ARG_MATCH_POSITIONAL,1,0.975
383,deparseRd,runtime,SYMBOL_LOOKUP,1,0.975
383,deparseRd,runtime,PRIMITIVE_LOOKUP,1,0.975
383,deparseRd,runtime,SHAPE_SCALAR,1,0.975
384,parseLatex,runtime,ATTR_DROP,1,0.985
384,parseLatex,runtime,ATTR_POLICY_DROP,1,0.985
384,parseLatex,runtime,LANG_CAPTURE_AST,1,0.94
384,parseLatex,runtime,LANG_SYMBOL_OBJECT,1,0.975
384,parseLatex,runtime,LANG_CALL_OBJECT,1,0.93
384,parseLatex,runtime,CLOSURE_CREATE,1,0.96
384,parseLatex,runtime,CLOSURE_CAPTURE_ENV,1,0.93
384,parseLatex,runtime,CALL_FRAME_CREATE,1,0.95
384,parseLatex,runtime,CALL_FRAME_PARENT,1,0.94
384,parseLatex,runtime,FORMAL_BIND_PROMISES,1,0.91
384,parseLatex,runtime,COERCE_IDENTITY,1,0.985
384,parseLatex,runtime,PROMISE_CREATE,1,0.94
384,parseLatex,runtime,PROMISE_FORCE,1,0.92
384,parseLatex,runtime,PROMISE_CACHE,1,0.95
384,parseLatex,runtime,PROMISE_RECURSION_GUARD,1,0.88
384,parseLatex,runtime,ARG_FORCE_EAGER,1,0.975
384,parseLatex,runtime,ARG_MATCH_EXACT,1,0.975
384,parseLatex,runtime,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
384,parseLatex,runtime,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
384,parseLatex,runtime,ARG_MATCH_POSITIONAL,1,0.975
384,parseLatex,runtime,SYMBOL_LOOKUP,1,0.975
384,parseLatex,runtime,PRIMITIVE_LOOKUP,1,0.975
384,parseLatex,runtime,SHAPE_SCALAR,1,0.975
385,save,serialization,ATTR_GET_GENERIC,1,0.985
385,save,serialization,COERCE_IDENTITY,1,0.985
385,save,serialization,ARG_FORCE_EAGER,1,0.975
385,save,serialization,CONN_OPEN,1,0.975
385,save,serialization,CONN_READ,1,0.975
385,save,serialization,CONN_WRITE,1,0.975
385,save,serialization,CONN_CLOSE,1,0.975
385,save,serialization,CONN_STATE,1,0.975
385,save,serialization,CONN_TEXT_BINARY,1,0.975
385,save,serialization,ARG_MATCH_EXACT,1,0.975
385,save,serialization,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
385,save,serialization,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
385,save,serialization,ARG_MATCH_POSITIONAL,1,0.975
385,save,serialization,SYMBOL_LOOKUP,1,0.975
385,save,serialization,PRIMITIVE_LOOKUP,1,0.975
385,save,serialization,SER_TYPE_TAG,1,0.92
385,save,serialization,SER_LENGTH,1,0.98
